"id"	"experiment_id"	"grade_id"
46079	34469	17
46080	28199	26
46081	41039	28
46082	21311	25
46083	43370	17
46084	24861	17
46085	35212	17
46086	29347	17
46087	25056	17
46088	37945	28
46089	37554	17
46090	30220	17
46091	30382	20
46092	31859	19
46093	27153	29
46094	22910	25
46095	43472	28
46096	20692	17
46097	39617	29
46098	29631	17
46099	20477	25
46100	35423	17
46101	33869	26
46102	26538	17
46103	23231	17
46104	30608	17
46105	38410	28
46106	32368	17
46107	20696	26
46108	35662	17
46109	28112	17
46110	40004	17
46111	41625	17
46112	43734	17
46113	33287	17
46114	24270	26
46115	23842	17
46116	28434	20
46117	25409	17
46118	44003	17
46119	41717	17
46120	33777	17
46121	29141	17
46122	36788	17
46123	36355	17
46124	31304	17
46125	36922	17
46126	32089	17
46127	43311	21
46128	34509	17
46129	26313	17
46130	40562	21
46131	40088	17
46132	32426	19
46133	43280	17
46134	27873	17
46135	33369	17
46136	27191	17
46137	28324	17
46138	21385	17
46139	32043	17
46140	36405	17
46141	36132	17
46142	37066	20
46143	30824	17
46144	28407	20
46145	43024	17
46146	23318	17
46147	26918	17
46148	27902	17
46149	21017	17
46150	22957	27
46151	34666	17
46152	23420	17
46153	29971	17
46154	40074	17
46155	24766	17
46156	29399	17
46157	43052	17
46158	33465	17
46159	44085	18
46160	43920	17
46161	31513	17
46162	23928	17
46163	36167	17
46164	29203	17
46165	20943	17
46166	35490	17
46167	31136	17
46168	36270	17
46169	41584	20
46170	27516	17
46171	27685	18
46172	25601	29
46173	39185	17
46174	33077	17
46175	40287	17
46176	28916	20
46177	29541	17
46178	39539	17
46179	39886	17
46180	37586	28
46181	34741	17
46182	28133	17
46183	43677	17
46184	33865	17
46185	25411	17
46186	21471	17
46187	31415	29
46188	38492	17
46189	29511	17
46190	43651	29
46191	25649	18
46192	38233	17
46193	30680	17
46194	39243	17
46195	24347	17
46196	34524	17
46197	38967	20
46198	25383	20
46199	31990	17
46200	25977	17
46201	21282	17
46202	41299	21
46203	34021	17
46204	26984	25
46205	30277	17
46206	23270	17
46207	38563	17
46208	35443	17
46209	43974	17
46210	34145	17
46211	30450	17
46212	22955	25
46213	34859	17
46214	32666	21
46215	24221	17
46216	41609	19
46217	42572	17
46218	24884	17
46219	25193	17
46220	39892	17
46221	23533	17
46222	29745	17
46223	21494	17
46224	29746	17
46225	42732	28
46226	23627	17
46227	22868	27
46228	31924	17
46229	29662	17
46230	42917	28
46231	24856	17
46232	35729	17
46233	42754	17
46234	20189	17
46235	23329	17
46236	22141	25
46237	31676	17
46238	39826	28
46239	38067	26
46240	22646	25
46241	39354	17
46242	36867	17
46243	27581	17
46244	39782	17
46245	38927	18
46246	29194	17
46247	29346	17
46248	22941	25
46249	33448	17
46250	32996	17
46251	29040	17
46252	39480	22
46253	21477	25
46254	43988	17
46255	39632	28
46256	31627	17
46257	34505	17
46258	37448	24
46259	25253	17
46260	23481	17
46261	25569	17
46262	25874	17
46263	35319	17
46264	33484	26
46265	23195	17
46266	23707	17
46267	36339	17
46268	32737	28
46269	39087	17
46270	31112	20
46271	23803	17
46272	38882	17
46273	36003	17
46274	24237	17
46275	28726	17
46276	30887	17
46277	25283	17
46278	21317	25
46279	31935	17
46280	32388	17
46281	24073	17
46282	32586	27
46283	39786	28
46284	32086	24
46285	32561	27
46286	43348	17
46287	27827	17
46288	24913	17
46289	32457	17
46290	37387	17
46291	27738	17
46292	21881	17
46293	20735	25
46294	39055	17
46295	35963	17
46296	32211	17
46297	39002	17
46298	31796	17
46299	24335	18
46300	39041	17
46301	41258	21
46302	37453	25
46303	19538	30
46304	23290	17
46305	30985	17
46306	32702	17
46307	41469	28
46308	36234	17
46309	35904	17
46310	28149	20
46311	29642	17
46312	26066	20
46313	25558	17
46314	36758	17
46315	41136	17
46316	29378	17
46317	24371	18
46318	31916	17
46319	40681	28
46320	40476	17
46321	35065	17
46322	35046	18
46323	24424	17
46324	28722	17
46325	23368	17
46326	25235	17
46327	36297	18
46328	42443	28
46329	31550	17
46330	42220	28
46331	24090	17
46332	22388	17
46333	29790	24
46334	25583	17
46335	22187	17
46336	30517	17
46337	26503	24
46338	24625	17
46339	34967	17
46340	29878	17
46341	23517	17
46342	43356	29
46343	33186	17
46344	21278	25
46345	35672	17
46346	29004	21
46347	21330	17
46348	22217	17
46349	33007	17
46350	41398	21
46351	22047	25
46352	23207	17
46353	36742	21
46354	37605	28
46355	28519	17
46356	39056	17
46357	27415	18
46358	25365	17
46359	33301	17
46360	22000	17
46361	31281	24
46362	22320	17
46363	22123	17
46364	38825	17
46365	20947	17
46366	43599	17
46367	30792	20
46368	37794	17
46369	37192	17
46370	27231	17
46371	25982	18
46372	40017	21
46373	24645	17
46374	38102	17
46375	42329	28
46376	30902	20
46377	28370	17
46378	22934	25
46379	25434	28
46380	31207	17
46381	21663	17
46382	40718	17
46383	43019	17
46384	23475	26
46385	42662	17
46386	25906	17
46387	27828	17
46388	21307	17
46389	42038	28
46390	29442	17
46391	33281	17
46392	34443	17
46393	27197	17
46394	35957	17
46395	37596	17
46396	36312	17
46397	22158	17
46398	31022	24
46399	39618	28
46400	32521	27
46401	26524	17
46402	38578	17
46403	38391	17
46404	37131	17
46405	23446	17
46406	39361	17
46407	27300	17
46408	31145	17
46409	31511	20
46410	20328	17
46411	32843	17
46412	39003	29
46413	38862	17
46414	43080	17
46415	33341	17
46416	43033	29
46417	24617	26
46418	37046	17
46419	24484	20
46420	29565	17
46421	28552	17
46422	40109	17
46423	38192	17
46424	36170	17
46425	41123	17
46426	26689	17
46427	42645	29
46428	29910	17
46429	35444	17
46430	20666	17
46431	25407	17
46432	24162	17
46433	26951	17
46434	33579	17
46435	41674	29
46436	44070	17
46437	31376	19
46438	30731	17
46439	22614	17
46440	40282	17
46441	27260	17
46442	29903	17
46443	22264	17
46444	35734	17
46445	35565	17
46446	20074	17
46447	4545	34
46448	40540	17
46449	31685	17
46450	28007	17
46451	24441	17
46452	33933	17
46453	31325	21
46454	25243	17
46455	22167	18
46456	23546	17
46457	29557	17
46458	33290	17
46459	31642	17
46460	40002	17
46461	25959	17
46462	40306	17
46463	42783	29
46464	26135	20
46465	21780	25
46466	36440	17
46467	23561	17
46468	40194	28
46469	37983	17
46470	39584	28
46471	30958	17
46472	43066	20
46473	26400	29
46474	31913	17
46475	41983	17
46476	36968	17
46477	29764	17
46478	20693	17
46479	29259	29
46480	23487	21
46481	42788	17
46482	39642	25
46483	29493	17
46484	42036	28
46485	38667	17
46486	36807	20
46487	30934	18
46488	40222	28
46489	30786	17
46490	33359	17
46491	39955	21
46492	40783	28
46493	43353	29
46494	42843	17
46495	39897	17
46496	33782	20
46497	24255	17
46498	34891	17
46499	23502	17
46500	41249	28
46501	30094	17
46502	42808	17
46503	34178	17
46504	25299	18
46505	35103	17
46506	41126	29
46507	34304	29
46508	28930	17
46509	29758	17
46510	39308	17
46511	39228	17
46512	19616	30
46513	32675	21
46514	26737	29
46515	41029	28
46516	27355	17
46517	43544	17
46518	27786	17
46519	34619	17
46520	37212	17
46521	37115	29
46522	24145	24
46523	34791	17
46524	30488	17
46525	40407	28
46526	32292	17
46527	26447	19
46528	25958	17
46529	40895	17
46530	43533	19
46531	43829	17
46532	38395	28
46533	19955	30
46534	34375	17
46535	37768	28
46536	26024	17
46537	40023	17
46538	24732	17
46539	39576	28
46540	29011	29
46541	35862	17
46542	27723	25
46543	42578	17
46544	33217	17
46545	29638	17
46546	37304	17
46547	24269	26
46548	22732	25
46549	29951	17
46550	41042	21
46551	32482	27
46552	25206	17
46553	41740	18
46554	27514	17
46555	24791	17
46556	36376	17
46557	35972	17
46558	43217	29
46559	23016	17
46560	27843	21
46561	23734	17
46562	31026	17
46563	32787	17
46564	43754	17
46565	41575	17
46566	26056	17
46567	21137	17
46568	33612	23
46569	32849	17
46570	30269	17
46571	22138	25
46572	39919	17
46573	27411	17
46574	23157	17
46575	30647	17
46576	20847	17
46577	33317	17
46578	33042	17
46579	40738	17
46580	34410	17
46581	38293	29
46582	34329	18
46583	33456	17
46584	34867	17
46585	21820	20
46586	27281	29
46587	35844	17
46588	34107	17
46589	39099	17
46590	29273	17
46591	29105	17
46592	40909	21
46593	37676	24
46594	28960	17
46595	24042	17
46596	35566	17
46597	20120	17
46598	34280	17
46599	32151	17
46600	29335	17
46601	41089	17
46602	38282	17
46603	28720	17
46604	22360	17
46605	34047	17
46606	37614	17
46607	37836	17
46608	27988	20
46609	28254	17
46610	23839	26
46611	37991	28
46612	32370	17
46613	43526	17
46614	35732	20
46615	39240	21
46616	25306	17
46617	32700	17
46618	35090	17
46619	24258	17
46620	38660	17
46621	37833	28
46622	41021	21
46623	40208	28
46624	26162	17
46625	25624	23
46626	23822	17
46627	41986	17
46628	25870	29
46629	23888	17
46630	22576	25
46631	31460	17
46632	43483	29
46633	23877	17
46634	32960	17
46635	27111	17
46636	22745	25
46637	42067	17
46638	23345	17
46639	27273	17
46640	36580	17
46641	34633	20
46642	25159	17
46643	25856	20
46644	30654	17
46645	38464	17
46646	38157	28
46647	39024	18
46648	25745	17
46649	30836	20
46650	27662	17
46651	28221	19
46652	38427	28
46653	19448	30
46654	31967	17
46655	30757	17
46656	38257	17
46657	41302	17
46658	33790	17
46659	24662	17
46660	26362	17
46661	33450	17
46662	26887	25
46663	25935	19
46664	43666	17
46665	19903	30
46666	41156	20
46667	27517	17
46668	42074	17
46669	20035	17
46670	31673	19
46671	39810	18
46672	20509	17
46673	40286	17
46674	38469	18
46675	38700	17
46676	21461	17
46677	38908	17
46678	31170	17
46679	37547	17
46680	29209	21
46681	25554	17
46682	41308	28
46683	35641	17
46684	26886	17
46685	32653	17
46686	28576	18
46687	41430	28
46688	28898	17
46689	23780	17
46690	23271	17
46691	37821	29
46692	33750	17
46693	22119	25
46694	23596	26
46695	35598	17
46696	36337	25
46697	27209	17
46698	41391	29
46699	40982	28
46700	33144	17
46701	27159	18
46702	30740	17
46703	16609	30
46704	34948	17
46705	40394	17
46706	34323	17
46707	39411	21
46708	30254	17
46709	35798	17
46710	42168	29
46711	21848	25
46712	34415	29
46713	41138	28
46714	29097	17
46715	27871	17
46716	20675	17
46717	35735	17
46718	26312	17
46719	36523	17
46720	43419	17
46721	36682	17
46722	26533	17
46723	37540	29
46724	26507	17
46725	31808	17
46726	39038	17
46727	25029	17
46728	21468	17
46729	30156	17
46730	29751	17
46731	33881	17
46732	25297	17
46733	36427	17
46734	26163	17
46735	43291	29
46736	22755	25
46737	42127	29
46738	28961	17
46739	20399	17
46740	4487	34
46741	24591	17
46742	40073	26
46743	34937	17
46744	35348	17
46745	25826	29
46746	41779	21
46747	27501	17
46748	23140	17
46749	28136	17
46750	37653	29
46751	40202	18
46752	21932	17
46753	30521	19
46754	23081	17
46755	22381	17
46756	21186	17
46757	34350	17
46758	29039	21
46759	22499	17
46760	19459	30
46761	21631	17
46762	28919	17
46763	37160	17
46764	24205	17
46765	23511	17
46766	20882	17
46767	42399	17
46768	40028	17
46769	35332	17
46770	34336	28
46771	32797	17
46772	24636	17
46773	20891	25
46774	38853	21
46775	25550	17
46776	40362	17
46777	39729	28
46778	22147	17
46779	22188	25
46780	42868	17
46781	27449	28
46782	20665	17
46783	30785	18
46784	33551	17
46785	22036	17
46786	22174	17
46787	34738	17
46788	24456	17
46789	35588	17
46790	30684	17
46791	32170	17
46792	30114	17
46793	43189	17
46794	42979	17
46795	36568	17
46796	40469	26
46797	43768	17
46798	34794	17
46799	37316	17
46800	25948	17
46801	36632	17
46802	39454	24
46803	33660	17
46804	29061	17
46805	29241	17
46806	35298	19
46807	37264	17
46808	26498	17
46809	23096	17
46810	40678	28
46811	30643	17
46812	25995	17
46813	20726	25
46814	30819	17
46815	40046	26
46816	31847	25
46817	31044	17
46818	26772	17
46819	33009	17
46820	24251	17
46821	29688	24
46822	43859	29
46823	22634	17
46824	36359	17
46825	23595	26
46826	37165	17
46827	44010	21
46828	41939	28
46829	31881	17
46830	36533	17
46831	26741	17
46832	21069	17
46833	29717	29
46834	28299	17
46835	24761	17
46836	29408	17
46837	35054	17
46838	42938	17
46839	37004	17
46840	31757	17
46841	30384	17
46842	41721	17
46843	31042	17
46844	23198	17
46845	22336	17
46846	26179	17
46847	39880	17
46848	41252	17
46849	41062	28
46850	32479	27
46851	30019	17
46852	25208	17
46853	26899	23
46854	35385	17
46855	33464	17
46856	20160	17
46857	31286	17
46858	24271	17
46859	36002	17
46860	31436	17
46861	31196	17
46862	20314	17
46863	43783	29
46864	30655	21
46865	39427	21
46866	35890	17
46867	35887	17
46868	29686	17
46869	34472	21
46870	28198	26
46871	22753	25
46872	39877	17
46873	39452	29
46874	20985	25
46875	32982	17
46876	30168	18
46877	25695	29
46878	39204	17
46879	21164	17
46880	36514	17
46881	21837	17
46882	21792	17
46883	40792	25
46884	25433	28
46885	41753	28
46886	38199	28
46887	24179	17
46888	20713	17
46889	36189	17
46890	20664	17
46891	38447	17
46892	38588	17
46893	26342	17
46894	26196	17
46895	29760	17
46896	41086	17
46897	28642	17
46898	31344	17
46899	31123	17
46900	26478	29
46901	40755	17
46902	26917	17
46903	37200	17
46904	43658	17
46905	30950	17
46906	33419	19
46907	32753	17
46908	31290	17
46909	39534	17
46910	40841	28
46911	43539	28
46912	31176	17
46913	28295	17
46914	41502	25
46915	28666	25
46916	23591	17
46917	20041	17
46918	26061	17
46919	21584	25
46920	37417	17
46921	31063	18
46922	35558	26
46923	36023	17
46924	39077	17
46925	25864	17
46926	33068	17
46927	28352	18
46928	43742	17
46929	42043	28
46930	27524	17
46931	34284	21
46932	40737	17
46933	38449	21
46934	43711	17
46935	42248	29
46936	31092	17
46937	26641	17
46938	40484	21
46939	40869	28
46940	37482	17
46941	35530	17
46942	24329	26
46943	37739	28
46944	35849	17
46945	22429	17
46946	24975	17
46947	42032	17
46948	23432	28
46949	26149	17
46950	29891	29
46951	27157	24
46952	20008	17
46953	39397	29
46954	31853	17
46955	39947	17
46956	26256	20
46957	24068	17
46958	40676	29
46959	27942	17
46960	24266	17
46961	22706	17
46962	36911	17
46963	28424	20
46964	27261	17
46965	21171	17
46966	29182	20
46967	38143	28
46968	35656	17
46969	31278	17
46970	38890	21
46971	29421	17
46972	42882	17
46973	23476	17
46974	39296	17
46975	30994	21
46976	24850	17
46977	34359	17
46978	22667	25
46979	43855	27
46980	23861	17
46981	22862	17
46982	21296	17
46983	28485	20
46984	36940	17
46985	28488	17
46986	37785	17
46987	24223	17
46988	38597	17
46989	20281	17
46990	38531	17
46991	27292	17
46992	33835	17
46993	20678	17
46994	22905	25
46995	35121	17
46996	35220	17
46997	34363	17
46998	21637	17
46999	22694	17
47000	38110	28
47001	31025	29
47002	21377	17
47003	26220	17
47004	23390	17
47005	29710	17
47006	24357	17
47007	42221	17
47008	27693	20
47009	36738	17
47010	35000	17
47011	36429	17
47012	40963	17
47013	19928	30
47014	36277	17
47015	30605	17
47016	27017	20
47017	25898	17
47018	23876	17
47019	24857	17
47020	24700	28
47021	29577	17
47022	43130	29
47023	41181	17
47024	30201	21
47025	25850	17
47026	42418	17
47027	41376	17
47028	24819	17
47029	21505	17
47030	31330	17
47031	39171	17
47032	24646	17
47033	25639	17
47034	43159	17
47035	41866	28
47036	38814	29
47037	23766	17
47038	20548	25
47039	27661	19
47040	43457	17
47041	41763	17
47042	26226	26
47043	24623	17
47044	24774	17
47045	33682	17
47046	32310	17
47047	36093	17
47048	21043	17
47049	22988	17
47050	33743	17
47051	41045	17
47052	28318	17
47053	21345	17
47054	22649	25
47055	25956	26
47056	41642	29
47057	39329	17
47058	26679	17
47059	35947	17
47060	34184	17
47061	40261	28
47062	39119	17
47063	40829	17
47064	25459	17
47065	38686	17
47066	33481	17
47067	43432	17
47068	28790	17
47069	40796	28
47070	38661	17
47071	26738	24
47072	40490	17
47073	28560	17
47074	25803	17
47075	19470	30
47076	27201	17
47077	28066	17
47078	42971	29
47079	27333	17
47080	32815	17
47081	34642	17
47082	31165	17
47083	41930	28
47084	33507	17
47085	42469	17
47086	28080	17
47087	26435	17
47088	25921	17
47089	43417	29
47090	43196	29
47091	34002	17
47092	25248	26
47093	34064	17
47094	20367	17
47095	39242	28
47096	44137	17
47097	37488	17
47098	20782	25
47099	30268	17
47100	41524	21
47101	28638	17
47102	38703	17
47103	43775	17
47104	37730	21
47105	37176	17
47106	30099	17
47107	25176	17
47108	31952	17
47109	31116	17
47110	38086	28
47111	30263	17
47112	20521	25
47113	28868	21
47114	38799	17
47115	39699	28
47116	41020	17
47117	39697	29
47118	41863	21
47119	34853	17
47120	33966	17
47121	42076	17
47122	33371	17
47123	39333	18
47124	34502	17
47125	32616	17
47126	30688	17
47127	32498	27
47128	27478	17
47129	29838	17
47130	28147	25
47131	43112	17
47132	26087	17
47133	30848	17
47134	20710	17
47135	37893	17
47136	35290	17
47137	34171	17
47138	27878	17
47139	21161	17
47140	31538	17
47141	42432	28
47142	23678	29
47143	20901	17
47144	39491	28
47145	38264	17
47146	38077	28
47147	39620	29
47148	33045	17
47149	29168	17
47150	33648	17
47151	36751	21
47152	24698	17
47153	38855	28
47154	30369	17
47155	38091	28
47156	42714	21
47157	35486	17
47158	33731	17
47159	27106	17
47160	36820	18
47161	40402	28
47162	25473	17
47163	27699	28
47164	35899	18
47165	20862	17
47166	29285	17
47167	43376	17
47168	30628	24
47169	37626	17
47170	33200	17
47171	29922	17
47172	33668	17
47173	28997	17
47174	22943	25
47175	35172	17
47176	27486	17
47177	35546	17
47178	30720	17
47179	34752	17
47180	26553	17
47181	43826	17
47182	24420	17
47183	42915	17
47184	30400	17
47185	43529	29
47186	37458	25
47187	42069	17
47188	28088	25
47189	25527	29
47190	24671	17
47191	25432	17
47192	35330	17
47193	27067	17
47194	37555	29
47195	37351	17
47196	39183	17
47197	29900	17
47198	39489	17
47199	29398	17
47200	28598	17
47201	25625	17
47202	38690	18
47203	36388	17
47204	20749	17
47205	39028	20
47206	29636	17
47207	29447	17
47208	36636	17
47209	27120	17
47210	36633	17
47211	38370	17
47212	27335	17
47213	36057	17
47214	29604	19
47215	20694	17
47216	34615	17
47217	37950	28
47218	28477	25
47219	35353	17
47220	31419	17
47221	43282	17
47222	22452	17
47223	21000	25
47224	31454	17
47225	41864	29
47226	34496	18
47227	40605	28
47228	29956	29
47229	25560	17
47230	33746	17
47231	37878	17
47232	32402	17
47233	44042	28
47234	37289	17
47235	23890	17
47236	43937	29
47237	28690	17
47238	24226	17
47239	43512	17
47240	27519	17
47241	22411	17
47242	28759	17
47243	34531	17
47244	31452	17
47245	28082	26
47246	21085	17
47247	27724	17
47248	25642	17
47249	21324	17
47250	39858	21
47251	37693	29
47252	28214	17
47253	22625	25
47254	38756	17
47255	18515	30
47256	36689	17
47257	24782	17
47258	40778	17
47259	35162	19
47260	42098	17
47261	31837	17
47262	31292	17
47263	31670	17
47264	42898	27
47265	37911	28
47266	23139	17
47267	43701	29
47268	41494	28
47269	25851	17
47270	22456	17
47271	20319	17
47272	27472	17
47273	42670	17
47274	40095	17
47275	43083	28
47276	27505	17
47277	33706	17
47278	30593	17
47279	38096	21
47280	29676	17
47281	43626	17
47282	35974	18
47283	42234	21
47284	29657	17
47285	38148	17
47286	25388	17
47287	34317	17
47288	20728	25
47289	31989	17
47290	29562	17
47291	22617	25
47292	32445	19
47293	28870	17
47294	28348	17
47295	20231	17
47296	27992	18
47297	35542	17
47298	21421	17
47299	37053	25
47300	28718	25
47301	30051	17
47302	39022	21
47303	38388	17
47304	23369	17
47305	43288	17
47306	33828	17
47307	24938	17
47308	24936	29
47309	43262	23
47310	35144	17
47311	23743	28
47312	37421	17
47313	38520	17
47314	42276	17
47315	39771	17
47316	30307	17
47317	30286	17
47318	33874	17
47319	30477	17
47320	24091	17
47321	42048	29
47322	42637	17
47323	23872	17
47324	29720	17
47325	39438	28
47326	43638	17
47327	41994	17
47328	33264	17
47329	25487	17
47330	38979	17
47331	36549	20
47332	30544	25
47333	21063	17
47334	24249	17
47335	32591	17
47336	39941	17
47337	34566	17
47338	31262	17
47339	29889	17
47340	30339	17
47341	22118	17
47342	23378	17
47343	39762	28
47344	20528	25
47345	38886	18
47346	36302	19
47347	42175	17
47348	30798	17
47349	27475	17
47350	25408	17
47351	37877	29
47352	43770	17
47353	31563	17
47354	37583	21
47355	35235	17
47356	38962	17
47357	40223	22
47358	34821	28
47359	32365	17
47360	40978	17
47361	34685	17
47362	39603	29
47363	42019	28
47364	33439	19
47365	40492	17
47366	34771	17
47367	41718	28
47368	33771	17
47369	31083	17
47370	21732	26
47371	23260	17
47372	31772	17
47373	25631	29
47374	31764	25
47375	38820	17
47376	37843	21
47377	33883	17
47378	22992	25
47379	34201	20
47380	42666	17
47381	26799	17
47382	24783	17
47383	41878	17
47384	39652	17
47385	22145	17
47386	42527	17
47387	26722	17
47388	20466	17
47389	36360	17
47390	23875	17
47391	20911	26
47392	39469	21
47393	26575	17
47394	34488	17
47395	36960	17
47396	43994	17
47397	42253	17
47398	34050	19
47399	40582	17
47400	41918	28
47401	36760	17
47402	37008	17
47403	33397	17
47404	26959	17
47405	35505	17
47406	34224	17
47407	21221	17
47408	28379	17
47409	34202	17
47410	28077	17
47411	32727	17
47412	30707	17
47413	39817	17
47414	38403	17
47415	30318	18
47416	26272	17
47417	24435	17
47418	44113	17
47419	41807	17
47420	25444	24
47421	24393	17
47422	33810	17
47423	40429	28
47424	40813	17
47425	20111	17
47426	44044	21
47427	36927	17
47428	33328	17
47429	16617	30
47430	31954	17
47431	33538	21
47432	33079	17
47433	40904	28
47434	21818	20
47435	41654	21
47436	22760	25
47437	38669	17
47438	36972	17
47439	31732	17
47440	42073	17
47441	38607	17
47442	43715	28
47443	32419	17
47444	21255	25
47445	36837	17
47446	22540	25
47447	36556	17
47448	39192	17
47449	37003	17
47450	39648	21
47451	37178	17
47452	28495	17
47453	33757	17
47454	28567	17
47455	22539	25
47456	29885	17
47457	33506	29
47458	37621	21
47459	26639	17
47460	23466	17
47461	42890	25
47462	30979	17
47463	22927	17
47464	21120	25
47465	42362	17
47466	43676	17
47467	34845	17
47468	28459	17
47469	42587	28
47470	35240	17
47471	41833	28
47472	20868	17
47473	41605	29
47474	38775	17
47475	39238	17
47476	24057	17
47477	39801	28
47478	24334	17
47479	34517	17
47480	19925	30
47481	33644	17
47482	32850	20
47483	26735	17
47484	22664	19
47485	33637	17
47486	21931	25
47487	43732	17
47488	29502	20
47489	42317	21
47490	34815	17
47491	43762	17
47492	40070	21
47493	39593	17
47494	40310	17
47495	30984	17
47496	26872	17
47497	26633	17
47498	42980	29
47499	30572	17
47500	29841	17
47501	34449	17
47502	23247	17
47503	37578	29
47504	30733	17
47505	36957	17
47506	38538	19
47507	37981	29
47508	32425	17
47509	28107	17
47510	33236	17
47511	29894	29
47512	40207	28
47513	43787	29
47514	26154	17
47515	40601	28
47516	32496	27
47517	27608	17
47518	39312	24
47519	28719	25
47520	21464	17
47521	32110	28
47522	41658	17
47523	35859	18
47524	24507	17
47525	25824	25
47526	23442	17
47527	25889	17
47528	38457	17
47529	29128	17
47530	25669	17
47531	32844	17
47532	30324	17
47533	36971	17
47534	37721	21
47535	32154	17
47536	24168	17
47537	20960	25
47538	34358	17
47539	41538	17
47540	16619	30
47541	30947	17
47542	35586	17
47543	25723	17
47544	38528	18
47545	34769	17
47546	24690	17
47547	41857	21
47548	33631	17
47549	29497	17
47550	21905	17
47551	43127	22
47552	20169	17
47553	41226	17
47554	30532	29
47555	41336	17
47556	41023	28
47557	40685	20
47558	31455	17
47559	37246	17
47560	35476	17
47561	41283	17
47562	27794	17
47563	34207	17
47564	19849	30
47565	20820	17
47566	20198	17
47567	25083	17
47568	23521	17
47569	41436	25
47570	20402	25
47571	32183	17
47572	33326	21
47573	40671	20
47574	33718	17
47575	25794	17
47576	26773	24
47577	33548	17
47578	28899	17
47579	22046	17
47580	43578	29
47581	34490	24
47582	40392	19
47583	39096	17
47584	22459	25
47585	43045	17
47586	26932	17
47587	21925	17
47588	32677	17
47589	34156	17
47590	29050	24
47591	44051	17
47592	30748	17
47593	24561	28
47594	43093	17
47595	23509	17
47596	28174	17
47597	21273	17
47598	42654	25
47599	42468	17
47600	35161	17
47601	27137	25
47602	36574	17
47603	25629	28
47604	24898	17
47605	41639	21
47606	24302	17
47607	43239	17
47608	41829	21
47609	22892	25
47610	43355	17
47611	32309	20
47612	28144	17
47613	39674	28
47614	25815	17
47615	41464	21
47616	42065	28
47617	23238	17
47618	22131	17
47619	28601	19
47620	26723	17
47621	37330	17
47622	30515	17
47623	26751	17
47624	21508	17
47625	37216	17
47626	35880	17
47627	40596	21
47628	42200	22
47629	33569	17
47630	30451	17
47631	26411	20
47632	27807	17
47633	43499	17
47634	20510	17
47635	43484	17
47636	40497	28
47637	32923	17
47638	38038	28
47639	40514	28
47640	21871	17
47641	21391	17
47642	30993	24
47643	35508	29
47644	20933	26
47645	40100	26
47646	39227	21
47647	43553	29
47648	41367	20
47649	32564	27
47650	26762	17
47651	34736	17
47652	36308	17
47653	30927	17
47654	22562	17
47655	41013	21
47656	43003	17
47657	31931	17
47658	40033	21
47659	20487	25
47660	39867	17
47661	24220	17
47662	43277	17
47663	16666	30
47664	29486	17
47665	41704	21
47666	23158	17
47667	35119	17
47668	26348	18
47669	25587	17
47670	25853	28
47671	42484	17
47672	30108	29
47673	24225	17
47674	20232	25
47675	37324	17
47676	41080	17
47677	23199	17
47678	23716	17
47679	20903	26
47680	20563	25
47681	38339	17
47682	23776	17
47683	26318	17
47684	39543	28
47685	37215	17
47686	23541	18
47687	41854	29
47688	33780	17
47689	42761	17
47690	22985	17
47691	33666	17
47692	27186	17
47693	35038	17
47694	38262	21
47695	38760	21
47696	26866	17
47697	39500	24
47698	30484	22
47699	24421	17
47700	25792	17
47701	35479	17
47702	28175	17
47703	24487	17
47704	34974	17
47705	41191	29
47706	32158	17
47707	32554	27
47708	28550	17
47709	35901	17
47710	25199	17
47711	42413	17
47712	39076	17
47713	37237	17
47714	27536	17
47715	21320	17
47716	27204	28
47717	26091	17
47718	22784	25
47719	43953	17
47720	39691	28
47721	26116	17
47722	42896	21
47723	41273	20
47724	26353	17
47725	29435	17
47726	23755	17
47727	43606	29
47728	26665	17
47729	36371	17
47730	21548	17
47731	43289	29
47732	23400	17
47733	28619	17
47734	29512	29
47735	21102	17
47736	38184	28
47737	28906	17
47738	29296	17
47739	24130	17
47740	33259	17
47741	29850	17
47742	32079	17
47743	43338	17
47744	41898	28
47745	30468	28
47746	36930	17
47747	41478	18
47748	33817	17
47749	31593	21
47750	29320	17
47751	28427	25
47752	26919	17
47753	21423	17
47754	29355	17
47755	42442	28
47756	41875	28
47757	40975	17
47758	24677	17
47759	34902	17
47760	37136	17
47761	23469	17
47762	27103	25
47763	40295	28
47764	28514	17
47765	39374	17
47766	34725	17
47767	30139	17
47768	26528	17
47769	42999	17
47770	38811	21
47771	40260	28
47772	24525	18
47773	23759	17
47774	22917	17
47775	27274	17
47776	41380	21
47777	27543	17
47778	23061	20
47779	36759	17
47780	28322	17
47781	24142	17
47782	43090	17
47783	40751	17
47784	31537	17
47785	30583	17
47786	39020	17
47787	23209	17
47788	38824	21
47789	37955	29
47790	33689	17
47791	29492	17
47792	28504	17
47793	31825	17
47794	32136	25
47795	41203	26
47796	35515	18
47797	29839	17
47798	28949	17
47799	43474	17
47800	30496	17
47801	21246	17
47802	32863	17
47803	21612	17
47804	28433	17
47805	23662	17
47806	29316	17
47807	27417	29
47808	36886	20
47809	25011	17
47810	27015	17
47811	42100	17
47812	29321	25
47813	40267	17
47814	40106	17
47815	32269	17
47816	19545	30
47817	37659	21
47818	24333	17
47819	29131	17
47820	25292	17
47821	35253	17
47822	34984	17
47823	22746	18
47824	31660	17
47825	24564	17
