"id"	"substance_id"	"ncgc_id"	"tox21_id"	"pubchem_sid"	"bottle_barcode"	"withdrawn"
395	1031	"NCGC00253954-01"	300170	144210490	"TX004417"	"false"
396	8269	"NCGC00256869-01"	302461	144212778	"TX008598"	"false"
397	1530	"NCGC00256090-01"	302263	144212580	"TX008391"	"false"
398	6030	"NCGC00255344-01"	301577	144211894	"TX004526"	"false"
399	4712	"NCGC00256504-01"	302958	144213275	"TX008836"	"false"
400	5887	"NCGC00257017-01"	303271	144213588	"TX003299"	"false"
401	6101	"NCGC00254865-01"	300963	144211280	"TX001073"	"false"
402	416	"NCGC00255257-01"	302047	144212364	"TX007383"	"false"
403	5822	"NCGC00257386-01"	303477	144213787	"TX012526"	"false"
404	501	"NCGC00257293-01"	303433	144213744	"TX012554"	"false"
405	6404	"NCGC00254232-01"	300270	144210590	"TX006305"	"false"
406	396	"NCGC00257375-01"	303602	144213907	"TX012234"	"false"
407	7032	"NCGC00255541-01"	301726	144212043	"TX005326"	"false"
408	6972	"NCGC00257325-01"	303600	144213905	"TX004882"	"false"
409	6428	"NCGC00257417-01"	303453	144213763	"TX012247"	"false"
410	5663	"NCGC00257268-01"	303597	144213902	"TX012551"	"false"
411	834	"NCGC00257480-01"	303595	144213900	"TX012546"	"false"
412	2960	"NCGC00254080-01"	300026	144210346	"TX001753"	"false"
413	6944	"NCGC00257439-01"	303571	144213876	"TX008566"	"false"
414	7650	"NCGC00257260-01"	303446	144213756	"TX012513"	"false"
415	8878	"NCGC00257374-01"	303577	144213882	"TX012216"	"false"
416	6246	"NCGC00257484-01"	303404	144213715	"TX012544"	"false"
417	1337	"NCGC00257264-01"	303511	144213819	"TX001925"	"false"
418	9228	"NCGC00257355-01"	303543	144213849	"TX012236"	"false"
419	1122	"NCGC00256439-01"	302885	144213202	"TX002439"	"false"
420	8830	"NCGC00255354-01"	301579	144211896	"TX004538"	"false"
421	2336	"NCGC00255502-01"	302386	144212703	"TX009906"	"false"
422	2973	"NCGC00255198-01"	301382	144211699	"TX003265"	"false"
423	4501	"NCGC00254031-01"	300226	144210546	"TX006215"	"false"
424	8027	"NCGC00255844-01"	301350	144211667	"TX002891"	"false"
425	5232	"NCGC00255744-01"	302266	144212583	"TX008407"	"false"
426	1232	"NCGC00257062-01"	303067	144213384	"TX009479"	"false"
427	6133	"NCGC00256001-01"	301378	144211695	"TX003183"	"false"
428	531	"NCGC00255874-01"	301351	144211668	"TX002895"	"false"
429	105	"NCGC00256481-01"	302930	144213247	"TX001706"	"false"
430	8773	"NCGC00254322-01"	300538	144210856	"TX008594"	"false"
431	1187	"NCGC00254083-01"	300123	144210443	"TX003255"	"false"
432	354	"NCGC00254255-01"	300522	144210840	"TX008217"	"false"
433	3989	"NCGC00254393-01"	300418	144210736	"TX005976"	"false"
434	5863	"NCGC00254694-01"	300790	144211107	"TX001424"	"false"
435	791	"NCGC00254212-01"	300273	144210593	"TX006784"	"false"
436	4813	"NCGC00254182-01"	300007	144210327	"TX001275"	"false"
437	5458	"NCGC00254279-01"	300524	144210842	"TX008224"	"false"
438	2132	"NCGC00254044-01"	300175	144210495	"TX004536"	"false"
439	2345	"NCGC00254329-01"	300349	144210667	"TX002283"	"false"
440	7958	"NCGC00254296-01"	300383	144210701	"TX003876"	"false"
441	2340	"NCGC00255052-01"	301154	144211471	"TX000730"	"false"
442	5984	"NCGC00254392-01"	300535	144210853	"TX008486"	"false"
443	338	"NCGC00254028-01"	300002	144210322	"TX001031"	"false"
444	796	"NCGC00254374-01"	300525	144210843	"TX008226"	"false"
445	8823	"NCGC00254491-01"	300487	144210805	"TX006984"	"false"
446	2950	"NCGC00254079-01"	300013	144210333	"TX001366"	"false"
447	3054	"NCGC00254914-01"	301012	144211329	"TX000822"	"false"
448	6584	"NCGC00090952-07"	400088	144214049	"TX011629"	"false"
449	1007	"NCGC00254213-01"	300103	144210423	"TX002917"	"false"
450	3080	"NCGC00254045-01"	300283	144210603	"TX006981"	"false"
451	109	"NCGC00254473-01"	300564	144210881	"TX009459"	"false"
452	136	"NCGC00254313-01"	300541	144210859	"TX008650"	"false"
453	1950	"NCGC00254377-01"	300588	144210905	"TX009855"	"false"
454	1375	"NCGC00254622-01"	300716	144211033	"TX000973"	"false"
455	7008	"NCGC00254815-01"	300911	144211228	"TX000683"	"false"
456	5870	"NCGC00255053-01"	301155	144211472	"TX000783"	"false"
457	3294	"NCGC00254527-01"	300412	144210730	"TX005621"	"false"
458	7835	"NCGC00253926-01"	300136	144210456	"TX003395"	"false"
459	8619	"NCGC00254004-01"	300294	144210614	"TX008556"	"false"
460	2217	"NCGC00254288-01"	300486	144210804	"TX006973"	"false"
461	352	"NCGC00254401-01"	300548	144210866	"TX009029"	"false"
462	6597	"NCGC00254092-01"	300057	144210377	"TX002233"	"false"
463	8560	"NCGC00254437-01"	300366	144210684	"TX003161"	"false"
464	2934	"NCGC00254501-01"	300416	144210734	"TX005875"	"false"
465	2870	"NCGC00253952-01"	300153	144210473	"TX003836"	"false"
466	4166	"NCGC00254732-01"	300828	144211145	"TX001577"	"false"
467	5715	"NCGC00255054-01"	301156	144211473	"TX000763"	"false"
468	2910	"NCGC00091284-03"	400040	144214001	"TX008968"	"false"
469	5235	"NCGC00256002-01"	301483	144211800	"TX004120"	"false"
470	8669	"NCGC00254942-01"	301040	144211357	"TX009156"	"false"
471	6909	"NCGC00256949-01"	303061	144213378	"TX008688"	"false"
472	6805	"NCGC00254771-01"	300867	144211184	"TX000904"	"false"
473	3991	"NCGC00254651-01"	300745	144211062	"TX000957"	"false"
474	2971	"NCGC00255099-01"	301202	144211519	"TX001550"	"false"
475	2298	"NCGC00254800-01"	300896	144211213	"TX001582"	"false"
476	3998	"NCGC00254709-01"	300805	144211122	"TX001557"	"false"
477	3960	"NCGC00254587-01"	300679	144210996	"TX000854"	"false"
478	2311	"NCGC00254783-01"	300879	144211196	"TX000894"	"false"
479	5108	"NCGC00254801-01"	300897	144211214	"TX000671"	"false"
480	4747	"NCGC00254215-01"	300019	144210339	"TX001694"	"false"
481	1041	"NCGC00254900-01"	300998	144211315	"TX001422"	"false"
482	3260	"NCGC00254909-01"	301007	144211324	"TX000811"	"false"
483	8476	"NCGC00254923-01"	301021	144211338	"TX001546"	"false"
484	6794	"NCGC00094532-06"	400080	144214041	"TX011588"	"false"
485	423	"NCGC00254683-01"	300779	144211096	"TX000691"	"false"
486	1379	"NCGC00254629-01"	300723	144211040	"TX001442"	"false"
487	6697	"NCGC00255104-01"	301207	144211524	"TX001548"	"false"
488	2333	"NCGC00254728-01"	300824	144211141	"TX000677"	"false"
489	1531	"NCGC00256162-01"	301468	144211785	"TX004056"	"false"
490	477	"NCGC00254749-01"	300846	144211163	"TX000685"	"false"
491	7742	"NCGC00254609-01"	300701	144211018	"TX000708"	"false"
492	4835	"NCGC00257471-01"	303646	144213949	"TX006869"	"false"
493	2063	"NCGC00256426-01"	302994	144213311	"TX007696"	"false"
494	2230	"NCGC00257496-01"	303573	144213878	"TX011492"	"false"
495	5897	"NCGC00257419-01"	303479	144213788	"TX011484"	"false"
496	4819	"NCGC00256494-01"	302818	144213135	"TX003303"	"false"
497	108	"NCGC00254198-01"	300311	144210631	"TX009094"	"false"
498	9192	"NCGC00254471-01"	300618	144210935	"TX010554"	"false"
499	3122	"NCGC00254353-01"	300597	144210914	"TX010054"	"false"
500	5981	"NCGC00254454-01"	300333	144210651	"TX001650"	"false"
501	7868	"NCGC00254420-01"	300401	144210719	"TX005078"	"false"
502	78	"NCGC00254057-01"	300010	144210330	"TX001311"	"false"
503	4945	"NCGC00254359-01"	300582	144210899	"TX009761"	"false"
504	7814	"NCGC00254273-01"	300501	144210819	"TX007252"	"false"
505	4742	"NCGC00254156-01"	300159	144210479	"TX004030"	"false"
506	7906	"NCGC00257403-01"	303464	144213774	"TX012244"	"false"
507	4137	"NCGC00254271-01"	300375	144210693	"TX003439"	"false"
508	518	"NCGC00255545-01"	302091	144212408	"TX007501"	"false"
509	1052	"NCGC00257352-01"	303501	144213809	"TX012543"	"false"
510	8046	"NCGC00254798-01"	300894	144211211	"TX002937"	"false"
511	1044	"NCGC00254095-01"	300174	144210494	"TX004467"	"false"
512	5168	"NCGC00254741-01"	300837	144211154	"TX002909"	"false"
513	5035	"NCGC00257125-01"	303137	144213454	"TX007280"	"false"
514	7889	"NCGC00257452-01"	303455	144213765	"TX004329"	"false"
515	7790	"NCGC00090721-03"	400038	144213999	"TX008648"	"false"
516	196	"NCGC00256409-01"	302993	144213310	"TX010329"	"false"
517	2024	"NCGC00254469-01"	300364	144210682	"TX003079"	"false"
518	3278	"NCGC00254686-01"	300782	144211099	"TX004524"	"false"
519	4130	"NCGC00257385-01"	303463	144213773	"TX011540"	"false"
520	8489	"NCGC00254035-01"	300045	144210365	"TX002089"	"false"
521	123	"NCGC00254158-01"	300122	144210442	"TX003251"	"false"
522	6615	"NCGC00254541-01"	300624	144210941	"TX011620"	"false"
523	8581	"NCGC00091657-02"	400028	144213989	"TX007155"	"false"
524	1952	"NCGC00253973-01"	300190	144210510	"TX005644"	"false"
525	8481	"NCGC00254196-01"	300296	144210616	"TX003145"	"false"
526	7606	"NCGC00254117-01"	300066	144210386	"TX002339"	"false"
527	8490	"NCGC00091468-02"	400030	144213991	"TX007246"	"false"
528	103	"NCGC00254317-01"	300493	144210811	"TX007192"	"false"
529	5846	"NCGC00254082-01"	300275	144210595	"TX006867"	"false"
530	6077	"NCGC00253968-01"	300065	144210385	"TX002331"	"false"
531	104	"NCGC00254177-01"	300288	144210608	"TX008476"	"false"
532	2123	"NCGC00257164-01"	303167	144213484	"TX002959"	"false"
533	7076	"NCGC00255431-01"	301256	144211573	"TX001183"	"false"
534	455	"NCGC00255595-01"	301946	144212263	"TX006672"	"false"
535	74	"NCGC00256379-01"	302841	144213158	"TX001085"	"false"
536	532	"NCGC00255876-01"	301966	144212283	"TX006762"	"false"
537	5038	"NCGC00257122-01"	303099	144213416	"TX008723"	"false"
538	9168	"NCGC00256897-01"	302576	144212893	"TX006851"	"false"
539	1024	"NCGC00254337-01"	300500	144210818	"TX007242"	"false"
540	510	"NCGC00255643-01"	302290	144212607	"TX008596"	"false"
541	441	"NCGC00254941-01"	301039	144211356	"TX003189"	"false"
542	1288	"NCGC00257178-01"	303087	144213404	"TX009481"	"false"
543	7131	"NCGC00255976-01"	302032	144212349	"TX007349"	"false"
544	5125	"NCGC00254972-01"	301071	144211388	"TX002673"	"false"
545	1204	"NCGC00256928-01"	303046	144213363	"TX003239"	"false"
546	7083	"NCGC00255668-01"	301733	144212050	"TX005344"	"false"
547	4800	"NCGC00256486-01"	303010	144213327	"TX003369"	"false"
548	5913	"NCGC00257226-01"	303197	144213514	"TX002130"	"false"
549	1471	"NCGC00255667-01"	301766	144212083	"TX005456"	"false"
550	399	"NCGC00257479-01"	303583	144213888	"TX002307"	"false"
551	4175	"NCGC00255246-01"	302273	144212590	"TX008427"	"false"
552	4825	"NCGC00256500-01"	302903	144213220	"TX001372"	"false"
553	6863	"NCGC00257060-01"	303037	144213354	"TX003187"	"false"
554	4112	"NCGC00256932-01"	303103	144213420	"TX004006"	"false"
555	6019	"NCGC00255186-01"	301305	144211622	"TX002248"	"false"
556	5194	"NCGC00255837-01"	301323	144211640	"TX002603"	"false"
557	5861	"NCGC00257180-01"	303113	144213430	"TX002796"	"false"
558	2964	"NCGC00256405-01"	302940	144213257	"TX003427"	"false"
559	5089	"NCGC00254467-01"	300489	144210807	"TX007028"	"false"
560	5884	"NCGC00256946-01"	303296	144213613	"TX003267"	"false"
561	2979	"NCGC00256323-01"	302852	144213169	"TX002639"	"false"
562	7732	"NCGC00254384-01"	300329	144210647	"TX001394"	"false"
563	6603	"NCGC00256618-01"	303031	144213348	"TX002407"	"false"
564	2857	"NCGC00256536-01"	302890	144213207	"TX004614"	"false"
565	3879	"NCGC00256578-01"	303015	144213332	"TX002371"	"false"
566	113	"NCGC00256446-01"	303023	144213340	"TX010290"	"false"
567	4856	"NCGC00257022-01"	303050	144213367	"TX009703"	"false"
568	3779	"NCGC00254175-01"	300167	144210487	"TX004371"	"false"
569	6989	"NCGC00254495-01"	300536	144210854	"TX008558"	"false"
570	2009	"NCGC00254237-01"	300410	144210728	"TX005510"	"false"
571	5084	"NCGC00255367-01"	302409	144212726	"TX010127"	"false"
572	6828	"NCGC00254272-01"	300517	144210835	"TX007998"	"false"
573	4770	"NCGC00254367-01"	300601	144210918	"TX010254"	"false"
574	4946	"NCGC00254321-01"	300488	144210806	"TX006990"	"false"
575	5739	"NCGC00254299-01"	300407	144210725	"TX005272"	"false"
576	2005	"NCGC00253918-01"	300140	144210460	"TX003433"	"false"
577	5888	"NCGC00254026-01"	300095	144210415	"TX002747"	"false"
578	5853	"NCGC00257229-01"	303266	144213583	"TX002667"	"false"
579	1941	"NCGC00254474-01"	300405	144210723	"TX005215"	"false"
580	4904	"NCGC00254121-01"	300312	144210632	"TX009097"	"false"
581	2976	"NCGC00254120-01"	300307	144210627	"TX008838"	"false"
582	3142	"NCGC00254145-01"	300003	144210323	"TX001035"	"false"
583	6618	"NCGC00254433-01"	300492	144210810	"TX007190"	"false"
584	1438	"NCGC00254849-01"	300947	144211264	"TX003571"	"false"
585	7973	"NCGC00254643-01"	300737	144211054	"TX004808"	"false"
586	448	"NCGC00254912-01"	301010	144211327	"TX006525"	"false"
587	2856	"NCGC00256403-01"	302912	144213229	"TX003425"	"false"
588	2227	"NCGC00256995-01"	303214	144213531	"TX011490"	"false"
589	7873	"NCGC00257252-01"	303596	144213901	"TX001321"	"false"
590	4177	"NCGC00255298-01"	301941	144212258	"TX006662"	"false"
591	6958	"NCGC00257472-01"	303468	144213778	"TX009006"	"false"
592	5839	"NCGC00257228-01"	303225	144213542	"TX008714"	"false"
593	73	"NCGC00256407-01"	302965	144213282	"TX005727"	"false"
594	3288	"NCGC00255586-01"	302021	144212338	"TX007317"	"false"
595	5855	"NCGC00257010-01"	303161	144213478	"TX009789"	"false"
596	1318	"NCGC00255211-01"	301970	144212287	"TX006909"	"false"
597	5880	"NCGC00257039-01"	303315	144213632	"TX009709"	"false"
598	1966	"NCGC00254397-01"	300633	144210950	"TX011720"	"false"
599	3137	"NCGC00254425-01"	300338	144210656	"TX001784"	"false"
600	1388	"NCGC00254455-01"	300539	144210857	"TX008618"	"false"
601	4054	"NCGC00254124-01"	300032	144210352	"TX001843"	"false"
602	6426	"NCGC00257446-01"	303375	144213689	"TX011665"	"false"
603	1787	"NCGC00257451-01"	303441	144213751	"TX011660"	"false"
604	1785	"NCGC00257298-01"	303499	144213807	"TX011659"	"false"
605	1107	"NCGC00254265-01"	300327	144210645	"TX001379"	"false"
606	5757	"NCGC00254370-01"	300343	144210661	"TX002111"	"false"
607	6082	"NCGC00091080-03"	400002	144213963	"TX001037"	"false"
608	5788	"NCGC00256539-01"	303642	144213947	"TX005684"	"false"
609	6638	"NCGC00254547-01"	300602	144210919	"TX010262"	"false"
610	6696	"NCGC00254141-01"	300078	144210398	"TX002474"	"false"
611	1995	"NCGC00254330-01"	300425	144210743	"TX006136"	"false"
612	7628	"NCGC00253937-01"	300084	144210404	"TX002545"	"false"
613	1294	"NCGC00254285-01"	300360	144210678	"TX002923"	"false"
614	2363	"NCGC00254791-01"	300887	144211204	"TX001542"	"false"
615	4791	"NCGC00256364-01"	302882	144213199	"TX002451"	"false"
616	4766	"NCGC00090686-07"	400035	144213996	"TX008562"	"false"
617	3090	"NCGC00253924-01"	300041	144210361	"TX001914"	"false"
618	1309	"NCGC00257391-01"	303578	144213883	"TX012220"	"false"
619	5713	"NCGC00256372-01"	303019	144213336	"TX002265"	"false"
620	4780	"NCGC00256329-01"	302950	144213267	"TX002176"	"false"
621	7039	"NCGC00257527-01"	301119	144211436	"TX001365"	"false"
622	3254	"NCGC00255347-01"	301909	144212226	"TX006138"	"false"
623	7886	"NCGC00257435-01"	303506	144213814	"TX002753"	"false"
624	3341	"NCGC00255093-01"	301195	144211512	"TX007056"	"false"
625	8688	"NCGC00257227-01"	303211	144213528	"TX008741"	"false"
626	1225	"NCGC00257396-01"	303372	144213687	"TX002105"	"false"
627	225	"NCGC00090827-04"	400004	144213965	"TX001812"	"false"
628	5147	"NCGC00255480-01"	301311	144211628	"TX002411"	"false"
629	4190	"NCGC00255442-01"	301550	144211867	"TX004427"	"false"
630	1260	"NCGC00257129-01"	303207	144213524	"TX006104"	"false"
631	2892	"NCGC00255331-01"	302086	144212403	"TX007491"	"false"
632	7043	"NCGC00255410-01"	301253	144211570	"TX001177"	"false"
633	3896	"NCGC00254995-01"	301095	144211412	"TX003435"	"false"
634	2213	"NCGC00256977-01"	303242	144213559	"TX005794"	"false"
635	7556	"NCGC00256465-01"	303009	144213326	"TX004534"	"false"
636	8874	"NCGC00255451-01"	301581	144211898	"TX004546"	"false"
637	4265	"NCGC00255616-01"	301774	144212091	"TX005480"	"false"
638	5007	"NCGC00257407-01"	303533	144213839	"TX012523"	"false"
639	5236	"NCGC00255955-01"	302215	144212532	"TX008062"	"false"
640	5907	"NCGC00254620-01"	300714	144211031	"TX002466"	"false"
641	4167	"NCGC00256749-01"	302655	144212972	"TX011643"	"false"
642	3362	"NCGC00255917-01"	301522	144211839	"TX004300"	"false"
643	5469	"NCGC00255116-01"	302438	144212755	"TX011723"	"false"
644	4794	"NCGC00256448-01"	302748	144213065	"TX002459"	"false"
645	5247	"NCGC00256078-01"	301607	144211924	"TX004638"	"false"
646	5421	"NCGC00256143-01"	302303	144212620	"TX008784"	"false"
647	9188	"NCGC00254335-01"	300625	144210942	"TX011622"	"false"
648	7652	"NCGC00257506-01"	303470	144213780	"TX011412"	"false"
649	7643	"NCGC00256408-01"	302980	144213297	"TX003908"	"false"
650	4815	"NCGC00253920-01"	300037	144210357	"TX001886"	"false"
651	7888	"NCGC00257288-01"	303598	144213903	"TX003261"	"false"
652	7831	"NCGC00254476-01"	300362	144210680	"TX003065"	"false"
653	6652	"NCGC00255371-01"	302085	144212402	"TX007489"	"false"
654	8576	"NCGC00256450-01"	302777	144213094	"TX001349"	"false"
655	6908	"NCGC00257047-01"	303134	144213451	"TX009986"	"false"
656	1392	"NCGC00255168-01"	302380	144212697	"TX009863"	"false"
657	1189	"NCGC00257197-01"	303088	144213405	"TX006577"	"false"
658	6648	"NCGC00256447-01"	302734	144213051	"TX002435"	"false"
659	6948	"NCGC00255235-01"	302404	144212721	"TX010095"	"false"
660	830	"NCGC00257338-01"	303555	144213860	"TX012538"	"false"
661	3205	"NCGC00257377-01"	303359	144213675	"TX010182"	"false"
662	6929	"NCGC00255148-01"	302422	144212739	"TX010214"	"false"
663	8996	"NCGC00256058-01"	301686	144212003	"TX005052"	"false"
664	1210	"NCGC00256994-01"	303201	144213518	"TX009370"	"false"
665	5908	"NCGC00257319-01"	303513	144213821	"TX005156"	"false"
666	8593	"NCGC00255193-01"	301604	144211921	"TX004630"	"false"
667	5671	"NCGC00256396-01"	302802	144213119	"TX004437"	"false"
668	536	"NCGC00255067-01"	301169	144211486	"TX006676"	"false"
669	6627	"NCGC00256520-01"	302917	144213234	"TX009545"	"false"
670	7660	"NCGC00256397-01"	302814	144213131	"TX002287"	"false"
671	7334	"NCGC00256728-01"	302641	144212958	"TX010000"	"false"
672	806	"NCGC00257449-01"	303415	144213726	"TX012516"	"false"
673	5751	"NCGC00256563-01"	302768	144213085	"TX002587"	"false"
674	1371	"NCGC00255144-01"	301622	144211939	"TX004832"	"false"
675	9165	"NCGC00256861-01"	302619	144212936	"TX009936"	"false"
676	7862	"NCGC00255325-01"	301836	144212153	"TX005778"	"false"
677	1261	"NCGC00255391-01"	301502	144211819	"TX004226"	"false"
678	1458	"NCGC00254703-01"	300799	144211116	"TX003203"	"false"
679	3864	"NCGC00256769-01"	302656	144212973	"TX011559"	"false"
680	8723	"NCGC00255207-01"	302347	144212664	"TX009388"	"false"
681	3264	"NCGC00255686-01"	302039	144212356	"TX007365"	"false"
682	5014	"NCGC00257212-01"	303309	144213626	"TX008848"	"false"
683	781	"NCGC00253971-01"	300249	144210569	"TX006240"	"false"
684	7369	"NCGC00257235-01"	303340	144213657	"TX011657"	"false"
685	4498	"NCGC00253929-01"	300206	144210526	"TX006147"	"false"
686	4500	"NCGC00254402-01"	300426	144210744	"TX006152"	"false"
687	9173	"NCGC00254535-01"	300427	144210745	"TX006153"	"false"
688	1732	"NCGC00254341-01"	300453	144210771	"TX006180"	"false"
689	9235	"NCGC00257248-01"	303538	144213844	"TX012268"	"false"
690	9236	"NCGC00257267-01"	303586	144213891	"TX012264"	"false"
691	1971	"NCGC00254023-01"	300112	144210432	"TX003099"	"false"
692	5094	"NCGC00254977-01"	301076	144211393	"TX001406"	"false"
693	3893	"NCGC00255011-01"	301111	144211428	"TX000840"	"false"
694	8036	"NCGC00255920-01"	301373	144211690	"TX003155"	"false"
695	261	"NCGC00094521-05"	400071	144214032	"TX011001"	"false"
696	6712	"NCGC00254062-01"	300086	144210406	"TX002581"	"false"
697	1937	"NCGC00253912-01"	300100	144210420	"TX002867"	"false"
698	6996	"NCGC00254857-01"	300955	144211272	"TX000826"	"false"
699	7573	"NCGC00254621-01"	300715	144211032	"TX000997"	"false"
700	1153	"NCGC00254277-01"	300483	144210801	"TX006941"	"false"
701	6032	"NCGC00254339-01"	300404	144210722	"TX005185"	"false"
702	6049	"NCGC00254667-01"	300763	144211080	"TX002805"	"false"
703	7745	"NCGC00254762-01"	300859	144211176	"TX000926"	"false"
704	6036	"NCGC00254644-01"	300738	144211055	"TX000712"	"false"
705	1390	"NCGC00255061-01"	301163	144211480	"TX000732"	"false"
