"id"	"sample_id"	"t0_grade_id"	"validated"	"t4_grade_id"	"call_id"	"annotation"
32867	162	33	"false"	29		
32868	11882	33	"false"	33		
32869	4585	33	"false"	28		
16338	4870	17	"false"	21	3	
32871	2123	33	"false"	28		
16339	4873	21	"false"	17	1	
16341	4876	17	"false"	20	2	
32874	11872	33	"false"	33		
32875	11696	33	"false"	33		
16350	4890	17	"false"	28	2	
32877	3903	33	"false"	25		
32878	4226	33	"false"	18		
32879	4933	33	"false"	29		
32880	1977	33	"false"	33		
16356	4897	17	"false"	20	2	
32882	11917	33	"false"	33		
32883	11767	33	"false"	33		
32884	11783	33	"false"	33		
32885	7872	33	"false"	28		
16371	4924	28	"false"	17	1	
32887	12021	33	"false"	33		
32888	5350	33	"false"	29		
32889	12407	33	"false"	33		
32890	240	33	"false"	17		
32891	12133	33	"false"	33		
32892	3732	33	"false"	29		
16374	4927	17	"false"	21	3	
32894	12053	33	"false"	33		
32895	4061	33	"false"	33		
32896	3822	33	"false"	29		
32897	11613	33	"false"	33		
32898	12574	33	"false"	33		
32899	11253	33	"false"	33		
32900	6797	33	"false"	19		
32901	5327	33	"false"	28		
16383	4943	28	"false"	17	1	
32903	6229	33	"false"	29		
32904	11664	33	"false"	33		
16386	4948	18	"false"	20	2	
32906	2218	33	"false"	30		
32907	11702	33	"false"	33		
32908	11953	33	"false"	33		
32911	12399	33	"false"	33		
32912	11375	33	"false"	33		
32914	12489	33	"false"	33		
32915	11290	33	"false"	33		
32916	12286	33	"false"	33		
32918	11799	33	"false"	33		
32921	3775	33	"false"	25		
32922	6116	33	"false"	28		
32923	5923	33	"false"	21		
32925	12321	33	"false"	33		
32927	4251	33	"false"	18		
32928	4703	33	"false"	28		
32930	1367	33	"false"	29		
32931	6108	33	"false"	28		
32932	12393	33	"false"	33		
32934	11961	33	"false"	33		
32935	3752	33	"false"	33		
32936	11201	33	"false"	33		
32937	4775	33	"false"	28		
32938	5296	33	"false"	28		
32939	11645	33	"false"	33		
32942	11171	33	"false"	33		
32943	4591	33	"false"	28		
32929	8356	33	"false"	17	1	
32945	12023	33	"false"	33		
32946	12571	33	"false"	33		
32947	12558	33	"false"	33		
32948	4770	33	"false"	28		
32949	6064	33	"false"	28		
32950	4731	33	"false"	29		
32951	11252	33	"false"	33		
32953	11161	33	"false"	33		
32954	12106	33	"false"	33		
32933	6215	33	"false"	17	1	
32956	11555	33	"false"	33		
32957	5735	33	"false"	21		
32958	5014	33	"false"	28		
32959	11337	33	"false"	33		
32960	6117	33	"false"	21		
32940	7028	33	"false"	17	1	
32962	6029	33	"false"	28		
32963	6777	33	"false"	28		
32964	12369	33	"false"	33		
32965	12246	33	"false"	33		
32966	11585	33	"false"	33		
32967	11681	33	"false"	33		
32968	12377	33	"false"	33		
32969	12204	33	"false"	33		
32941	6089	33	"false"	17	1	
32952	2115	33	"false"	17	1	
32972	3830	33	"false"	29		
32973	165	33	"false"	29		
16389	4951	17	"false"	21	3	
32975	12051	33	"false"	33		
16392	4954	19	"false"	17	1	
32977	6102	33	"false"	28		
32978	11429	33	"false"	33		
32979	12461	33	"false"	33		
32980	11475	33	"false"	33		
16396	4958	17	"false"	21	3	
32982	3786	33	"false"	29		
32983	5118	33	"false"	21		
32984	7338	33	"false"	29		
32985	11694	33	"false"	33		
32986	5668	33	"false"	21		
32987	4797	33	"false"	33		
32988	5288	33	"false"	30		
32989	11573	33	"false"	33		
32990	11170	33	"false"	33		
16404	4966	17	"false"	28	2	
32992	11828	33	"false"	33		
32993	11342	33	"false"	33		
32994	12169	33	"false"	33		
32995	11686	33	"false"	33		
32996	1915	33	"false"	29		
32997	6159	33	"false"	28		
32998	11717	33	"false"	33		
32999	6056	33	"false"	28		
33000	5814	33	"false"	28		
33001	12509	33	"false"	33		
33002	7558	33	"false"	21		
33003	4695	33	"false"	28		
33004	12552	33	"false"	33		
16406	4968	28	"false"	17	1	
33006	5682	33	"false"	21		
33007	5271	33	"false"	29		
33008	11309	33	"false"	33		
33009	6077	33	"false"	28		
33010	12002	33	"false"	33		
33011	11972	33	"false"	33		
16413	4978	17	"false"	21	3	
33013	11959	33	"false"	33		
33014	5852	33	"false"	29		
16424	4990	21	"false"	17	1	
33016	3793	33	"false"	29		
33017	4012	33	"false"	17		
33018	5787	33	"false"	28		
33019	4739	33	"false"	28		
16426	4992	17	"false"	24	3	
33021	11415	33	"false"	33		
16432	4999	17	"false"	21	3	
33023	11255	33	"false"	33		
33024	6984	33	"false"	28		
33025	11617	33	"false"	33		
16433	5001	17	"false"	21	3	
33028	3768	33	"false"	30		
33029	7339	33	"false"	28		
33030	11404	33	"false"	33		
16436	5005	17	"false"	21	3	
33032	1566	33	"false"	28		
33033	11477	33	"false"	33		
33034	1620	33	"false"	21		
16440	5009	28	"false"	17	1	
16441	5010	17	"false"	21	3	
16442	5011	28	"false"	17	1	
33038	11378	33	"false"	33		
33039	6092	33	"false"	28		
16445	5015	20	"false"	17	1	
33041	11625	33	"false"	33		
33042	5984	33	"false"	28		
33044	3770	33	"false"	30		
33045	11839	33	"false"	33		
33046	12249	33	"false"	33		
16446	5016	17	"false"	28	2	
33048	11600	33	"false"	33		
33050	12295	33	"false"	33		
33051	11508	33	"false"	33		
33052	11442	33	"false"	33		
33053	12315	33	"false"	33		
33054	11911	33	"false"	33		
33055	4932	33	"false"	21		
33056	12395	33	"false"	33		
33057	2184	33	"false"	28		
16450	5022	17	"false"	21	3	
33059	11632	33	"false"	33		
33060	5650	33	"false"	30		
16457	5035	17	"false"	24	3	
33062	12244	33	"false"	33		
33063	5119	33	"false"	29		
33064	4185	33	"false"	30		
33065	841	33	"false"	29		
33066	1862	33	"false"	28		
33067	6068	33	"false"	28		
16463	5046	17	"false"	21	3	
16475	5067	28	"false"	17	1	
33070	11824	33	"false"	33		
33071	1353	33	"false"	28		
16476	5068	25	"false"	17	1	
33073	6175	33	"false"	33		
33074	11327	33	"false"	33		
33075	4509	33	"false"	28		
33076	11463	33	"false"	33		
33077	4727	33	"false"	29		
33079	4281	33	"false"	30		
33080	12190	33	"false"	33		
33081	11923	33	"false"	33		
33083	12382	33	"false"	33		
33084	11325	33	"false"	33		
33085	12279	33	"false"	33		
33086	4375	33	"false"	33		
33087	4246	33	"false"	30		
33088	12117	33	"false"	33		
33089	1954	33	"false"	21		
33090	11545	33	"false"	33		
33093	11630	33	"false"	33		
33026	4672	33	"true"	33		
33094	11458	33	"false"	33		
33095	12482	33	"false"	33		
33097	1198	33	"false"	30		
33099	11866	33	"false"	33		
33100	1183	33	"false"	29		
33101	11820	33	"false"	33		
33102	12201	33	"false"	33		
33103	12487	33	"false"	33		
33104	12263	33	"false"	33		
33105	4457	33	"false"	29		
33106	283	33	"false"	29		
33107	4035	33	"false"	28		
33108	2703	33	"false"	20		
33109	974	33	"false"	29		
33110	11875	33	"false"	33		
33111	2208	33	"false"	29		
33112	11738	33	"false"	33		
33113	12290	33	"false"	33		
33115	11433	33	"false"	33		
33116	4158	33	"false"	17	1	
33118	12443	33	"false"	33		
33119	11944	33	"false"	33		
33120	11832	33	"false"	33		
33121	6122	33	"false"	21		
33122	11896	33	"false"	33		
33123	11796	33	"false"	33		
33125	5607	33	"false"	28		
33124	6022	33	"false"	17	1	
16478	5070	17	"false"	21	3	
33128	11703	33	"false"	33		
33129	12330	33	"false"	33		
16481	5073	17	"false"	21	3	
33131	12581	33	"false"	33		
16495	5099	17	"false"	21	3	
33133	6034	33	"false"	29		
33134	11606	33	"false"	33		
16362	4909	28	"true"	29	3	
33136	12331	33	"false"	33		
33137	12363	33	"false"	33		
33138	11924	33	"false"	33		
33139	5461	33	"false"	30		
33140	11943	33	"false"	33		
16506	5112	28	"false"	17	1	
33142	5980	33	"false"	29		
33143	12209	33	"false"	33		
33144	6986	33	"false"	21		
16508	5114	17	"false"	21	3	
33146	11986	33	"false"	33		
33147	4689	33	"false"	28		
33148	11755	33	"false"	33		
33149	11326	33	"false"	33		
16509	5115	17	"false"	18	2	
33151	2220	33	"false"	21		
16511	5117	17	"false"	21	3	
33153	11484	33	"false"	33		
33154	11356	33	"false"	33		
33155	11567	33	"false"	33		
33156	11362	33	"false"	33		
33157	4245	33	"false"	30		
33158	3815	33	"false"	33		
33159	5789	33	"false"	29		
33160	12477	33	"false"	33		
33161	11422	33	"false"	33		
16516	5124	21	"false"	17	1	
33163	11672	33	"false"	33		
33164	11883	33	"false"	33		
33165	11398	33	"false"	33		
33166	6535	33	"false"	21		
16518	5128	20	"false"	28	2	
33168	6005	33	"false"	28		
33169	11691	33	"false"	33		
33170	12639	33	"false"	33		
33171	12055	33	"false"	33		
16520	5130	17	"false"	21	3	
33173	4502	33	"false"	29		
33174	6054	33	"false"	29		
33175	11930	33	"false"	33		
33176	4871	33	"false"	21		
16526	5138	17	"false"	18	2	
33178	12626	33	"false"	33		
33179	4809	33	"false"	29		
33180	6245	33	"false"	28		
16527	5139	17	"false"	28	2	
16532	5145	18	"false"	28	2	
33183	4386	33	"false"	18		
16533	5147	17	"false"	21	3	
16543	5159	17	"false"	21	3	
33186	12308	33	"false"	33		
33187	6061	33	"false"	29		
16544	5160	28	"false"	17	1	
16545	5161	28	"false"	17	1	
33190	11241	33	"false"	33		
33191	6053	33	"false"	33		
16547	5163	20	"false"	28	2	
33193	11189	33	"false"	33		
33194	4034	33	"false"	28		
33195	12565	33	"false"	33		
33196	12431	33	"false"	33		
33197	11498	33	"false"	33		
33198	4432	33	"false"	29		
16550	5167	17	"false"	20	2	
33200	11385	33	"false"	33		
16554	5171	17	"false"	21	3	
33202	4606	33	"false"	29		
33203	11520	33	"false"	33		
16557	5175	28	"false"	17	1	
16558	5176	28	"false"	17	1	
33206	11701	33	"false"	33		
16560	5178	28	"false"	17	1	
33208	12040	33	"false"	33		
33210	4069	33	"false"	28		
33211	11865	33	"false"	33		
16570	5191	17	"false"	21	3	
33213	11697	33	"false"	33		
33214	11462	33	"false"	33		
33215	11871	33	"false"	33		
33216	11594	33	"false"	33		
16572	5194	17	"false"	20	2	
33218	5406	33	"false"	29		
33219	3988	33	"false"	33		
33220	11361	33	"false"	33		
33221	11236	33	"false"	33		
33222	11648	33	"false"	33		
16580	5203	17	"false"	21	3	
33224	5784	33	"false"	29		
16586	5212	17	"false"	21	3	
33227	11418	33	"false"	33		
33228	12319	33	"false"	33		
33229	5966	33	"false"	28		
33230	11527	33	"false"	33		
33231	5872	33	"false"	29		
16588	5214	17	"false"	24	3	
33233	4050	33	"false"	28		
33234	8270	33	"false"	19		
33235	6634	33	"false"	28		
33236	11368	33	"false"	33		
33237	3783	33	"false"	28		
33238	12433	33	"false"	33		
33239	11225	33	"false"	33		
33240	11806	33	"false"	33		
33241	8289	33	"false"	29		
16591	5218	17	"false"	28	2	
33243	11266	33	"false"	33		
33244	11801	33	"false"	33		
33245	11541	33	"false"	33		
33246	1923	33	"false"	21		
33247	11764	33	"false"	33		
16603	5232	20	"false"	28	2	
33249	4756	33	"false"	28		
16604	5233	28	"false"	17	1	
33251	12492	33	"false"	33		
33252	8295	33	"false"	26		
16607	5236	28	"false"	17	1	
33254	1139	33	"false"	28		
33255	12559	33	"false"	33		
33209	4774	33	"true"	33		
33256	3725	33	"false"	28		
33257	11177	33	"false"	33		
33258	4310	33	"false"	33		
33259	11455	33	"false"	33		
33260	3942	33	"false"	33		
33261	4503	33	"false"	29		
33263	11246	33	"false"	33		
33264	7394	33	"false"	33		
33265	1136	33	"false"	18		
33266	11263	33	"false"	33		
33268	3896	33	"false"	29		
33269	11640	33	"false"	33		
33270	12083	33	"false"	33		
33271	6088	33	"false"	33		
33272	12277	33	"false"	33		
33273	12322	33	"false"	33		
33274	4822	33	"false"	29		
33275	12352	33	"false"	33		
33276	12332	33	"false"	33		
33277	5927	33	"false"	28		
33278	11587	33	"false"	33		
33279	11521	33	"false"	33		
33281	3960	33	"false"	28		
33284	5887	33	"false"	29		
33287	11623	33	"false"	33		
33289	12020	33	"false"	33		
33290	3933	33	"false"	29		
33291	5058	33	"false"	19		
33292	4836	33	"false"	19		
33293	11405	33	"false"	33		
33295	4750	33	"false"	21		
33296	11376	33	"false"	33		
33297	11758	33	"false"	33		
33298	5967	33	"false"	30		
33299	12163	33	"false"	33		
33301	3798	33	"false"	29		
33302	3919	33	"false"	25		
33304	1509	33	"false"	28		
33305	12547	33	"false"	33		
33306	3965	33	"false"	28		
33307	11611	33	"false"	33		
33300	2099	33	"false"	17	1	
33309	3727	33	"false"	28		
33310	11997	33	"false"	33		
33311	11627	33	"false"	33		
33312	5229	33	"false"	21		
33313	1356	33	"false"	29		
33314	4832	33	"false"	28		
33303	6074	33	"false"	17	1	
33316	11654	33	"false"	33		
33319	12162	33	"false"	33		
33320	11507	33	"false"	33		
16609	5238	18	"false"	17	1	
33322	4521	33	"false"	28		
33323	12567	33	"false"	33		
16618	5247	17	"false"	28	2	
16623	5252	17	"false"	21	3	
33326	5641	33	"false"	21		
33327	11560	33	"false"	33		
33328	11409	33	"false"	33		
33329	12346	33	"false"	33		
33330	6680	33	"false"	21		
33331	4917	33	"false"	29		
33332	11979	33	"false"	33		
33333	12085	33	"false"	33		
33334	11291	33	"false"	33		
33335	11746	33	"false"	33		
33336	12132	33	"false"	33		
33337	11557	33	"false"	33		
33338	12500	33	"false"	33		
33339	12447	33	"false"	33		
33340	1186	33	"false"	21		
33341	4738	33	"false"	24		
33342	12176	33	"false"	33		
33343	5205	33	"false"	28		
33344	12191	33	"false"	33		
33345	11771	33	"false"	33		
33346	12184	33	"false"	33		
33347	4791	33	"false"	24		
33348	4552	33	"false"	28		
33349	11382	33	"false"	33		
16627	5257	28	"false"	17	1	
33351	5857	33	"false"	33		
16636	5267	19	"false"	17	1	
33353	11292	33	"false"	33		
33354	4940	33	"false"	29		
33355	12160	33	"false"	33		
16637	5270	23	"false"	17	1	
16638	5272	17	"false"	21	3	
33359	12609	33	"false"	33		
33360	12194	33	"false"	33		
16640	5278	17	"false"	21	3	
33362	12200	33	"false"	33		
33363	11196	33	"false"	33		
16641	5279	17	"false"	28	2	
33365	5726	33	"false"	21		
33366	3724	33	"false"	29		
33367	3970	33	"false"	26		
33368	11489	33	"false"	33		
33369	12199	33	"false"	33		
16648	5289	17	"false"	21	3	
33371	12634	33	"false"	33		
33372	3833	33	"false"	33		
33374	12545	33	"false"	33		
33375	5134	33	"false"	20		
33376	12613	33	"false"	33		
33377	11677	33	"false"	33		
33378	11804	33	"false"	33		
33379	11542	33	"false"	33		
33380	11391	33	"false"	33		
33381	11358	33	"false"	33		
33382	1578	33	"false"	17		
33383	11348	33	"false"	33		
16649	5290	28	"false"	17	1	
33385	11692	33	"false"	33		
33386	12425	33	"false"	33		
16651	5292	17	"false"	20	2	
33388	11274	33	"false"	33		
16654	5298	17	"false"	21	3	
16659	5306	25	"false"	17	1	
33391	12114	33	"false"	33		
16660	5307	17	"false"	21	3	
33393	4904	33	"false"	28		
33394	11272	33	"false"	33		
33395	11837	33	"false"	33		
33396	4758	33	"false"	28		
16662	5309	17	"false"	20	2	
33398	12430	33	"false"	33		
33399	5970	33	"false"	21		
33400	12288	33	"false"	33		
33401	1861	33	"false"	21		
16663	5310	17	"false"	21	3	
33403	12623	33	"false"	33		
33404	11971	33	"false"	33		
33405	5868	33	"false"	33		
33406	11958	33	"false"	33		
16665	5312	17	"false"	20	2	
33408	3934	33	"false"	29		
16666	5313	17	"false"	21	3	
33410	12111	33	"false"	33		
33411	5055	33	"false"	29		
33412	12326	33	"false"	33		
16667	5315	17	"false"	21	3	
33414	11466	33	"false"	33		
33415	6093	33	"false"	28		
33416	12188	33	"false"	33		
16668	5316	17	"false"	21	3	
33418	5215	33	"false"	21		
33419	11192	33	"false"	33		
33420	2111	33	"false"	29		
33421	11519	33	"false"	33		
33422	4045	33	"false"	28		
33262	11876	33	"true"	33		
33356	6050	33	"true"	21		
33317	4279	33	"true"	30		
16673	5322	17	"false"	28	2	
33424	4025	33	"false"	33		
33425	6043	33	"false"	21		
33426	12612	33	"false"	33		
33427	5527	33	"false"	21		
33428	11379	33	"false"	33		
33429	11322	33	"false"	33		
16675	5324	17	"false"	21	3	
33431	12151	33	"false"	33		
33432	11748	33	"false"	33		
33433	4728	33	"false"	29		
33434	12115	33	"false"	33		
33435	12499	33	"false"	33		
33436	7793	33	"false"	29		
33437	12304	33	"false"	33		
16677	5326	17	"false"	21	3	
33439	7023	33	"false"	28		
16682	5335	17	"false"	28	2	
33441	11532	33	"false"	33		
16684	5337	17	"false"	21	3	
33443	11679	33	"false"	33		
33444	12068	33	"false"	33		
33445	12473	33	"false"	33		
33446	4698	33	"false"	28		
33447	12518	33	"false"	33		
33448	11895	33	"false"	33		
33449	11626	33	"false"	33		
16689	5342	17	"false"	21	3	
16694	5348	17	"false"	21	3	
33454	4584	33	"false"	28		
33456	5930	33	"false"	28		
33457	3969	33	"false"	28		
33459	11351	33	"false"	33		
33461	11451	33	"false"	33		
33462	11344	33	"false"	33		
33463	11788	33	"false"	33		
33465	6219	33	"false"	18		
33466	6556	33	"false"	28		
33467	11191	33	"false"	33		
33468	5594	33	"false"	30		
33469	12593	33	"false"	33		
33470	11503	33	"false"	33		
33471	3924	33	"false"	29		
33472	11467	33	"false"	33		
33473	11974	33	"false"	33		
33474	5029	33	"false"	28		
33475	8275	33	"false"	28		
33476	6776	33	"false"	21		
33477	4266	33	"false"	21		
33479	11331	33	"false"	33		
33481	12389	33	"false"	33		
33482	2054	33	"false"	29		
33483	3910	33	"false"	25		
33484	12044	33	"false"	33		
33485	11289	33	"false"	33		
33486	3817	33	"false"	29		
33487	6611	33	"false"	19		
33488	5083	33	"false"	29		
33489	4733	33	"false"	24		
33490	5983	33	"false"	29		
33491	12028	33	"false"	33		
33492	5804	33	"false"	21		
33493	5988	33	"false"	21		
33494	11766	33	"false"	33		
33496	11604	33	"false"	33		
33497	11371	33	"false"	33		
33498	11293	33	"false"	33		
33500	4676	33	"false"	21		
33501	12357	33	"false"	33		
33502	1782	33	"false"	21		
33503	6080	33	"false"	21		
33504	6009	33	"false"	21		
33505	4403	33	"false"	30		
33495	7929	33	"false"	17	1	
33499	6129	33	"false"	17	1	
33506	4558	33	"false"	17	1	
33510	5864	33	"false"	26		
16699	5354	20	"false"	17	1	
33512	8296	33	"false"	28		
33513	4173	33	"false"	29		
33514	6030	33	"false"	21		
33516	11800	33	"false"	33		
33517	11574	33	"false"	33		
33518	12093	33	"false"	33		
33519	6720	33	"false"	28		
16701	5356	17	"false"	20	2	
33521	1499	33	"false"	17		
33522	12291	33	"false"	33		
16702	5357	17	"false"	28	2	
16709	5364	20	"false"	28	2	
33525	4853	33	"false"	21		
33526	12488	33	"false"	33		
33528	11688	33	"false"	33		
33529	4725	33	"false"	28		
33530	12154	33	"false"	33		
33531	12167	33	"false"	33		
33532	5899	33	"false"	22		
33533	3964	33	"false"	29		
16710	5365	17	"false"	21	3	
33535	11257	33	"false"	33		
33536	12048	33	"false"	33		
33537	1738	33	"false"	28		
33538	5077	33	"false"	28		
33539	11732	33	"false"	33		
33540	4717	33	"false"	33		
33541	11169	33	"false"	33		
16712	5368	18	"false"	17	1	
16713	5369	19	"false"	17	1	
33544	11439	33	"false"	33		
16714	5370	25	"false"	17	1	
33546	5656	33	"false"	28		
33547	11307	33	"false"	33		
33548	12480	33	"false"	33		
16718	5376	17	"false"	21	3	
33550	11243	33	"false"	33		
33551	11784	33	"false"	33		
33552	11526	33	"false"	33		
33553	12520	33	"false"	33		
33554	5773	33	"false"	21		
16721	5379	17	"false"	28	2	
16726	5385	28	"false"	17	1	
33557	11330	33	"false"	33		
33558	12034	33	"false"	33		
33559	4079	33	"false"	28		
33560	7417	33	"false"	28		
33561	12344	33	"false"	33		
33562	5825	33	"false"	29		
33563	11211	33	"false"	33		
33564	12531	33	"false"	33		
16729	5388	17	"false"	21	3	
16730	5389	17	"false"	28	2	
16734	5394	17	"false"	21	3	
16735	5395	17	"false"	24	3	
33569	3811	33	"false"	33		
33570	12031	33	"false"	33		
33571	3818	33	"false"	24		
33572	12539	33	"false"	33		
33573	11968	33	"false"	33		
16737	5398	17	"false"	20	2	
16739	5400	17	"false"	28	2	
33577	11431	33	"false"	33		
16742	5404	17	"false"	21	3	
33579	34	33	"false"	28		
33580	11655	33	"false"	33		
33581	11633	33	"false"	33		
16743	5405	17	"false"	21	3	
33583	12138	33	"false"	33		
33584	6201	33	"false"	28		
33585	12586	33	"false"	33		
16745	5408	17	"false"	28	2	
33587	11167	33	"false"	33		
33589	4737	33	"false"	29		
33590	11155	33	"false"	33		
33591	7414	33	"false"	28		
33574	5626	33	"true"	30		
33592	11566	33	"false"	33		
33593	1355	33	"false"	29		
33594	12153	33	"false"	33		
33595	11492	33	"false"	33		
33596	11942	33	"false"	33		
33597	5803	33	"false"	18		
33598	11593	33	"false"	33		
33599	12269	33	"false"	33		
33600	5274	33	"false"	29		
16749	5412	17	"false"	28	2	
33602	2086	33	"false"	29		
33603	11303	33	"false"	33		
33604	4431	33	"false"	33		
33605	3773	33	"false"	21		
16750	5413	17	"false"	24	3	
33607	12583	33	"false"	33		
33608	12159	33	"false"	33		
33609	11879	33	"false"	33		
33610	11474	33	"false"	33		
33611	11899	33	"false"	33		
33613	5371	33	"false"	29		
33614	625	33	"false"	29		
33615	11880	33	"false"	33		
33616	11584	33	"false"	33		
16756	5420	17	"false"	28	2	
16759	5423	17	"false"	21	3	
33619	3812	33	"false"	29		
33621	12441	33	"false"	33		
33622	5719	33	"false"	29		
16762	5426	17	"false"	21	3	
33624	3917	33	"false"	33		
33625	11744	33	"false"	33		
33627	7597	33	"false"	33		
33630	2090	33	"false"	21		
33631	11610	33	"false"	33		
33632	11228	33	"false"	33		
33633	7512	33	"false"	21		
33634	12104	33	"false"	33		
33637	11935	33	"false"	33		
33638	11778	33	"false"	33		
33639	11320	33	"false"	33		
33640	937	33	"false"	28		
33641	3795	33	"false"	29		
33642	11774	33	"false"	33		
33643	4462	33	"false"	24		
33647	11156	33	"false"	33		
33648	3852	33	"false"	21		
33649	12208	33	"false"	33		
33650	4434	33	"false"	33		
33651	11936	33	"false"	33		
33652	11699	33	"false"	33		
33653	3805	33	"false"	29		
33654	11480	33	"false"	33		
33655	5667	33	"false"	30		
33658	12540	33	"false"	33		
33659	12131	33	"false"	33		
33660	5185	33	"false"	29		
33661	11794	33	"false"	33		
33662	5640	33	"false"	30		
33663	5605	33	"false"	21		
33664	4430	33	"false"	29		
33665	12057	33	"false"	33		
33666	11721	33	"false"	33		
33667	6209	33	"false"	26		
33668	4121	33	"false"	28		
33669	11841	33	"false"	33		
33657	4543	33	"true"	33		
33671	11469	33	"false"	33		
33672	11579	33	"false"	33		
33673	12183	33	"false"	33		
33674	11324	33	"false"	33		
33676	3829	33	"false"	25		
33677	11350	33	"false"	33		
33678	6218	33	"false"	28		
33675	6775	33	"false"	17	1	
33680	11815	33	"false"	33		
33681	4744	33	"false"	29		
33682	5040	33	"false"	29		
33683	4878	33	"false"	33		
16763	5427	17	"false"	21	3	
33685	11230	33	"false"	33		
33686	6113	33	"false"	28		
33687	3921	33	"false"	29		
33688	12543	33	"false"	33		
33689	12358	33	"false"	33		
33690	12250	33	"false"	33		
16766	5430	17	"false"	21	3	
33692	6158	33	"false"	28		
33693	6227	33	"false"	18		
33694	1481	33	"false"	21		
16772	5438	17	"false"	28	2	
33696	11829	33	"false"	33		
33697	8129	33	"false"	33		
16779	5448	17	"false"	21	3	
33699	11985	33	"false"	33		
16783	5453	28	"false"	17	1	
33701	5885	33	"false"	29		
33702	4729	33	"false"	29		
16784	5454	17	"false"	21	3	
33704	5900	33	"false"	21		
16785	5455	17	"false"	21	3	
33706	11537	33	"false"	33		
33707	11223	33	"false"	33		
16787	5457	17	"false"	21	3	
33709	12049	33	"false"	33		
33710	5968	33	"false"	28		
16793	5465	17	"false"	21	3	
33712	5155	33	"false"	29		
33713	12187	33	"false"	33		
16794	5467	28	"false"	17	1	
33715	4349	33	"false"	30		
16800	5474	28	"false"	17	1	
33717	12383	33	"false"	33		
33718	11706	33	"false"	33		
33719	11315	33	"false"	33		
33720	11388	33	"false"	33		
33721	11805	33	"false"	33		
33723	4930	33	"false"	21		
33724	12087	33	"false"	33		
16804	5478	17	"false"	21	3	
33727	11414	33	"false"	33		
33728	6027	33	"false"	30		
33729	6052	33	"false"	26		
33730	12364	33	"false"	33		
33731	12186	33	"false"	33		
33732	5729	33	"false"	29		
33733	6617	33	"false"	21		
33734	11836	33	"false"	33		
16806	5482	17	"false"	21	3	
33736	6744	33	"false"	28		
33737	11563	33	"false"	33		
33738	5280	33	"false"	21		
33739	11470	33	"false"	33		
33740	6162	33	"false"	28		
16524	5136	28	"true"	28	1	
33742	12457	33	"false"	33		
33743	11453	33	"false"	33		
33744	11443	33	"false"	33		
16828	5509	18	"false"	17	1	
33746	11430	33	"false"	33		
16830	5512	17	"false"	18	2	
16839	5524	28	"false"	17	1	
16842	5528	28	"false"	17	1	
16843	5529	28	"false"	17	1	
33751	12582	33	"false"	33		
33752	4461	33	"false"	29		
33753	5023	33	"false"	28		
33754	4605	33	"false"	33		
33755	4422	33	"false"	22		
16847	5533	17	"false"	21	3	
33757	3748	33	"false"	21		
33758	4459	33	"false"	28		
16849	5536	17	"false"	21	3	
16801	5475	17	"true"	18	2	
33725	4238	33	"true"	30		
33761	12265	33	"false"	33		
33762	11539	33	"false"	33		
33763	12460	33	"false"	33		
33764	11392	33	"false"	33		
33765	4494	33	"false"	29		
33766	1781	33	"false"	30		
33767	12573	33	"false"	33		
33768	12423	33	"false"	33		
33769	11773	33	"false"	33		
33770	7698	33	"false"	18		
33772	12603	33	"false"	33		
33773	6553	33	"false"	28		
33774	6246	33	"false"	28		
33775	6968	33	"false"	21		
33776	11264	33	"false"	33		
33777	11652	33	"false"	33		
33778	6057	33	"false"	28		
33779	11714	33	"false"	33		
33780	12197	33	"false"	33		
33781	6235	33	"false"	28		
33782	11502	33	"false"	33		
33783	12481	33	"false"	33		
16861	5550	17	"false"	28	2	
33785	11576	33	"false"	33		
33786	28	33	"false"	21		
33787	12213	33	"false"	33		
33788	11803	33	"false"	33		
16865	5556	17	"false"	18	2	
33790	11513	33	"false"	33		
16872	5564	28	"false"	17	1	
33792	12365	33	"false"	33		
33793	11790	33	"false"	33		
33794	11666	33	"false"	33		
33795	11294	33	"false"	33		
33796	1541	33	"false"	28		
16876	5569	17	"false"	21	3	
33798	12037	33	"false"	33		
33799	11381	33	"false"	33		
33800	11447	33	"false"	33		
33801	11818	33	"false"	33		
33802	4611	33	"false"	33		
33803	1771	33	"false"	29		
33804	6205	33	"false"	21		
33805	11649	33	"false"	33		
33806	12300	33	"false"	33		
33807	11249	33	"false"	33		
33808	11615	33	"false"	33		
33809	12172	33	"false"	33		
16879	5572	21	"false"	24	3	
16883	5581	17	"false"	18	2	
33813	12003	33	"false"	33		
33815	3733	33	"false"	21		
33816	11808	33	"false"	33		
33817	12235	33	"false"	33		
33818	7871	33	"false"	28		
33819	11904	33	"false"	33		
33820	3943	33	"false"	28		
33821	5979	33	"false"	21		
33822	11620	33	"false"	33		
33823	5995	33	"false"	26		
33824	11360	33	"false"	33		
33825	4166	33	"false"	17		
33826	11669	33	"false"	33		
33828	3738	33	"false"	29		
33830	6071	33	"false"	29		
33831	11509	33	"false"	33		
33832	12014	33	"false"	33		
33833	12388	33	"false"	33		
33834	12102	33	"false"	33		
33837	11298	33	"false"	33		
33839	11285	33	"false"	33		
33840	11165	33	"false"	33		
33841	4385	33	"false"	33		
33842	7062	33	"false"	28		
33843	4425	33	"false"	33		
33844	6639	33	"false"	28		
33845	12100	33	"false"	33		
33846	4021	33	"false"	20		
33847	5718	33	"false"	29		
33848	4607	33	"false"	21		
