"id"	"list_id"	"substance_id"
17320	21	9492
17321	21	9493
17322	21	9494
17323	21	9495
17324	21	9496
17325	21	9497
17326	21	9498
17327	21	9499
17328	21	9500
17329	21	9501
17330	21	9502
17331	21	9503
17332	21	9504
17333	21	9505
17334	21	9506
17335	21	9507
17336	21	9508
17337	21	5667
17338	21	9509
17339	21	9510
17340	21	9511
17341	21	9512
17342	21	9513
17343	21	9514
17344	21	9515
17345	21	9516
17346	21	6353
17347	21	9517
17348	21	9518
17349	21	9519
17350	21	9520
17351	21	9521
17352	21	9522
17353	21	9523
17354	21	9524
17355	21	9525
17356	21	9526
17357	21	9527
17358	21	9528
17359	21	9529
17360	21	9530
17361	21	9531
17362	21	9532
17363	21	9533
17364	21	9534
17365	21	9535
17366	21	9536
17367	21	9537
17368	21	9538
17369	21	9539
17370	21	9540
17371	21	9541
17372	21	9542
17373	21	9543
17374	21	9544
17375	21	9545
17376	21	9546
17377	21	9547
17378	21	6760
17379	21	9548
17380	21	9549
17381	21	9550
17382	21	9551
17383	21	9552
17384	21	9553
17385	21	9554
17386	21	9555
17387	21	9556
17388	21	9557
17389	21	9558
17390	21	9559
17391	21	9560
17392	21	9561
17393	21	9562
17394	21	9563
17395	21	9564
17396	21	9565
17397	21	9566
17398	21	9567
17399	21	9568
17400	21	9569
17401	21	9570
17402	21	9571
17403	21	9572
17404	21	7697
17405	21	9573
17406	21	7755
17407	21	7763
17408	21	7930
17409	21	9574
17410	21	9575
17411	21	9576
17412	21	9577
17413	21	9578
17414	21	9579
17415	21	9580
17416	21	9581
17417	21	9582
17418	21	9583
17419	21	9584
17420	21	9585
17421	21	9586
17422	21	9587
17423	21	9588
17424	21	9589
17425	21	9590
17426	21	9591
17427	21	9592
17428	21	9593
17429	21	9594
17430	21	9595
17431	21	9596
17432	21	9597
17433	21	9598
17434	21	9599
17435	21	9600
17436	21	9601
17437	21	9602
17438	21	9603
17439	21	9604
17440	21	8471
17441	21	9605
17442	21	8617
17443	21	8629
17444	21	9606
17445	21	9607
17446	21	9608
17447	21	9609
17448	21	9610
17449	21	9611
17450	21	9367
17451	21	9612
17452	21	9613
17453	21	9614
17454	21	9615
17455	22	1377
17456	22	9616
17457	22	7970
17458	22	9617
17459	22	9618
17460	22	9619
17461	22	9620
17462	22	9621
17463	22	9622
17464	22	9623
17465	23	1
17466	23	2
17467	23	3
17468	23	4
17469	23	5
17470	23	6
17471	23	7
17472	23	8
17473	23	9
17474	23	10
17475	23	11
17476	23	12
17477	23	13
17478	23	14
17479	23	15
17480	23	16
17481	23	17
17482	23	18
17483	23	19
17484	23	20
17485	23	21
17486	23	22
17487	23	23
17488	23	24
17489	23	25
17490	23	26
17491	23	27
17492	23	28
17493	23	29
17494	23	30
17495	23	31
17496	23	32
17497	23	33
17498	23	34
17499	23	35
17500	23	36
17501	23	37
17502	23	38
17503	23	39
17504	23	40
17505	23	41
17506	23	42
17507	23	43
17508	23	44
17509	23	45
17510	23	46
17511	23	47
17512	23	48
17513	23	49
17514	23	50
17515	23	51
17516	23	52
17517	23	53
17518	23	54
17519	23	55
17520	23	56
17521	23	57
17522	23	58
17523	23	59
17524	23	60
17525	23	61
17526	23	62
17527	23	64
17528	23	78
17529	23	146
17530	23	149
17531	23	150
17532	23	155
17533	23	157
17534	23	159
17535	23	162
17536	23	164
17537	23	165
17538	23	166
17539	23	168
17540	23	169
17541	23	172
17542	23	177
17543	23	181
17544	23	182
17545	23	185
17546	23	191
17547	23	192
17548	23	193
17549	23	198
17550	23	203
17551	23	224
17552	23	237
17553	23	242
17554	23	247
17555	23	250
17556	23	255
17557	23	263
17558	23	267
17559	23	270
17560	23	271
17561	23	277
17562	23	283
17563	23	292
17564	23	295
17565	23	297
17566	23	300
17567	23	307
17568	23	308
17569	23	313
17570	23	315
17571	23	321
17572	23	324
17573	23	326
17574	23	327
17575	23	329
17576	23	330
17577	23	332
17578	23	336
17579	23	338
17580	23	339
17581	23	342
17582	23	343
17583	23	347
17584	23	351
17585	23	364
17586	23	366
17587	23	370
17588	23	371
17589	23	376
17590	23	378
17591	23	386
17592	23	387
17593	23	390
17594	23	406
17595	23	407
17596	23	409
17597	23	411
17598	23	418
17599	23	419
17600	23	420
17601	23	427
17602	23	435
17603	23	443
17604	23	458
17605	23	461
17606	23	468
17607	23	481
17608	23	483
17609	23	493
17610	23	501
17611	23	505
17612	23	506
17613	23	510
17614	23	511
17615	23	513
17616	23	526
17617	23	533
17618	23	535
17619	23	536
17620	23	539
17621	23	544
17622	23	547
17623	23	562
17624	23	572
17625	23	577
17626	23	583
17627	23	593
17628	23	594
17629	23	599
17630	23	601
17631	23	609
17632	23	611
17633	23	621
17634	23	630
17635	23	633
17636	23	647
17637	23	669
17638	23	681
17639	23	682
17640	23	687
17641	23	707
17642	23	714
17643	23	735
17644	23	736
17645	23	750
17646	23	752
17647	23	754
17648	23	756
17649	23	759
17650	23	760
17651	23	762
17652	23	766
17653	23	767
17654	23	773
17655	23	788
17656	23	790
17657	23	793
17658	23	795
17659	23	797
17660	23	798
17661	23	801
17662	23	802
17663	23	828
17664	23	829
17665	23	832
17666	23	834
17667	23	844
17668	23	845
17669	23	849
17670	23	857
17671	23	859
17672	23	879
17673	23	889
17674	23	898
17675	23	901
17676	23	1002
17677	23	1003
17678	23	1006
17679	23	1008
17680	23	1010
17681	23	1011
17682	23	1015
17683	23	1023
17684	23	1029
17685	23	1031
17686	23	1035
17687	23	1042
17688	23	1046
17689	23	1049
17690	23	1053
17691	23	1060
17692	23	1070
17693	23	1072
17694	23	1073
17695	23	1076
17696	23	1078
17697	23	1084
17698	23	1089
17699	23	1090
17700	23	1093
17701	23	1095
17702	23	1105
17703	23	1106
17704	23	1110
17705	23	1116
17706	23	1130
17707	23	1159
17708	23	1161
17709	23	1165
17710	23	1167
17711	23	1178
17712	23	1182
17713	23	1183
17714	23	1184
17715	23	1190
17716	23	1193
17717	23	1205
17718	23	1208
17719	23	1210
17720	23	1214
17721	23	1216
17722	23	1219
17723	23	1226
17724	23	1228
17725	23	1231
17726	23	1232
17727	23	1236
17728	23	1239
17729	23	1253
17730	23	1257
17731	23	1258
17732	23	1264
17733	23	1266
17734	23	1267
17735	23	1268
17736	23	1269
17737	23	1270
17738	23	1274
17739	23	1275
17740	23	1276
17741	23	1278
17742	23	1280
17743	23	1284
17744	23	1286
17745	23	1289
17746	23	1292
17747	23	1296
17748	23	1298
17749	23	1306
17750	23	1308
17751	23	1312
17752	23	1313
17753	23	1315
17754	23	1316
17755	23	1317
17756	23	1321
17757	23	1328
17758	23	1330
17759	23	1331
17760	23	1333
17761	23	1334
17762	23	1337
17763	23	1339
17764	23	1351
17765	23	1353
17766	23	1363
17767	23	1369
17768	23	1372
17769	23	1390
17770	23	1401
17771	23	1402
17772	23	1404
17773	23	1410
17774	23	1411
17775	23	1415
17776	23	1419
17777	23	1429
17778	23	1430
17779	23	1440
17780	23	1447
17781	23	1457
17782	23	1458
17783	23	1465
17784	23	1468
17785	23	1474
17786	23	1481
17787	23	1521
17788	23	1524
17789	23	1543
17790	23	1554
17791	23	1555
17792	23	1557
17793	23	1560
17794	23	1575
17795	23	1587
17796	23	1594
17797	23	1608
17798	23	1620
17799	23	1624
17800	23	1627
17801	23	1644
17802	23	1646
17803	23	1651
17804	23	1653
17805	23	1658
17806	23	1667
17807	23	1680
17808	23	1685
17809	23	1690
17810	23	1699
17811	23	1716
17812	23	1718
17813	23	1724
17814	23	1727
17815	23	1736
17816	23	1743
17817	23	1747
17818	23	1753
17819	23	1754
17820	23	1762
17821	23	1764
17822	23	1765
17823	23	1794
17824	23	1795
17825	23	1796
17826	23	1804
17827	23	1815
17828	23	1846
17829	23	1848
17830	23	1850
17831	23	1851
17832	23	1858
17833	23	1859
17834	23	1860
17835	23	1861
17836	23	1868
17837	23	1869
17838	23	1938
17839	23	1951
17840	23	1953
17841	23	1963
17842	23	1964
17843	23	1966
17844	23	1967
17845	23	1968
17846	23	1976
17847	23	1977
17848	23	1981
17849	23	1987
17850	23	1993
17851	23	1996
17852	23	1998
17853	23	1999
17854	23	2006
17855	23	2007
17856	23	2008
17857	23	2012
17858	23	2013
17859	23	2014
17860	23	2023
17861	23	2025
17862	23	2028
17863	23	2030
17864	23	2031
17865	23	2037
17866	23	2041
17867	23	2042
17868	23	2048
17869	23	2053
17870	23	2054
17871	23	2061
17872	23	2062
17873	23	2065
17874	23	2083
17875	23	2107
17876	23	2112
17877	23	2122
17878	23	2138
17879	23	2139
17880	23	2144
17881	23	2145
17882	23	2147
17883	23	2148
17884	23	2153
17885	23	2155
17886	23	2157
17887	23	2159
17888	23	2164
17889	23	2168
17890	23	2170
17891	23	2171
17892	23	2173
17893	23	2176
17894	23	2177
17895	23	2179
17896	23	2180
17897	23	2183
17898	23	2187
17899	23	2188
17900	23	2192
17901	23	2198
17902	23	2200
17903	23	2204
17904	23	2214
17905	23	2218
17906	23	2223
17907	23	2228
17908	23	2231
17909	23	2241
17910	23	2244
17911	23	2245
17912	23	2249
17913	23	2252
17914	23	2256
17915	23	2263
17916	23	2264
17917	23	2279
17918	23	2282
17919	23	2283
17920	23	2284
17921	23	2291
17922	23	2298
17923	23	2299
17924	23	2301
17925	23	2313
17926	23	2319
17927	23	2321
17928	23	2332
17929	23	2335
17930	23	2341
17931	23	2347
17932	23	2348
17933	23	2349
17934	23	2356
17935	23	2372
17936	23	2376
17937	23	2380
17938	23	2387
17939	23	2392
17940	23	2394
17941	23	2396
17942	23	2398
17943	23	2408
17944	23	2411
17945	23	2413
17946	23	2415
17947	23	2416
17948	23	2423
17949	23	2441
17950	23	2444
17951	23	2446
17952	23	2447
17953	23	2448
17954	23	2450
17955	23	2452
17956	23	2462
17957	23	2481
17958	23	2487
17959	23	2489
17960	23	2495
17961	23	2500
17962	23	2512
17963	23	2525
17964	23	2528
17965	23	2530
17966	23	2535
17967	23	2569
17968	23	2581
17969	23	2618
17970	23	2621
17971	23	2627
17972	23	2628
17973	23	2632
17974	23	2634
17975	23	2643
17976	23	2656
17977	23	2657
17978	23	2658
17979	23	2659
17980	23	2663
17981	23	2664
17982	23	2670
17983	23	2679
17984	23	2697
17985	23	2699
17986	23	2711
17987	23	2721
17988	23	2750
17989	23	2755
17990	23	2763
17991	23	2766
17992	23	2767
17993	23	2772
17994	23	2857
17995	23	2862
17996	23	2864
17997	23	2867
17998	23	2870
17999	23	2877
18000	23	2880
18001	23	2882
18002	23	2887
18003	23	2895
18004	23	2898
18005	23	2899
18006	23	2902
18007	23	2905
18008	23	2906
18009	23	2907
18010	23	2910
18011	23	2914
18012	23	2921
18013	23	2922
18014	23	2923
18015	23	2926
18016	23	2929
18017	23	2937
18018	23	2942
18019	23	2944
18020	23	2946
18021	23	2953
18022	23	2961
18023	23	2962
18024	23	2964
18025	23	2966
18026	23	2986
18027	23	3006
18028	23	3011
18029	23	3023
18030	23	3034
18031	23	3041
18032	23	3059
18033	23	3063
18034	23	3064
18035	23	3065
18036	23	3067
18037	23	3074
18038	23	3075
18039	23	3077
18040	23	3081
18041	23	3084
18042	23	3085
18043	23	3086
18044	23	3088
18045	23	3091
18046	23	3095
18047	23	3097
18048	23	3102
18049	23	3113
18050	23	3114
18051	23	3121
18052	23	3124
18053	23	3125
18054	23	3126
18055	23	3133
18056	23	3136
18057	23	3137
18058	23	3141
18059	23	3142
18060	23	3146
18061	23	3155
18062	23	3169
18063	23	3173
18064	23	3174
18065	23	3179
18066	23	3182
18067	23	3184
18068	23	3186
18069	23	3191
18070	23	3194
18071	23	3195
18072	23	3196
18073	23	3197
18074	23	3203
18075	23	3204
18076	23	3206
18077	23	3210
18078	23	3215
18079	23	3217
18080	23	3220
18081	23	3221
18082	23	3222
18083	23	3226
18084	23	3240
18085	23	3243
18086	23	3265
18087	23	3266
18088	23	3268
18089	23	3274
18090	23	3286
18091	23	3288
18092	23	3289
18093	23	3297
18094	23	3298
18095	23	3300
18096	23	3302
18097	23	3304
18098	23	3305
18099	23	3313
18100	23	3320
18101	23	3328
18102	23	3330
18103	23	3338
18104	23	3348
18105	23	3350
18106	23	3356
18107	23	3359
18108	23	3376
18109	23	3384
18110	23	3385
18111	23	3387
18112	23	3411
18113	23	3412
18114	23	3415
18115	23	3416
18116	23	3418
18117	23	3421
18118	23	3423
18119	23	3426
18120	23	3429
18121	23	3447
18122	23	3448
18123	23	3475
18124	23	3483
18125	23	3497
18126	23	3499
18127	23	3500
18128	23	3501
18129	23	3520
18130	23	3530
18131	23	3534
18132	23	3536
18133	23	3548
18134	23	3560
18135	23	3561
18136	23	3562
18137	23	3566
18138	23	3571
18139	23	3574
18140	23	3581
18141	23	3582
18142	23	3583
18143	23	3586
18144	23	3587
18145	23	3589
18146	23	3593
18147	23	3598
18148	23	3600
18149	23	3615
18150	23	3634
18151	23	3640
18152	23	3659
18153	23	3664
18154	23	3671
18155	23	3672
18156	23	3682
18157	23	3684
18158	23	3685
18159	23	3693
18160	23	3773
18161	23	3782
18162	23	3783
18163	23	3786
18164	23	3788
18165	23	3802
18166	23	3804
18167	23	3815
18168	23	3820
18169	23	3823
18170	23	3841
18171	23	3844
18172	23	3854
18173	23	3855
18174	23	3861
18175	23	3870
18176	23	3873
18177	23	3876
18178	23	3877
18179	23	3882
18180	23	3883
18181	23	3886
18182	23	3888
18183	23	3892
18184	23	3894
18185	23	3915
18186	23	3931
18187	23	3938
18188	23	3939
18189	23	3947
18190	23	3949
18191	23	3951
18192	23	3952
18193	23	3960
18194	23	3966
18195	23	3967
18196	23	3968
18197	23	3973
18198	23	3980
18199	23	3982
18200	23	3984
18201	23	3985
18202	23	3990
18203	23	3997
18204	23	3998
18205	23	4007
18206	23	4011
18207	23	4016
18208	23	4019
18209	23	4023
18210	23	4024
18211	23	4026
18212	23	4033
18213	23	4039
18214	23	4042
18215	23	4044
18216	23	4050
18217	23	4064
18218	23	4069
18219	23	4073
18220	23	4075
18221	23	4076
18222	23	4079
18223	23	4083
18224	23	4084
18225	23	4085
18226	23	4092
18227	23	4093
18228	23	4095
18229	23	4099
18230	23	4103
18231	23	4106
18232	23	4108
18233	23	4110
18234	23	4115
18235	23	4127
18236	23	4128
18237	23	4131
18238	23	4137
18239	23	4139
18240	23	4143
18241	23	4147
18242	23	4152
18243	23	4157
18244	23	4159
18245	23	4162
18246	23	4164
18247	23	4177
18248	23	4178
18249	23	4186
18250	23	4194
18251	23	4196
18252	23	4202
18253	23	4210
18254	23	4218
18255	23	4219
18256	23	4220
18257	23	4225
18258	23	4228
18259	23	4232
18260	23	4235
18261	23	4238
18262	23	4240
18263	23	4244
18264	23	4247
18265	23	4252
18266	23	4255
18267	23	4260
18268	23	4261
18269	23	4265
18270	23	4275
18271	23	4281
18272	23	4288
18273	23	4298
18274	23	4301
18275	23	4307
18276	23	4317
18277	23	4319
18278	23	4323
18279	23	4327
18280	23	4331
18281	23	4332
18282	23	4334
18283	23	4336
18284	23	4337
18285	23	4361
18286	23	4365
18287	23	4369
18288	23	4379
18289	23	4386
18290	23	4395
18291	23	4402
18292	23	4414
18293	23	4427
18294	23	4434
18295	23	4445
18296	23	4463
18297	23	4475
18298	23	4478
18299	23	4479
18300	23	4480
18301	23	4481
18302	23	4485
18303	23	4487
18304	23	4488
18305	23	4490
18306	23	4492
18307	23	4494
18308	23	4495
18309	23	4505
18310	23	4515
18311	23	4526
18312	23	4527
18313	23	4529
18314	23	4530
18315	23	4531
18316	23	4534
18317	23	4536
18318	23	4538
18319	23	4556
18320	23	4558
18321	23	4561
18322	23	4574
18323	23	4577
18324	23	4578
18325	23	4591
18326	23	4592
18327	23	4600
18328	23	4629
18329	23	4705
18330	23	4715
18331	23	4718
18332	23	4720
18333	23	4722
18334	23	4735
18335	23	4739
18336	23	4740
18337	23	4745
18338	23	4748
18339	23	4749
18340	23	4752
18341	23	4755
18342	23	4759
18343	23	4766
18344	23	4768
18345	23	4770
18346	23	4774
18347	23	4776
18348	23	4779
18349	23	4783
18350	23	4785
18351	23	4792
18352	23	4793
18353	23	4796
18354	23	4801
18355	23	4804
18356	23	4805
18357	23	4813
18358	23	4815
18359	23	4818
18360	23	4822
18361	23	4823
18362	23	4827
18363	23	4831
18364	23	4874
18365	23	4881
18366	23	4882
18367	23	4887
18368	23	4903
18369	23	4906
18370	23	4908
18371	23	4910
18372	23	4912
18373	23	4915
18374	23	4922
18375	23	4926
18376	23	4935
18377	23	4938
18378	23	4947
18379	23	4948
18380	23	4954
18381	23	4957
18382	23	4958
18383	23	4959
18384	23	4981
18385	23	4984
18386	23	4993
18387	23	4997
18388	23	5002
18389	23	5003
18390	23	5010
18391	23	5012
18392	23	5017
18393	23	5019
18394	23	5021
18395	23	5024
18396	23	5025
18397	23	5027
18398	23	5032
18399	23	5033
18400	23	5034
18401	23	5036
18402	23	5037
18403	23	5038
18404	23	5041
18405	23	5043
18406	23	5044
18407	23	5050
18408	23	5051
18409	23	5052
18410	23	5062
18411	23	5063
18412	23	5072
18413	23	5084
18414	23	5088
18415	23	5098
18416	23	5103
18417	23	5104
18418	23	5112
18419	23	5116
18420	23	5117
18421	23	5124
18422	23	5127
18423	23	5129
18424	23	5134
18425	23	5148
18426	23	5167
18427	23	5169
18428	23	5188
18429	23	5189
18430	23	5192
18431	23	5199
18432	23	5202
18433	23	5220
18434	23	5233
18435	23	5236
18436	23	5237
18437	23	5241
18438	23	5245
18439	23	5250
18440	23	5252
18441	23	5254
18442	23	5264
18443	23	5269
18444	23	5290
18445	23	5300
18446	23	5314
18447	23	5318
18448	23	5351
18449	23	5352
18450	23	5357
18451	23	5359
18452	23	5367
18453	23	5369
18454	23	5388
18455	23	5390
18456	23	5411
18457	23	5413
18458	23	5417
18459	23	5425
18460	23	5430
18461	23	5434
18462	23	5436
18463	23	5453
18464	23	5455
18465	23	5456
18466	23	5460
18467	23	5462
18468	23	5463
18469	23	5466
18470	23	5486
18471	23	5502
18472	23	5514
18473	23	5516
18474	23	5519
18475	23	5540
18476	23	5545
18477	23	5548
18478	23	5552
18479	23	5554
18480	23	5654
18481	23	5655
18482	23	5658
18483	23	5659
18484	23	5663
18485	23	5665
18486	23	5673
18487	23	5677
18488	23	5678
18489	23	5682
18490	23	5684
18491	23	5686
18492	23	5701
18493	23	5702
18494	23	5706
18495	23	5709
18496	23	5712
18497	23	5720
18498	23	5721
18499	23	5722
18500	23	5723
18501	23	5727
18502	23	5735
18503	23	5737
18504	23	5748
18505	23	5755
18506	23	5762
18507	23	5766
18508	23	5767
18509	23	5769
18510	23	5773
18511	23	5774
18512	23	5800
18513	23	5807
18514	23	5812
18515	23	5813
18516	23	5838
18517	23	5839
18518	23	5848
18519	23	5852
18520	23	5856
18521	23	5874
18522	23	5881
18523	23	5882
18524	23	5884
18525	23	5888
18526	23	5893
18527	23	5896
18528	23	5903
18529	23	5904
18530	23	5911
18531	23	5915
18532	23	5916
18533	23	5921
18534	23	5925
18535	23	5927
18536	23	5936
18537	23	5939
18538	23	5942
18539	23	5944
18540	23	5947
18541	23	5948
18542	23	5950
18543	23	5955
18544	23	5956
18545	23	5957
18546	23	5965
18547	23	5966
18548	23	5967
18549	23	5972
18550	23	5973
18551	23	5978
18552	23	5981
18553	23	5982
18554	23	5983
18555	23	5985
18556	23	5986
18557	23	5989
18558	23	5990
18559	23	5991
18560	23	5996
18561	23	6015
18562	23	6020
18563	23	6021
18564	23	6026
18565	23	6029
18566	23	6031
18567	23	6032
18568	23	6034
18569	23	6042
18570	23	6058
18571	23	6060
18572	23	6061
18573	23	6082
18574	23	6085
18575	23	6088
18576	23	6096
18577	23	6106
18578	23	6113
18579	23	6121
18580	23	6126
18581	23	6139
18582	23	6144
18583	23	6169
18584	23	6175
18585	23	6184
18586	23	6187
18587	23	6193
18588	23	6194
18589	23	6198
18590	23	6199
18591	23	6218
18592	23	6224
18593	23	6229
18594	23	6240
18595	23	6262
18596	23	6291
18597	23	6309
18598	23	6318
18599	23	6336
18600	23	6337
18601	23	6365
18602	23	6398
18603	23	6401
18604	23	6406
18605	23	6407
18606	23	6409
18607	23	6410
18608	23	6412
18609	23	6430
18610	23	6431
18611	23	6436
18612	23	6438
18613	23	6462
18614	23	6489
18615	23	6496
18616	23	6499
18617	23	6506
18618	23	6509
18619	23	6522
18620	23	6591
18621	23	6598
18622	23	6600
18623	23	6601
18624	23	6602
18625	23	6603
18626	23	6605
18627	23	6612
18628	23	6614
18629	23	6616
18630	23	6617
18631	23	6625
18632	23	6626
18633	23	6627
18634	23	6629
18635	23	6630
18636	23	6631
18637	23	6634
18638	23	6635
18639	23	6638
18640	23	6643
18641	23	6644
18642	23	6645
18643	23	6649
18644	23	6655
18645	23	6657
18646	23	6659
18647	23	6662
18648	23	6665
18649	23	6668
18650	23	6671
18651	23	6673
18652	23	6676
18653	23	6684
18654	23	6698
18655	23	6708
18656	23	6711
18657	23	6715
18658	23	6716
18659	23	6717
18660	23	6724
18661	23	6740
18662	23	6775
18663	23	6783
18664	23	6787
18665	23	6793
18666	23	6796
18667	23	6806
18668	23	6807
18669	23	6809
18670	23	6810
18671	23	6813
18672	23	6822
18673	23	6825
18674	23	6826
18675	23	6827
18676	23	6830
18677	23	6836
18678	23	6837
18679	23	6841
18680	23	6842
18681	23	6843
18682	23	6847
18683	23	6849
18684	23	6851
18685	23	6852
18686	23	6854
18687	23	6858
18688	23	6860
18689	23	6864
18690	23	6872
18691	23	6878
18692	23	6879
18693	23	6882
18694	23	6885
18695	23	6896
18696	23	6903
18697	23	6908
18698	23	6909
18699	23	6910
18700	23	6913
18701	23	6919
18702	23	6926
18703	23	6927
18704	23	6928
18705	23	6929
18706	23	6932
18707	23	6933
18708	23	6937
18709	23	6939
18710	23	6940
18711	23	6945
18712	23	6947
18713	23	6948
18714	23	6949
18715	23	6953
18716	23	6954
18717	23	6956
18718	23	6959
18719	23	6965
18720	23	6968
18721	23	6974
18722	23	6977
18723	23	6982
18724	23	6983
18725	23	6992
18726	23	7005
18727	23	7017
18728	23	7039
18729	23	7044
18730	23	7053
18731	23	7057
18732	23	7059
18733	23	7064
18734	23	7066
18735	23	7067
18736	23	7070
18737	23	7073
18738	23	7074
18739	23	7083
18740	23	7091
18741	23	7092
18742	23	7097
18743	23	7104
18744	23	7109
18745	23	7116
18746	23	7118
18747	23	7125
18748	23	7129
18749	23	7134
18750	23	7137
18751	23	7141
18752	23	7153
18753	23	7176
18754	23	7178
18755	23	7182
18756	23	7184
18757	23	7209
18758	23	7211
18759	23	7222
18760	23	7224
18761	23	7239
18762	23	7245
18763	23	7268
18764	23	7269
18765	23	7279
18766	23	7306
18767	23	7315
18768	23	7317
18769	23	7324
18770	23	7329
18771	23	7337
18772	23	7339
18773	23	7342
18774	23	7343
18775	23	7345
18776	23	7369
18777	23	7378
18778	23	7381
18779	23	7387
18780	23	7398
18781	23	7413
18782	23	7427
18783	23	7432
18784	23	7435
18785	23	7441
18786	23	7445
18787	23	7446
18788	23	7538
18789	23	7541
18790	23	7547
18791	23	7551
18792	23	7555
18793	23	7556
18794	23	7562
18795	23	7564
18796	23	7566
18797	23	7567
18798	23	7569
18799	23	7577
18800	23	7590
18801	23	7591
18802	23	7592
18803	23	7598
18804	23	7599
18805	23	7603
18806	23	7606
18807	23	7610
18808	23	7637
18809	23	7639
18810	23	7641
18811	23	7643
18812	23	7644
18813	23	7645
18814	23	7649
18815	23	7660
18816	23	7663
18817	23	7664
18818	23	7671
18819	23	7672
18820	23	7679
18821	23	7680
18822	23	7692
18823	23	7699
18824	23	7709
18825	23	7726
18826	23	7728
18827	23	7730
18828	23	7731
18829	23	7732
18830	23	7752
18831	23	7753
18832	23	7764
18833	23	7765
18834	23	7768
18835	23	7769
18836	23	7778
18837	23	7780
18838	23	7783
18839	23	7784
18840	23	7787
18841	23	7788
18842	23	7798
18843	23	7801
18844	23	7814
18845	23	7815
18846	23	7820
18847	23	7822
18848	23	7826
18849	23	7831
18850	23	7842
18851	23	7843
18852	23	7852
18853	23	7862
18854	23	7865
18855	23	7866
18856	23	7868
18857	23	7869
18858	23	7872
18859	23	7873
18860	23	7874
18861	23	7878
18862	23	7899
18863	23	7904
18864	23	7914
18865	23	7918
18866	23	7919
18867	23	7925
18868	23	7934
18869	23	7936
18870	23	7938
18871	23	7940
18872	23	7942
18873	23	7960
18874	23	7964
18875	23	7965
18876	23	7970
18877	23	7977
18878	23	7982
18879	23	7984
18880	23	7989
18881	23	7990
18882	23	7991
18883	23	7995
18884	23	8000
18885	23	8002
18886	23	8006
18887	23	8012
18888	23	8017
18889	23	8032
18890	23	8038
18891	23	8040
18892	23	8041
18893	23	8044
18894	23	8047
18895	23	8048
18896	23	8059
18897	23	8065
18898	23	8069
18899	23	8073
18900	23	8074
18901	23	8075
18902	23	8078
18903	23	8079
18904	23	8080
18905	23	8085
18906	23	8089
18907	23	8092
18908	23	8096
18909	23	8099
18910	23	8100
18911	23	8106
18912	23	8116
18913	23	8118
18914	23	8140
18915	23	8157
18916	23	8161
18917	23	8178
18918	23	8184
18919	23	8196
18920	23	8200
18921	23	8208
18922	23	8216
18923	23	8225
18924	23	8233
18925	23	8241
18926	23	8242
18927	23	8247
18928	23	8254
18929	23	8257
18930	23	8259
18931	23	8264
18932	23	8270
18933	23	8271
18934	23	8277
18935	23	8281
18936	23	8285
18937	23	8286
18938	23	8291
18939	23	8292
18940	23	8294
18941	23	8296
18942	23	8297
18943	23	8299
18944	23	8302
18945	23	8319
18946	23	8333
18947	23	8341
18948	23	8356
18949	23	8359
18950	23	8387
18951	23	8390
18952	23	8470
18953	23	8473
18954	23	8477
18955	23	8478
18956	23	8486
18957	23	8487
18958	23	8500
18959	23	8501
18960	23	8518
18961	23	8527
18962	23	8528
18963	23	8529
18964	23	8530
18965	23	8531
18966	23	8532
18967	23	8533
18968	23	8534
18969	23	8535
18970	23	8536
18971	23	8537
18972	23	8551
18973	23	8553
18974	23	8556
18975	23	8561
18976	23	8565
18977	23	8567
18978	23	8572
18979	23	8573
18980	23	8577
18981	23	8579
18982	23	8603
18983	23	8604
18984	23	8616
18985	23	8620
18986	23	8631
18987	23	8662
18988	23	8667
18989	23	8688
18990	23	8706
18991	23	8708
18992	23	8712
18993	23	8713
18994	23	8714
18995	23	8716
18996	23	8721
18997	23	8727
18998	23	8735
18999	23	8737
19000	23	8738
19001	23	8742
19002	23	8753
19003	23	8758
19004	23	8762
19005	23	8765
19006	23	8768
19007	23	8771
19008	23	8772
19009	23	8777
19010	23	8779
19011	23	8790
19012	23	8791
19013	23	8792
19014	23	8793
19015	23	8797
19016	23	8798
19017	23	8800
19018	23	8802
19019	23	8804
19020	23	8805
19021	23	8813
19022	23	8816
19023	23	8817
19024	23	8824
19025	23	8833
19026	23	8837
19027	23	8845
19028	23	8846
19029	23	8848
19030	23	8855
19031	23	8856
19032	23	8874
19033	23	8890
19034	23	8894
19035	23	8919
19036	23	8926
19037	23	8927
19038	23	8937
19039	23	8938
19040	23	8953
19041	23	8959
19042	23	8964
19043	23	8973
19044	23	8981
19045	23	8984
19046	23	8985
19047	23	8986
19048	23	8998
19049	23	9000
19050	23	9001
19051	23	9004
19052	23	9007
19053	23	9008
19054	23	9011
19055	23	9022
19056	23	9032
19057	23	9033
19058	23	9034
19059	23	9048
19060	23	9078
19061	23	9079
19062	23	9088
19063	23	9091
19064	23	9094
19065	23	9125
19066	23	9140
19067	23	9147
19068	23	9149
19069	23	9150
19070	23	9151
19071	23	9152
19072	23	9158
19073	23	9160
19074	23	9164
19075	23	9165
19076	23	9167
19077	23	9171
19078	23	9176
19079	23	9178
19080	23	9180
19081	23	9181
19082	23	9184
19083	23	9195
19084	23	9197
19085	23	9200
19086	23	9202
19087	23	9203
19088	23	9207
19089	23	9227
19090	23	9237
19091	23	9238
19092	23	9248
19093	23	9250
