"id"	"substance_id"	"t0_grade_id"	"validated"	"t4_grade_id"	"call_id"	"annotation"
4219	5817	17	"false"	17	1	
4220	5818	17	"false"	17	1	
4221	5820	17	"false"	17	1	
4222	5821	17	"false"	17	1	
4223	5822	17	"false"	17	1	
4224	5824	17	"false"	17	1	
4225	5825	17	"false"	17	1	
4226	5826	17	"false"	17	1	
4227	5828	17	"false"	17	1	
4228	5829	17	"false"	17	1	
4229	5830	17	"false"	17	1	
4230	5831	26	"false"	26	1	
4231	5833	17	"false"	17	1	
4232	5834	17	"false"	17	1	
4233	5835	17	"false"	17	1	
4234	5836	17	"false"	17	1	
4235	5837	17	"false"	17	1	
4236	5840	17	"false"	17	1	
4237	5841	17	"false"	17	1	
4238	5845	17	"false"	17	1	
4239	5847	17	"false"	17	1	
4240	5849	17	"false"	17	1	
4241	5850	17	"false"	17	1	
4242	5851	17	"false"	17	1	
4243	5855	17	"false"	17	1	
4244	5859	17	"false"	17	1	
4245	5863	17	"false"	17	1	
4246	5865	17	"false"	17	1	
4247	5866	17	"false"	17	1	
4248	5868	17	"false"	17	1	
4249	5870	17	"false"	17	1	
4250	5871	17	"false"	17	1	
4251	5872	17	"false"	17	1	
4252	5873	17	"false"	17	1	
4253	5875	17	"false"	17	1	
4254	5877	17	"false"	17	1	
4255	5878	17	"false"	17	1	
4256	5883	17	"false"	17	1	
4257	5891	17	"false"	17	1	
4258	5897	17	"false"	17	1	
4259	5900	17	"false"	17	1	
4260	5905	17	"false"	17	1	
4261	5906	17	"false"	17	1	
4262	5908	17	"false"	17	1	
4263	5909	17	"false"	17	1	
4264	5912	17	"false"	17	1	
4265	5913	17	"false"	17	1	
4266	5917	17	"false"	17	1	
4267	5929	17	"false"	17	1	
4268	5930	17	"false"	17	1	
4269	5931	17	"false"	17	1	
4270	5932	17	"false"	17	1	
4271	5934	17	"false"	17	1	
4272	5937	17	"false"	17	1	
4273	5938	17	"false"	17	1	
4274	5943	17	"false"	17	1	
4275	5945	17	"false"	17	1	
4276	5946	17	"false"	17	1	
4277	5951	17	"false"	17	1	
4278	5952	17	"false"	17	1	
4279	5953	17	"false"	17	1	
4280	5958	17	"false"	17	1	
4281	5964	17	"false"	17	1	
4282	5969	17	"false"	17	1	
4283	5970	17	"false"	17	1	
4284	5971	17	"false"	17	1	
4285	5974	17	"false"	17	1	
4286	5975	21	"false"	21	1	
4287	5977	17	"false"	17	1	
4288	5987	28	"false"	28	1	
4289	6000	17	"false"	17	1	
4290	6007	17	"false"	17	1	
4291	6011	17	"false"	17	1	
4292	6025	17	"false"	17	1	
4293	6027	17	"false"	17	1	
4294	6030	17	"false"	17	1	
4295	6033	17	"false"	17	1	
4296	6035	26	"false"	26	1	
4297	6036	17	"false"	17	1	
4298	6037	17	"false"	17	1	
4299	6038	17	"false"	17	1	
4300	6041	17	"false"	17	1	
4301	6045	17	"false"	17	1	
4302	6049	17	"false"	17	1	
4303	6050	17	"false"	17	1	
4304	6052	28	"false"	28	1	
4305	6053	17	"false"	17	1	
4306	6059	17	"false"	17	1	
4307	6065	28	"false"	28	1	
4308	6069	17	"false"	17	1	
4309	6070	17	"false"	17	1	
4310	6071	17	"false"	17	1	
4311	6075	17	"false"	17	1	
4312	6076	17	"false"	17	1	
4313	6079	17	"false"	17	1	
4314	6080	17	"false"	17	1	
4315	6086	17	"false"	17	1	
4316	6089	17	"false"	17	1	
4317	6091	17	"false"	17	1	
4318	6093	17	"false"	17	1	
4319	6094	17	"false"	17	1	
4320	6097	25	"false"	25	1	
4321	6098	17	"false"	17	1	
4322	6102	17	"false"	17	1	
4323	6103	17	"false"	17	1	
4324	6104	17	"false"	17	1	
4325	6107	17	"false"	17	1	
4326	6108	17	"false"	17	1	
4327	6110	17	"false"	17	1	
13347	78	17	"true"	17	1	
4329	6117	17	"false"	17	1	
4330	6118	17	"false"	17	1	
4331	6119	17	"false"	17	1	
4332	6122	17	"false"	17	1	
4333	6125	17	"false"	17	1	
4334	6127	21	"false"	21	1	
4335	6129	17	"false"	17	1	
4336	6130	17	"false"	17	1	
4337	6131	17	"false"	17	1	
4338	6132	17	"false"	17	1	
4339	6133	17	"false"	17	1	
4340	6135	17	"false"	17	1	
4341	6137	17	"false"	17	1	
4342	6142	17	"false"	17	1	
4343	6143	17	"false"	17	1	
4344	6145	17	"false"	17	1	
4345	6148	17	"false"	17	1	
4346	6149	17	"false"	17	1	
4347	6150	17	"false"	17	1	
4348	6151	17	"false"	17	1	
4349	6152	17	"false"	17	1	
4350	6153	18	"false"	18	1	
4351	6154	17	"false"	17	1	
4352	6156	17	"false"	17	1	
4353	6159	17	"false"	17	1	
4354	6161	17	"false"	17	1	
13348	146	17	"true"	21	4	
4356	6164	17	"false"	17	1	
4357	6165	17	"false"	17	1	
4358	6166	17	"false"	17	1	
4359	6167	17	"false"	17	1	
4360	6168	17	"false"	17	1	
4361	6170	17	"false"	17	1	
4362	6172	28	"false"	28	1	
4363	6176	17	"false"	17	1	
4364	6178	17	"false"	17	1	
4365	6179	17	"false"	17	1	
4366	6180	17	"false"	17	1	
4367	6181	17	"false"	17	1	
4368	6182	17	"false"	17	1	
4370	6185	28	"false"	28	1	
4371	6188	17	"false"	17	1	
4372	6189	28	"false"	28	1	
4373	6191	17	"false"	17	1	
4374	6192	17	"false"	17	1	
4375	6197	17	"false"	17	1	
4376	6200	25	"false"	25	1	
4377	6201	17	"false"	17	1	
4378	6202	17	"false"	17	1	
4379	6204	17	"false"	17	1	
4380	6206	17	"false"	17	1	
4381	6208	17	"false"	17	1	
4382	6211	17	"false"	17	1	
4383	6213	28	"false"	28	1	
4384	6215	17	"false"	17	1	
4385	6216	17	"false"	17	1	
4386	6217	17	"false"	17	1	
4387	6220	17	"false"	17	1	
4388	6221	17	"false"	17	1	
4389	6226	28	"false"	28	1	
4390	6227	17	"false"	17	1	
4391	6228	17	"false"	17	1	
4392	6230	17	"false"	17	1	
4393	6231	17	"false"	17	1	
4394	6232	17	"false"	17	1	
4395	6233	17	"false"	17	1	
4396	6234	17	"false"	17	1	
4397	6235	17	"false"	17	1	
4398	6236	17	"false"	17	1	
4399	6237	17	"false"	17	1	
4400	6239	17	"false"	17	1	
4401	6241	17	"false"	17	1	
4402	6242	17	"false"	17	1	
4403	6243	17	"false"	17	1	
4404	6244	17	"false"	17	1	
4405	6245	17	"false"	17	1	
4406	6246	17	"false"	17	1	
4407	6250	17	"false"	17	1	
4408	6251	17	"false"	17	1	
4409	6252	17	"false"	17	1	
4410	6253	17	"false"	17	1	
4411	6254	17	"false"	17	1	
4412	6255	17	"false"	17	1	
4413	6256	17	"false"	17	1	
4414	6259	17	"false"	17	1	
4415	6260	17	"false"	17	1	
4416	6261	17	"false"	17	1	
4417	6263	17	"false"	17	1	
4418	6264	17	"false"	17	1	
4419	6265	26	"false"	26	1	
4420	6266	17	"false"	17	1	
4421	6267	17	"false"	17	1	
4422	6268	17	"false"	17	1	
4423	6269	17	"false"	17	1	
4424	6270	25	"false"	25	1	
4425	6272	17	"false"	17	1	
4426	6273	28	"false"	28	1	
4427	6277	17	"false"	17	1	
4428	6280	17	"false"	17	1	
4429	6283	17	"false"	17	1	
4430	6284	17	"false"	17	1	
4431	6285	17	"false"	17	1	
4432	6286	17	"false"	17	1	
4433	6287	17	"false"	17	1	
4434	6288	28	"false"	28	1	
4435	6294	17	"false"	17	1	
4436	6295	17	"false"	17	1	
4437	6297	17	"false"	17	1	
4438	6298	17	"false"	17	1	
4439	6299	17	"false"	17	1	
4440	6300	17	"false"	17	1	
4442	6302	17	"false"	17	1	
4443	6303	17	"false"	17	1	
4444	6304	17	"false"	17	1	
4445	6305	17	"false"	17	1	
4446	6307	17	"false"	17	1	
4447	6311	17	"false"	17	1	
4448	6312	17	"false"	17	1	
4449	6313	17	"false"	17	1	
4450	6314	17	"false"	17	1	
4451	6315	17	"false"	17	1	
4452	6319	17	"false"	17	1	
4453	6321	17	"false"	17	1	
4454	6326	17	"false"	17	1	
4455	6327	17	"false"	17	1	
4456	6328	17	"false"	17	1	
4457	6329	17	"false"	17	1	
4458	6330	17	"false"	17	1	
4459	6332	17	"false"	17	1	
4460	6333	17	"false"	17	1	
4461	6334	17	"false"	17	1	
4462	6338	17	"false"	17	1	
4463	6339	17	"false"	17	1	
4464	6340	17	"false"	17	1	
4465	6341	17	"false"	17	1	
4466	6342	17	"false"	17	1	
4467	6343	17	"false"	17	1	
4468	6344	17	"false"	17	1	
4469	6345	17	"false"	17	1	
4470	6346	17	"false"	17	1	
4471	6352	25	"false"	25	1	
4472	6353	17	"false"	17	1	
4473	6354	17	"false"	17	1	
4474	6356	17	"false"	17	1	
4475	6357	17	"false"	17	1	
4476	6358	17	"false"	17	1	
4477	6359	17	"false"	17	1	
4478	6361	17	"false"	17	1	
4479	6364	17	"false"	17	1	
4480	6367	17	"false"	17	1	
4481	6368	17	"false"	17	1	
4482	6369	17	"false"	17	1	
4484	6380	17	"false"	17	1	
4485	6386	17	"false"	17	1	
4486	6387	17	"false"	17	1	
4487	6388	17	"false"	17	1	
4488	6389	17	"false"	17	1	
4489	6390	17	"false"	17	1	
4490	6391	17	"false"	17	1	
4491	6392	17	"false"	17	1	
4492	6393	17	"false"	17	1	
4493	6394	17	"false"	17	1	
4494	6395	17	"false"	17	1	
4495	6399	17	"false"	17	1	
4496	6402	28	"false"	28	1	
4497	6404	17	"false"	17	1	
4498	6413	17	"false"	17	1	
4499	6414	17	"false"	17	1	
4500	6415	17	"false"	17	1	
4501	6416	17	"false"	17	1	
4502	6417	17	"false"	17	1	
5366	8345	25	"false"	25	1	
4503	6419	17	"false"	17	1	
4504	6420	17	"false"	17	1	
4505	6427	17	"false"	17	1	
4506	6428	17	"false"	17	1	
4507	6429	17	"false"	17	1	
4508	6432	17	"false"	17	1	
4509	6433	26	"false"	26	1	
4510	6434	17	"false"	17	1	
4511	6435	20	"false"	20	1	
4512	6439	17	"false"	17	1	
4513	6441	17	"false"	17	1	
4514	6442	17	"false"	17	1	
4515	6443	17	"false"	17	1	
4516	6444	17	"false"	17	1	
4517	6445	17	"false"	17	1	
4518	6446	17	"false"	17	1	
4519	6447	19	"false"	19	1	
4520	6448	18	"false"	18	1	
4521	6449	25	"false"	25	1	
4522	6452	20	"false"	20	1	
4523	6455	17	"false"	17	1	
4524	6456	17	"false"	17	1	
4525	6457	28	"false"	28	1	
4526	6458	17	"false"	17	1	
4527	6459	17	"false"	17	1	
4528	6460	17	"false"	17	1	
4529	6461	17	"false"	17	1	
4530	6463	17	"false"	17	1	
4531	6464	17	"false"	17	1	
4532	6465	17	"false"	17	1	
4533	6466	17	"false"	17	1	
4534	6467	17	"false"	17	1	
4535	6468	17	"false"	17	1	
4536	6469	17	"false"	17	1	
4537	6470	19	"false"	19	1	
4538	6471	17	"false"	17	1	
4539	6472	25	"false"	25	1	
4540	6473	17	"false"	17	1	
4541	6474	18	"false"	18	1	
4542	6475	17	"false"	17	1	
4543	6477	20	"false"	20	1	
4544	6478	17	"false"	17	1	
4545	6480	19	"false"	19	1	
4546	6482	17	"false"	17	1	
4547	6484	17	"false"	17	1	
4548	6485	17	"false"	17	1	
4549	6486	17	"false"	17	1	
4550	6487	17	"false"	17	1	
4551	6498	17	"false"	17	1	
4552	6502	17	"false"	17	1	
4553	6503	17	"false"	17	1	
4554	6507	17	"false"	17	1	
4555	6578	17	"false"	17	1	
4556	6579	17	"false"	17	1	
4557	6581	17	"false"	17	1	
4558	6582	17	"false"	17	1	
4559	6583	17	"false"	17	1	
4562	6592	17	"false"	17	1	
4563	6595	17	"false"	17	1	
4564	6596	17	"false"	17	1	
4565	6597	17	"false"	17	1	
4566	6599	17	"false"	17	1	
4567	6604	17	"false"	17	1	
4568	6606	17	"false"	17	1	
4569	6611	17	"false"	17	1	
4570	6615	17	"false"	17	1	
4571	6620	17	"false"	17	1	
4572	6621	17	"false"	17	1	
4573	6623	17	"false"	17	1	
4574	6624	17	"false"	17	1	
4575	6637	17	"false"	17	1	
4576	6640	17	"false"	17	1	
4577	6641	17	"false"	17	1	
4578	6646	17	"false"	17	1	
4579	6648	17	"false"	17	1	
4580	6654	17	"false"	17	1	
4581	6658	17	"false"	17	1	
4582	6661	17	"false"	17	1	
4583	6664	17	"false"	17	1	
4584	6677	17	"false"	17	1	
4585	6678	17	"false"	17	1	
4586	6679	17	"false"	17	1	
4587	6682	17	"false"	17	1	
4588	6686	17	"false"	17	1	
4589	6687	17	"false"	17	1	
4590	6688	17	"false"	17	1	
4591	6689	17	"false"	17	1	
4592	6693	17	"false"	17	1	
4593	6695	17	"false"	17	1	
4594	6696	17	"false"	17	1	
4595	6697	17	"false"	17	1	
4596	6699	17	"false"	17	1	
4597	6701	17	"false"	17	1	
4598	6702	17	"false"	17	1	
4599	6703	17	"false"	17	1	
4600	6706	17	"false"	17	1	
4601	6707	17	"false"	17	1	
4602	6709	17	"false"	17	1	
4603	6710	17	"false"	17	1	
4604	6712	17	"false"	17	1	
4605	6713	17	"false"	17	1	
4606	6714	17	"true"	17	1	
4607	6718	17	"false"	17	1	
4608	6719	17	"false"	17	1	
4609	6722	17	"false"	17	1	
4610	6723	17	"false"	17	1	
4611	6725	17	"false"	17	1	
4612	6726	17	"false"	17	1	
4613	6727	17	"false"	17	1	
4614	6728	17	"false"	17	1	
4615	6731	17	"false"	17	1	
4616	6732	17	"false"	17	1	
4617	6733	17	"false"	17	1	
4618	6734	17	"false"	17	1	
4619	6735	17	"false"	17	1	
4620	6736	18	"false"	18	1	
4621	6738	17	"false"	17	1	
4622	6739	17	"false"	17	1	
4623	6741	17	"false"	17	1	
4624	6742	17	"false"	17	1	
4625	6744	17	"false"	17	1	
4483	6378	17	"true"	17	1	
4561	6587	17	"true"	17	1	
4626	6745	17	"false"	17	1	
4627	6746	17	"false"	17	1	
4628	6750	17	"false"	17	1	
4629	6752	17	"false"	17	1	
4630	6754	17	"false"	17	1	
4631	6756	17	"false"	17	1	
4632	6757	17	"false"	17	1	
4633	6759	18	"false"	18	1	
4634	6760	17	"false"	17	1	
4635	6761	17	"false"	17	1	
4636	6762	17	"false"	17	1	
4637	6763	17	"false"	17	1	
4638	6767	17	"false"	17	1	
4639	6768	17	"false"	17	1	
4640	6769	17	"false"	17	1	
4641	6771	17	"false"	17	1	
4642	6772	17	"false"	17	1	
4643	6774	17	"false"	17	1	
4645	6778	17	"false"	17	1	
4647	6780	17	"false"	17	1	
4648	6781	17	"false"	17	1	
4650	6785	17	"false"	17	1	
13349	288	30	"true"	17	1	
4652	6794	17	"false"	17	1	
4653	6798	17	"false"	17	1	
4654	6802	17	"false"	17	1	
4655	6803	17	"false"	17	1	
4656	6805	17	"false"	17	1	
5551	8851	17	"false"	17	1	
4657	6808	17	"false"	17	1	
4658	6814	17	"false"	17	1	
4659	6815	17	"false"	17	1	
4660	6816	17	"false"	17	1	
4661	6819	17	"false"	17	1	
4662	6820	17	"false"	17	1	
4663	6823	17	"false"	17	1	
4664	6828	17	"false"	17	1	
4665	6831	17	"false"	17	1	
4666	6833	17	"false"	17	1	
4667	6838	17	"false"	17	1	
4668	6839	17	"false"	17	1	
4669	6840	17	"false"	17	1	
4670	6846	17	"false"	17	1	
4671	6857	17	"false"	17	1	
4672	6861	17	"false"	17	1	
4673	6863	17	"false"	17	1	
4674	6867	17	"false"	17	1	
4675	6868	17	"false"	17	1	
4676	6869	17	"false"	17	1	
4677	6870	17	"false"	17	1	
4678	6871	17	"false"	17	1	
4679	6874	17	"false"	17	1	
4680	6875	17	"false"	17	1	
4681	6880	17	"false"	17	1	
4682	6881	17	"false"	17	1	
4683	6884	17	"false"	17	1	
4684	6890	17	"false"	17	1	
4685	6893	17	"false"	17	1	
4686	6901	17	"false"	17	1	
4687	6911	17	"false"	17	1	
4688	6920	17	"false"	17	1	
4689	6924	17	"false"	17	1	
4690	6925	17	"false"	17	1	
4691	6934	17	"false"	17	1	
4692	6942	17	"false"	17	1	
4693	6944	17	"false"	17	1	
4694	6952	17	"false"	17	1	
4695	6958	17	"false"	17	1	
4696	6964	17	"false"	17	1	
4697	6967	17	"false"	17	1	
4698	6969	17	"false"	17	1	
4699	6975	17	"false"	17	1	
4700	6976	17	"false"	17	1	
4701	6979	17	"false"	17	1	
4702	6980	17	"false"	17	1	
4703	6984	17	"false"	17	1	
4704	6986	17	"false"	17	1	
4705	6987	17	"false"	17	1	
4706	6989	17	"false"	17	1	
4707	6990	17	"false"	17	1	
4708	6991	17	"false"	17	1	
4709	6993	17	"false"	17	1	
4710	6994	18	"false"	18	1	
4711	6995	17	"false"	17	1	
4712	6996	17	"false"	17	1	
4713	6997	17	"false"	17	1	
4714	6998	17	"false"	17	1	
4715	6999	17	"false"	17	1	
4716	7000	17	"false"	17	1	
4717	7001	17	"false"	17	1	
4718	7004	17	"false"	17	1	
4719	7006	17	"false"	17	1	
4720	7008	26	"false"	26	1	
4721	7009	17	"false"	17	1	
4722	7012	17	"false"	17	1	
4723	7013	17	"false"	17	1	
4724	7015	17	"false"	17	1	
4725	7016	17	"false"	17	1	
4726	7018	17	"false"	17	1	
4727	7020	17	"false"	17	1	
4728	7021	17	"false"	17	1	
4729	7022	17	"false"	17	1	
4730	7023	17	"false"	17	1	
4731	7024	17	"false"	17	1	
4732	7025	17	"false"	17	1	
4733	7026	17	"false"	17	1	
4734	7027	17	"false"	17	1	
4735	7029	17	"false"	17	1	
4736	7030	17	"false"	17	1	
4737	7031	17	"false"	17	1	
4738	7033	17	"false"	17	1	
4739	7034	28	"false"	28	1	
4740	7035	17	"false"	17	1	
4741	7036	17	"false"	17	1	
4742	7037	17	"false"	17	1	
4743	7038	17	"false"	17	1	
4744	7040	17	"false"	17	1	
4745	7041	17	"false"	17	1	
4746	7043	17	"false"	17	1	
4747	7046	17	"false"	17	1	
4748	7049	17	"false"	17	1	
4749	7050	17	"false"	17	1	
4750	7054	17	"false"	17	1	
4752	7058	17	"false"	17	1	
4753	7060	17	"false"	17	1	
4754	7061	17	"false"	17	1	
4755	7062	17	"false"	17	1	
4756	7065	17	"false"	17	1	
4757	7068	17	"false"	17	1	
4758	7075	17	"false"	17	1	
4759	7076	17	"false"	17	1	
4760	7077	17	"false"	17	1	
4761	7078	17	"false"	17	1	
4762	7079	17	"false"	17	1	
4763	7080	17	"false"	17	1	
4764	7087	17	"false"	17	1	
4765	7088	17	"false"	17	1	
4766	7093	17	"false"	17	1	
4767	7094	21	"false"	21	1	
4768	7098	17	"false"	17	1	
4769	7099	17	"false"	17	1	
4770	7100	17	"false"	17	1	
4771	7101	17	"false"	17	1	
4772	7102	17	"false"	17	1	
4773	7103	17	"false"	17	1	
4774	7105	17	"false"	17	1	
4775	7106	17	"false"	17	1	
4776	7107	17	"false"	17	1	
4777	7108	21	"false"	21	1	
4778	7110	17	"false"	17	1	
4779	7111	17	"false"	17	1	
4780	7112	17	"false"	17	1	
4781	7117	17	"false"	17	1	
4782	7119	17	"false"	17	1	
4783	7121	17	"false"	17	1	
4784	7122	17	"false"	17	1	
4785	7123	17	"false"	17	1	
4786	7124	17	"false"	17	1	
4787	7126	17	"false"	17	1	
4788	7127	17	"false"	17	1	
4789	7130	17	"false"	17	1	
4790	7131	17	"false"	17	1	
4791	7132	17	"false"	17	1	
4792	7138	28	"false"	28	1	
4793	7140	21	"false"	21	1	
4794	7142	28	"false"	28	1	
4795	7144	17	"false"	17	1	
4796	7146	17	"false"	17	1	
4797	7151	17	"false"	17	1	
4798	7152	17	"false"	17	1	
4799	7154	17	"false"	17	1	
4800	7156	17	"false"	17	1	
4801	7158	17	"false"	17	1	
4802	7159	17	"false"	17	1	
4803	7160	17	"false"	17	1	
4804	7161	17	"false"	17	1	
4805	7162	17	"false"	17	1	
4806	7166	17	"false"	17	1	
4807	7167	17	"false"	17	1	
4808	7171	17	"false"	17	1	
13350	69	17	"true"	21	4	
4809	7172	28	"false"	28	1	
4810	7173	17	"false"	17	1	
4812	7175	17	"false"	17	1	
4813	7177	17	"false"	17	1	
4814	7183	17	"false"	17	1	
4815	7185	17	"false"	17	1	
4816	7187	28	"false"	28	1	
4817	7188	20	"false"	20	1	
4818	7189	17	"false"	17	1	
4819	7190	17	"false"	17	1	
4820	7191	17	"false"	17	1	
4821	7192	17	"false"	17	1	
4822	7193	17	"false"	17	1	
4823	7194	17	"false"	17	1	
4824	7195	17	"false"	17	1	
4825	7196	17	"false"	17	1	
4826	7197	17	"false"	17	1	
4827	7198	17	"false"	17	1	
4828	7199	17	"false"	17	1	
4829	7200	17	"false"	17	1	
4830	7201	17	"false"	17	1	
4831	7202	17	"false"	17	1	
4832	7203	17	"false"	17	1	
4833	7204	17	"false"	17	1	
4834	7205	17	"false"	17	1	
4835	7206	17	"false"	17	1	
4836	7207	17	"false"	17	1	
4837	7210	17	"false"	17	1	
4838	7212	17	"false"	17	1	
4839	7213	18	"false"	18	1	
4840	7214	17	"false"	17	1	
4841	7215	17	"false"	17	1	
4842	7217	17	"false"	17	1	
4843	7218	17	"false"	17	1	
4844	7219	17	"false"	17	1	
4845	7220	17	"false"	17	1	
4846	7221	17	"false"	17	1	
4847	7223	17	"false"	17	1	
4848	7225	17	"false"	17	1	
4849	7226	17	"false"	17	1	
4850	7227	25	"false"	25	1	
4851	7228	17	"false"	17	1	
4852	7229	17	"false"	17	1	
4853	7230	17	"false"	17	1	
4854	7231	17	"false"	17	1	
4855	7232	17	"false"	17	1	
4856	7233	17	"false"	17	1	
4857	7234	17	"false"	17	1	
4858	7235	17	"false"	17	1	
4859	7236	17	"false"	17	1	
4860	7237	17	"false"	17	1	
4861	7238	17	"false"	17	1	
4862	7240	17	"false"	17	1	
4863	7242	17	"false"	17	1	
4864	7243	17	"false"	17	1	
4865	7244	17	"false"	17	1	
4866	7247	17	"false"	17	1	
4867	7248	17	"false"	17	1	
4868	7249	17	"false"	17	1	
4869	7250	17	"false"	17	1	
4870	7251	17	"false"	17	1	
4871	7256	17	"false"	17	1	
4872	7257	17	"false"	17	1	
4873	7258	17	"false"	17	1	
4874	7260	17	"false"	17	1	
4875	7261	17	"false"	17	1	
4876	7263	17	"false"	17	1	
4877	7264	17	"false"	17	1	
4878	7265	17	"false"	17	1	
4879	7267	17	"false"	17	1	
4880	7270	17	"false"	17	1	
4881	7271	17	"false"	17	1	
4882	7272	17	"false"	17	1	
4883	7273	17	"false"	17	1	
4884	7274	17	"false"	17	1	
4885	7275	17	"false"	17	1	
4886	7276	17	"false"	17	1	
4887	7277	17	"false"	17	1	
4888	7278	17	"false"	17	1	
4889	7280	17	"false"	17	1	
4890	7285	21	"false"	21	1	
4891	7286	17	"false"	17	1	
4892	7287	17	"false"	17	1	
4893	7288	17	"false"	17	1	
4894	7290	17	"false"	17	1	
4895	7291	17	"false"	17	1	
4896	7292	17	"false"	17	1	
4898	7296	17	"false"	17	1	
4899	7297	17	"false"	17	1	
4900	7298	17	"false"	17	1	
4901	7299	17	"false"	17	1	
4902	7301	26	"false"	26	1	
4903	7302	17	"false"	17	1	
4904	7303	17	"false"	17	1	
4905	7304	17	"false"	17	1	
4906	7308	29	"false"	29	1	
4907	7309	17	"false"	17	1	
4908	7310	17	"false"	17	1	
4909	7311	17	"false"	17	1	
4910	7312	17	"false"	17	1	
4911	7313	24	"false"	24	1	
4912	7316	17	"false"	17	1	
4913	7319	28	"false"	28	1	
4914	7321	17	"false"	17	1	
4915	7322	17	"false"	17	1	
4916	7323	17	"false"	17	1	
4917	7326	17	"false"	17	1	
4918	7327	26	"false"	26	1	
4919	7328	17	"false"	17	1	
4920	7332	17	"false"	17	1	
4921	7333	17	"false"	17	1	
4922	7334	17	"false"	17	1	
4923	7335	17	"false"	17	1	
4924	7336	17	"false"	17	1	
4925	7338	17	"false"	17	1	
4926	7341	17	"false"	17	1	
4927	7344	17	"false"	17	1	
4928	7346	17	"false"	17	1	
4929	7348	17	"false"	17	1	
4930	7349	17	"false"	17	1	
4931	7352	17	"false"	17	1	
4932	7353	17	"false"	17	1	
4933	7354	17	"false"	17	1	
4934	7355	17	"false"	17	1	
4935	7356	17	"false"	17	1	
4936	7357	17	"false"	17	1	
4937	7359	17	"false"	17	1	
4938	7360	17	"false"	17	1	
4939	7361	17	"false"	17	1	
4940	7362	25	"false"	25	1	
4941	7370	17	"false"	17	1	
4942	7371	19	"false"	19	1	
4943	7373	26	"false"	26	1	
4944	7374	17	"false"	17	1	
4945	7375	17	"false"	17	1	
4946	7376	17	"false"	17	1	
4947	7379	25	"false"	25	1	
4948	7380	17	"false"	17	1	
4949	7382	17	"false"	17	1	
4950	7383	26	"false"	26	1	
4951	7384	17	"false"	17	1	
4952	7388	17	"false"	17	1	
4953	7389	28	"false"	28	1	
4954	7390	17	"false"	17	1	
4955	7392	17	"false"	17	1	
4956	7393	26	"false"	26	1	
4957	7394	17	"false"	17	1	
4958	7395	18	"false"	18	1	
4959	7396	17	"false"	17	1	
4960	7397	18	"false"	18	1	
4961	7399	17	"false"	17	1	
4962	7400	17	"false"	17	1	
4963	7401	17	"false"	17	1	
13351	155	17	"true"	18	3	
13353	157	33	"true"	17	1	
4964	7402	17	"false"	17	1	
4965	7403	17	"false"	17	1	
4966	7404	17	"false"	17	1	
4967	7405	17	"false"	17	1	
4968	7406	17	"false"	17	1	
4969	7407	17	"false"	17	1	
4970	7408	17	"false"	17	1	
4971	7409	17	"false"	17	1	
4972	7410	17	"false"	17	1	
4973	7411	17	"false"	17	1	
4974	7412	17	"false"	17	1	
4975	7414	17	"false"	17	1	
4976	7415	20	"false"	20	1	
4977	7416	17	"false"	17	1	
4978	7417	17	"false"	17	1	
4979	7418	17	"false"	17	1	
4980	7419	17	"false"	17	1	
4981	7420	17	"false"	17	1	
4982	7421	17	"false"	17	1	
4983	7422	17	"false"	17	1	
4984	7423	17	"false"	17	1	
4985	7424	27	"false"	27	1	
4986	7425	17	"false"	17	1	
4987	7426	17	"false"	17	1	
4988	7448	17	"false"	17	1	
4989	7451	17	"false"	17	1	
4990	7535	17	"false"	17	1	
4991	7537	17	"false"	17	1	
4992	7539	17	"false"	17	1	
4993	7542	17	"false"	17	1	
4994	7552	17	"false"	17	1	
4995	7553	17	"false"	17	1	
4997	7561	17	"false"	17	1	
4998	7573	17	"false"	17	1	
4999	7574	17	"false"	17	1	
5000	7579	25	"false"	25	1	
5001	7583	17	"false"	17	1	
5002	7584	17	"false"	17	1	
5003	7585	17	"false"	17	1	
5004	7587	17	"false"	17	1	
5005	7588	17	"false"	17	1	
5006	7589	17	"false"	17	1	
5007	7594	17	"false"	17	1	
5008	7595	17	"false"	17	1	
5009	7596	17	"false"	17	1	
5010	7597	17	"false"	17	1	
5011	7600	17	"false"	17	1	
5012	7602	17	"false"	17	1	
5013	7604	17	"false"	17	1	
5014	7605	17	"false"	17	1	
5015	7609	17	"false"	17	1	
5016	7616	17	"false"	17	1	
5017	7617	17	"false"	17	1	
5018	7619	17	"false"	17	1	
5019	7622	17	"false"	17	1	
5020	7628	17	"false"	17	1	
5021	7629	17	"false"	17	1	
5022	7630	17	"false"	17	1	
5023	7633	17	"false"	17	1	
5024	7636	17	"false"	17	1	
5025	7638	17	"false"	17	1	
5026	7646	17	"false"	17	1	
5027	7648	17	"false"	17	1	
5028	7650	17	"false"	17	1	
5029	7651	17	"false"	17	1	
5030	7656	17	"false"	17	1	
5031	7657	17	"false"	17	1	
5032	7658	17	"false"	17	1	
5033	7659	17	"false"	17	1	
5034	7662	17	"false"	17	1	
5035	7665	17	"false"	17	1	
5036	7666	17	"false"	17	1	
5037	7667	17	"false"	17	1	
5038	7668	17	"false"	17	1	
5039	7669	17	"false"	17	1	
5040	7670	17	"false"	17	1	
5041	7673	17	"false"	17	1	
5042	7675	17	"false"	17	1	
5043	7676	17	"false"	17	1	
5044	7678	17	"false"	17	1	
