id,substances_id,bp_degc,mp_degc,vp_mmhg,logp
7493,7176,240.831,26.1829,0.102188,0.441729
7494,7177,294.805,20.0291,0.00179801,-0.700631
7495,7178,269.534,51.5671,0.00801937,3.9992
7497,7180,293.885,86.0789,7.47894e-06,2.62846
7498,7181,334.243,-2.43574,1.20902e-05,5.05471
7499,7182,219.918,22.2716,0.0325246,0.198792
7500,7183,263.455,-16.8852,0.0023266,1.84535
7502,7185,372.614,93.1342,5.98788e-08,4.24485
7503,7186,313.495,143.812,9.02688e-11,-2.34651
7504,7187,306.727,190.383,7.1801e-11,-0.607614
7506,7189,334.29,99.0814,2.75873e-06,4.12503
7507,7190,409.536,168.651,2.51251e-09,5.86032
7508,7191,337.403,167.513,9.82229e-09,0.686596
7509,7192,274.153,193.534,5.85106e-10,0.99822
7510,7193,271.176,181.568,1.02347e-10,1.41167
7511,7194,387.733,266.361,3.86776e-09,3.53708
7512,7195,300.485,174.825,1.83961e-06,1.45652
7513,7196,313.785,179.235,2.79752e-07,-0.387477
7514,7197,376.405,242.529,1.49804e-08,-1.07294
7515,7198,342.145,197.549,2.66337e-06,0.957971
7516,7199,361.749,170.869,1.6045e-07,3.90067
7517,7200,339.392,252.715,7.32053e-08,2.48656
7518,7201,300.472,154.014,9.97916e-08,2.08067
7519,7202,333.607,185.052,6.73712e-08,0.554213
7520,7203,375.833,176.078,1.57517e-08,2.49902
7521,7204,391.168,151.902,1.62272e-07,4.25837
7522,7205,336.905,234.845,4.76363e-11,1.15053
7523,7206,383.461,178.978,2.39313e-10,-0.412136
7524,7207,316.67,233.055,6.45353e-11,3.50665
7525,7208,335.911,166.076,9.52335e-12,0.731439
7526,7209,339.706,208.301,1.68859e-10,2.55476
7527,7210,411.869,269.991,3.73277e-10,4.31089
7528,7211,311.386,168.816,2.92322e-10,-0.379518
7529,7212,323.518,144.057,2.54789e-07,0.116335
7530,7213,347.086,225.904,4.56001e-10,0.742236
7531,7214,337.14,150.878,1.22277e-05,0.814946
7532,7215,328.395,190.718,7.76927e-09,1.11881
7534,7217,369.334,156.782,1.29466e-09,3.38434
7535,7218,363.701,157.198,6.246e-08,1.90322
7536,7219,389.356,138.545,2.18208e-09,3.96325
7537,7220,322.019,172.971,1.88987e-10,1.56916
7538,7221,313.58,167.354,1.79107e-07,3.18295
7539,7222,256.593,139.122,6.51734e-10,1.3345
7540,7223,284.581,170.151,4.98938e-08,-1.03601
7541,7224,285.629,139.621,1.0513e-06,-1.28086
7542,7225,314.721,178.773,2.32574e-07,-0.730915
7543,7226,384.174,166.493,2.85932e-08,0.676292
7544,7227,336.804,183.777,4.09303e-09,-0.630793
7545,7228,342.301,182.262,3.58818e-06,0.859724
7546,7229,326.028,177.108,1.40979e-09,0.285188
7547,7230,373.461,159.775,3.12014e-08,0.675925
7548,7231,317.497,186.996,1.72743e-10,2.54233
7549,7232,347.109,179.806,1.16604e-08,4.47757
7550,7233,317.708,136.721,5.24595e-06,1.06628
7551,7234,370.813,-40.518,4.0299e-06,5.81551
7552,7235,308.909,65.2773,1.61914e-06,1.66407
7553,7236,350.637,195.898,3.34225e-08,3.44716
7554,7237,336.977,161.988,2.77222e-10,0.499611
7555,7238,270.041,87.5503,0.0195906,1.69844
7556,7239,293.951,31.8543,0.00227924,5.29084
7557,7240,466.207,221.275,1.6258e-07,3.14485
7558,7241,212.182,11.1662,0.0453108,2.08842
7559,7242,288.813,220.681,2.43528e-08,1.31757
7560,7243,336.995,57.8447,4.7244e-06,1.27316
7561,7244,360.151,182.253,1.53835e-08,3.39943
7562,7245,280.383,201.866,5.04274e-10,1.30523
7563,7246,283.227,174.008,6.93817e-09,0.57091
7564,7247,295.389,168.145,2.61489e-09,-1.38196
7565,7248,352.081,192.797,6.92211e-09,2.51708
7566,7249,371.296,139.098,1.38377e-08,4.31663
7567,7250,385.216,147.16,5.25677e-10,4.12414
7568,7251,306.415,136.454,6.66458e-07,1.68938
7570,7253,357.689,10.8167,5.77061e-07,6.72714
7571,7254,371.407,186.004,1.97286e-09,-1.30667
7572,7255,313.477,58.4981,2.58329e-05,2.77077
7573,7256,345.358,177.636,1.6145e-08,3.23186
7574,7257,320.168,190.162,2.39664e-08,2.60913
7575,7258,323.335,222.56,1.3645e-09,1.36117
7576,7259,361.008,122.112,5.72402e-10,5.24256
7577,7260,356.862,142.716,2.36724e-09,0.837209
7578,7261,303.486,104.082,1.396e-06,1.20915
7579,7262,271.954,185.794,3.76071e-10,3.58846
7580,7263,308.326,65.8229,0.00659264,2.7517
7581,7264,364.302,101.532,2.08682e-09,2.73038
7582,7265,301.226,200.818,2.77006e-09,1.40053
7583,7266,354.746,102.906,1.91331e-05,-0.228161
7584,7267,335.328,124.673,1.09664e-07,0.731332
7585,7268,404.592,178.611,8.54256e-10,3.49016
7586,7269,338.489,193.366,1.21205e-08,1.48791
7587,7270,293.232,76.2454,6.57625e-06,2.48384
7588,7271,325.107,244.865,4.82085e-08,1.14548
7589,7272,341.734,42.1821,8.40245e-08,4.15762
7590,7273,317.437,106.983,2.94208e-06,1.91874
7591,7274,310.401,151.662,3.67888e-06,0.646941
7592,7275,403.371,200.255,6.69649e-09,1.45859
7593,7276,323.157,47.5028,0.000507066,3.74826
7594,7277,390.27,142.734,2.93628e-09,3.00154
7596,7279,311.335,157.974,8.95823e-10,-2.31953
7597,7280,321.603,154.851,6.92896e-05,2.39974
7598,7281,56.6049,-87.1786,219.998,3.75478
7599,7282,268.489,174.5,1.40407e-09,0.733529
7600,7283,317.522,141.598,1.2745e-09,-0.911948
7601,7284,152.616,170.252,13.5712,-2.81804
7602,7285,438.021,135.842,2.5886e-10,3.4007
7603,7286,291.445,192.089,1.23999e-09,-0.764192
7604,7287,327.22,217.753,3.52077e-10,3.97714
7605,7288,342.837,167.964,1.07044e-07,0.989188
7606,7289,482.516,208.587,1.36858e-09,4.66259
7607,7290,344.258,181.484,1.68998e-07,-1.52927
7608,7291,377.037,143.083,3.59858e-08,8.76246
7609,7292,327.165,190.838,1.4508e-09,-0.014668
7610,7293,294.65,200.71,1.26893e-10,-2.70008
7611,7294,494.858,125.742,3.76328e-05,2.36446
7613,7296,389.999,190.823,2.4665e-09,1.90535
7614,7297,412.337,130.222,1.10093e-07,8.14097
7615,7298,412.627,273.865,4.43959e-10,2.68902
7616,7299,319.18,143.215,2.76111e-07,2.61342
7617,7300,318.067,164.679,3.28831e-08,-2.69655
7618,7301,302.84,58.1212,0.000978178,3.79654
7619,7302,354.708,164.366,1.66825e-07,0.933817
7620,7303,360.5,138.243,1.71903e-09,0.810202
7621,7304,233.704,60.0658,0.000345089,1.35837
7622,7305,333.72,171.759,2.04711e-10,2.33225
7623,7306,275.813,68.6304,1.19333e-07,3.16894
7624,7307,255.357,219.483,7.06011e-10,-1.54134
7625,7308,321.281,199.686,5.30902e-09,-1.03772
7626,7309,327.145,152.496,7.42794e-08,2.74316
7627,7310,311.65,219.48,6.01363e-10,1.49968
7628,7311,318.706,152.635,3.99258e-10,0.434468
7629,7312,397.671,151.175,1.9419e-10,1.02322
7630,7313,294.01,188.872,2.49875e-09,-1.62726
7631,7314,255.293,156.297,7.18938e-06,0.507436
7632,7315,302.008,22.1794,0.000229021,8.47505
7633,7316,206.129,22.5818,0.465886,1.60113
7634,7317,260.186,-10.8326,0.00661286,2.60835
7636,7319,229.974,-4.81356,0.596375,2.52211
7637,7320,318.179,138.829,3.99756e-10,1.59477
7638,7321,391.619,103.829,2.46533e-08,5.56587
7639,7322,262.193,2.63837,0.0362766,3.53329
7640,7323,216.491,9.17302,0.00755059,3.01258
7641,7324,190.429,60.6121,0.00512269,1.34025
7642,7325,158.2,-73.1464,3.51976,2.54263
7643,7326,383.747,170.162,9.66645e-09,0.534832
7644,7327,386.676,180.411,2.67816e-09,4.69191
7645,7328,393.151,83.4189,4.70957e-09,6.31831
7646,7329,372.201,197.649,8.04718e-12,2.58622
7647,7330,313.469,176.516,5.72015e-10,3.33716
7648,7331,438.556,211.012,3.12013e-09,5.81269
7649,7332,340.005,176.098,3.49076e-10,2.47452
7650,7333,482.052,183.846,1.37483e-10,2.79123
7651,7334,338.801,239.031,1.08138e-09,3.53119
7652,7335,404.997,296.77,9.13541e-09,2.00644
7653,7336,240.879,-4.91231,0.0269376,3.25677
7654,7337,236.93,-16.0916,0.343087,2.94245
7655,7338,270.379,155.311,2.6972e-05,0.351353
7656,7339,239.157,-11.0501,0.0200033,3.10001
7658,7341,300.205,196.073,2.75576e-06,-0.610341
7659,7342,241.741,-50.1557,0.0318945,4.23203
7660,7343,221.443,-60.6368,0.196537,3.56133
7661,7344,324.573,166.882,6.41603e-09,0.830546
7662,7345,273.08,-0.147618,0.00172936,5.78467
7663,7346,188.832,24.6779,0.065428,2.29483
7664,7347,250.151,51.1215,0.00477117,2.26713
7665,7348,343.869,44.0945,2.90391e-06,4.45026
7666,7349,247.955,126.793,0.00477429,1.79068
7667,7350,164.528,-67.1594,2.63824,2.56992
7668,7351,196.721,17.7487,1.75808,-0.130675
7669,7352,419.158,207.505,1.03201e-10,3.48006
7670,7353,268.247,86.4958,0.00379632,2.89543
7671,7354,345.543,203.979,3.29353e-06,0.883056
7672,7355,387.974,158.342,5.44809e-08,2.18959
7673,7356,255.395,158.222,3.05444e-09,-0.127105
7674,7357,372.235,199.108,1.19708e-07,0.898276
7675,7358,370.655,215.009,2.64893e-11,-1.31844
7676,7359,355.082,176.645,6.07987e-09,0.22196
7677,7360,285.483,183.793,4.30715e-05,0.294481
7678,7361,361.589,167.912,1.27898e-07,0.66682
7680,7363,402.333,201.821,7.73328e-10,1.06895
7682,7365,198.838,157.374,0.51392,0.712857
7683,7366,216.153,108.335,0.0590389,-2.03103
7684,7367,216.153,157.459,0.0590389,0.709579
7685,7368,158.232,201.193,2.04219,-1.67532
7686,7369,310.824,172.667,6.65355e-10,1.55042
7687,7370,359.26,174.003,1.96035e-09,0.43447
7688,7371,486.762,246.906,7.41019e-10,4.63524
7689,7372,339.197,204.95,1.81963e-10,-0.310319
7690,7373,322.813,192.723,2.76091e-10,1.36867
7692,7375,379.946,146.511,1.69827e-07,5.01698
7693,7376,329.029,176.252,3.10318e-09,1.81535
7694,7377,328.177,198.11,7.46451e-10,1.88881
7695,7378,358.163,148.694,2.61681e-08,0.862728
7697,7380,327.863,169.324,2.70474e-08,2.38552
7698,7381,495.404,217.663,3.18564e-07,3.21636
7699,7382,316.082,212.369,1.5396e-05,-0.665514
7700,7383,276.874,184.259,4.16982e-10,2.14119
7702,7385,274.124,208.68,5.40801e-10,4.72635
7703,7386,328.359,138.462,8.42435e-08,0.726574
7704,7387,323.376,125.525,9.24441e-11,-2.49308
7705,7388,427.651,216.588,9.74862e-10,1.34746
7706,7389,208.952,-4.11022,0.0111401,1.48552
7707,7390,429.359,230.344,4.03756e-10,3.10512
7708,7391,318.107,153.681,0.0007897,0.485129
7709,7392,352.822,144.511,4.48529e-10,4.706
7710,7393,355.281,186.362,8.58684e-08,0.98945
7711,7394,301.875,52.7615,1.53459e-05,3.09954
7712,7395,299.504,105.485,2.81197e-07,3.74472
7713,7396,463.376,125.88,1.27565e-10,7.86298
7714,7397,328.627,171.344,1.30031e-09,0.639648
7715,7398,432.811,224.718,3.84626e-09,2.08233
7716,7399,345.631,89.8361,7.20587e-07,2.45153
7717,7400,354.937,241.477,1.14938e-07,3.37632
7718,7401,320.199,99.6699,8.05222e-07,2.32206
7719,7402,262.045,207.848,0.0144101,0.285587
7720,7403,254.964,100.403,2.11732e-08,1.97088
7721,7404,333.053,126.962,8.02412e-08,2.75941
7722,7405,370.852,213.614,1.03587e-08,1.05167
7723,7406,293.806,126.936,1.2401e-05,-0.218775
7724,7407,351.493,143.093,4.33877e-07,1.1244
7725,7408,288.52,158.804,0.00784009,0.678944
7726,7409,331.784,279.866,3.24638e-09,0.615019
7727,7410,345.803,233.58,6.10122e-09,-0.365229
7728,7411,383.529,240.226,2.20099e-09,1.38529
7729,7412,426.686,146.402,9.1114e-10,1.68214
7730,7413,343.673,168.585,2.61065e-08,1.04662
7732,7415,464.96,139.031,8.39903e-11,3.44852
7733,7416,296.065,197.858,8.67301e-09,3.74864
7734,7417,303.872,189.746,9.0509e-05,-2.50579
7735,7418,323.098,136.663,5.24163e-09,-0.476287
7736,7419,407.584,222.576,1.03372e-09,3.85868
7737,7420,325.869,77.8792,0.000154738,2.07627
7738,7421,357.748,132.675,2.68688e-08,0.890158
7739,7422,367.191,133.687,1.64969e-10,1.33915
7740,7423,342.073,203.402,5.88938e-10,-0.173786
7741,7424,321.007,178.716,0.000216453,-1.14272
7742,7425,336.582,144.569,4.3783e-09,1.91004
7743,7426,359.649,150.111,1.99103e-09,1.74964
7744,7427,360.109,155.494,3.84485e-07,3.40952
7745,7428,357.777,202.921,8.02467e-08,3.38298
7746,7429,170.841,10.4175,1.06765,0.873993
7747,7430,176.109,65.7382,3.45829,1.41218
7748,7431,176.109,147.169,3.45829,0.628055
7749,7432,276.509,148.593,0.0021706,0.766407
7750,7433,204.28,95.7906,0.512007,0.590488
7751,7434,297.157,85.574,1.32761e-05,2.33174
7752,7435,204.273,165.009,0.514983,-1.57922
7753,7436,149.58,158.493,10.1013,0.720387
7754,7437,456.81,215.381,1.3187e-08,5.79116
7755,7438,182.968,158.463,0.182867,-1.62544
7756,7439,257.993,3.73777,0.0136583,2.7016
7757,7440,263.308,55.5948,0.000481141,2.84397
7758,7441,231.423,-34.0332,0.119683,4.97255
7759,7442,149.58,159.187,10.1013,0.753813
7760,7443,262.868,85.2038,0.00931793,2.81813
7761,7444,221.461,198.595,0.0434537,2.70397
7762,7445,224.431,6.83919,0.440253,3.36332
7763,7446,231.488,13.7702,0.800313,2.50286
7764,7447,120.26,-5.84935,1.90997,-0.111628
7765,7448,286.739,113.409,3.73668e-05,0.988919
7766,7449,276.818,198.943,0.411574,-0.206625
7767,7450,322.737,154.417,1.23014e-07,3.84714
7768,7451,357.94,260.178,1.70914e-06,1.95115
7784,7467,228.27,-7.0844,0.103529,4.00163
7785,7468,252.21,-79.9496,0.0212358,3.6639
7786,7469,214.708,-11.1895,0.133594,3.07057
7787,7470,146.673,-11.715,5.60905,1.68029
7788,7471,246.004,62.6023,0.0187147,1.31281
7789,7472,154.579,0.254408,0.14787,0.510233
7790,7473,197.356,-1.25681,1.26763,1.88671
7791,7474,119.012,-92.1812,19.7542,4.18032
7792,7475,206.995,41.2222,0.183011,2.49133
7793,7476,258.147,26.3225,0.0443209,4.00463
7794,7477,272.647,-39.9841,0.0990572,7.64979
7795,7478,214.751,-22.4126,5.05476,0.554974
7796,7479,109.872,152.396,59.6876,-3.27865
7797,7480,208.699,58.3508,0.0809846,-1.43378
7798,7481,245.435,59.2017,0.484911,3.09705
7799,7482,236.176,54.9436,0.146731,2.2681
7800,7483,93.7396,-123.659,56.9105,2.02798
7801,7484,323.944,103.185,1.2247e-05,2.06406
7802,7485,277.592,142.176,0.00159913,1.6905
7803,7486,264.68,6.35977,0.00696206,2.22529
7804,7487,357.777,171.13,3.33646e-07,3.31699
7805,7488,299.633,206.772,2.0214e-08,2.87937
7806,7489,357.007,75.6959,4.99278e-05,3.60058
7807,7490,304.827,62.1833,0.000115638,1.75785
7808,7491,299.199,19.7375,8.13229e-06,2.43741
7809,7492,263.291,48.5273,0.014925,3.0898
7810,7493,234.172,-4.78173,0.221656,2.84885
7811,7494,473.843,197.301,1.28748e-10,8.7527
7812,7495,260.447,-30.2164,0.0381192,5.32148
7813,7496,192.852,9.40838,2.13994,1.6155
7814,7497,196.976,7.57831,6.7198,1.02036
7815,7498,177.908,2.68994,0.0113947,2.94825
7816,7499,349.966,104.325,6.45965e-06,5.13626
7817,7500,248.858,75.649,0.0107039,3.56645
7818,7501,131.972,-40.4414,4.3811,0.896481
7819,7502,341.39,123.909,3.3376e-08,1.78089
7821,7504,290.126,80.3491,5.99363e-06,2.58875
7822,7505,337.488,204.135,5.56891e-10,1.36595
7823,7506,347.083,155.387,2.98779e-09,0.10285
7824,7507,143.973,0.209692,5.17404,0.21025
7825,7508,322.573,111.523,1.26258e-06,1.5451
7826,7509,272.548,2.2991,0.00609269,2.25683
7827,7510,346.621,127.565,1.23222e-08,2.72067
7828,7511,333.39,112.98,7.71919e-09,1.96678
7829,7512,367.974,144.584,2.58204e-09,2.96444
7830,7513,270.473,185.587,1.09048e-07,4.40629
7831,7514,300.722,112.084,9.40293e-05,2.08127
7832,7515,298.422,132.76,7.30005e-05,2.22898
7833,7516,287.694,67.5599,1.66426e-06,0.222138
7834,7517,321.54,146.156,2.06172e-08,1.15051
7835,7518,301.057,119.307,1.15026e-05,1.38493
7836,7519,290.82,42.833,3.34885e-05,0.171627
7837,7520,277.735,-9.28144,0.00718723,3.51175
7838,7521,228.285,-0.812257,0.0449786,-0.164206
7839,7522,320.287,156.738,0.000259588,1.88965
7840,7523,321.007,183.031,2.61762e-09,3.27584
7841,7524,357.234,59.188,5.17907e-06,3.06865
7842,7525,437.341,144.526,9.27242e-10,5.19415
7844,7527,360.768,190.464,2.57408e-08,3.22046
7845,7528,394.127,132.731,4.52121e-09,4.7665
7846,7529,389.89,101.257,9.29794e-07,5.54246
7847,7530,271.132,6.74906,0.00371755,2.57751
7848,7531,380.766,189.6,9.98779e-10,3.13473
7849,7532,394.332,172.632,9.0982e-10,3.66091
7850,7533,325.184,200.295,3.00635e-09,2.31751
7851,7534,260.227,107.04,0.00135059,0.326811
7852,7535,323.769,132.508,0.000119472,6.49722
7853,7536,97.0571,-128.799,26.0319,0.169344
7854,7537,184.227,-5.91511,0.487348,0.901937
7855,7538,224.502,229.767,0.0796066,-1.10374
7856,7539,291.894,145.2,1.92499e-05,1.20837
7858,7541,293.087,68.261,0.000360607,3.81947
7859,7542,288.352,283.918,6.17395e-08,0.0496331
7860,7543,262.21,247.931,1.50648e-08,-1.46885
7861,7544,105.99,-41.535,29.2418,0.839152
7862,7545,409.324,116.041,1.22731e-08,4.03474
7863,7546,249.985,44.5145,0.000125972,-0.819025
7864,7547,149.99,-22.8547,0.44796,0.230097
7865,7548,410.917,253.414,4.30815e-10,2.83708
7866,7549,78.5116,-122.693,101.53,2.63918
7867,7550,335.527,200.472,1.98267e-05,0.565565
7868,7551,76.7837,-22.8678,114.402,2.82938
7869,7552,256.359,118.144,6.652e-06,1.53828
7870,7553,230.229,8.78191,0.103175,2.36204
7871,7554,319.187,114.971,6.63153e-07,3.69008
7872,7555,422.771,160.831,3.56716e-09,0.837382
7873,7556,430.074,99.9373,1.49102e-08,6.20043
7874,7557,459.594,230.488,1.65105e-10,2.99617
7875,7558,340.51,121.945,0.000408228,4.33945
7876,7559,245.613,-10.4231,0.00570077,-1.09389
7877,7560,218.445,-3.54531,0.104683,0.819481
7878,7561,290.904,78.0681,0.0504014,0.571137
7879,7562,261.06,155.908,7.52839e-07,-1.57878
7880,7563,263.0,296.358,3.22843e-09,2.36404
7881,7564,291.762,157.979,1.18611e-08,1.25283
7882,7565,306.068,216.259,1.05809e-07,-0.160438
7883,7566,273.447,39.1683,0.00102538,2.52566
7884,7567,271.101,184.836,0.0309769,0.229498
7885,7568,197.309,-13.0106,0.0914585,-1.35982
7886,7569,361.355,7.51313,1.05746e-05,4.08976
7888,7571,177.015,137.026,0.189236,-2.60728
7889,7572,332.829,146.413,2.6305e-09,1.10278
7890,7573,302.891,163.872,9.40215e-07,2.42095
7891,7574,358.942,219.728,1.37012e-07,2.18121
7892,7575,375.886,306.932,1.01676e-08,1.40908
7894,7577,330.213,154.432,9.83866e-08,2.00679
7895,7578,292.268,218.114,6.53664e-07,-1.36614
7896,7579,313.049,180.111,2.0859e-11,-3.06898
7897,7580,304.336,171.309,3.75912e-07,-0.698453
7898,7581,255.834,312.337,0.000797072,0.318492
7899,7582,216.014,-7.78827,0.440752,1.70616
7900,7583,329.702,147.76,4.24083e-06,1.96468
7901,7584,177.016,54.0229,0.470793,-0.659727
7902,7585,327.516,130.313,2.68333e-07,3.57051
7903,7586,348.782,103.492,1.40103e-05,0.890965
7904,7587,307.445,187.774,1.2483e-06,-0.537706
7905,7588,248.801,-24.2992,0.0238693,2.59921
7906,7589,328.471,134.767,1.74333e-08,6.09006
7907,7590,217.91,79.6532,0.0842218,3.29634
7908,7591,292.834,134.935,9.14108e-05,2.2431
7909,7592,307.359,152.37,0.00018849,-0.988615
7910,7593,365.8,197.933,1.28628e-06,1.6487
7911,7594,331.672,145.54,3.2651e-06,1.38804
7912,7595,301.358,183.373,2.17836e-09,1.90567
7913,7596,329.657,207.992,6.47656e-06,1.49987
7914,7597,152.849,-80.6283,3.8232,1.46872
7915,7598,114.016,-89.4963,20.7765,0.169328
7916,7599,218.92,47.919,0.491219,0.361251
7917,7600,213.932,92.4522,0.0611462,-0.187403
7918,7601,267.039,176.158,0.00127817,-1.12376
7919,7602,245.008,3.84958,0.0100119,1.90618
7920,7603,243.529,19.7407,0.0258813,1.24978
7921,7604,354.55,205.674,1.32641e-08,-1.2577
7922,7605,324.702,108.014,2.82122e-07,2.99799
7923,7606,166.638,31.4223,0.85966,0.468183
7924,7607,161.892,-33.2584,3.39969,-0.721201
7925,7608,202.098,-21.8642,0.0842824,3.83465
7926,7609,283.461,222.624,1.9699e-06,1.48689
7927,7610,442.547,183.248,1.96212e-07,3.25232
7928,7611,413.263,170.636,6.94906e-09,4.81405
7931,7614,289.668,164.972,4.15462e-10,-0.628013
7932,7615,419.337,160.84,8.58499e-09,0.837345
7933,7616,254.416,172.178,3.152e-06,-0.267405
7934,7617,356.427,120.056,4.38293e-09,2.19192
7936,7619,255.148,128.514,4.01206e-09,2.33873
7937,7620,31.7733,-121.873,593.682,2.13018
7938,7621,55.6196,-96.2441,232.69,-0.23752
7939,7622,318.701,270.631,6.39716e-07,0.749604
7941,7624,318.256,207.083,1.05873e-07,0.992972
7942,7625,74.7617,-98.4607,111.14,0.879054
7943,7626,163.743,-5.98002,1.6335,0.790824
7944,7627,318.137,130.767,7.07636e-05,-0.480755
7945,7628,230.949,-67.7392,0.0220092,0.56022
7946,7629,233.982,99.4477,0.0385715,0.190499
7947,7630,254.064,112.939,0.000204913,2.79478
7948,7631,118.045,-79.22,24.2689,2.63406
7949,7632,319.084,106.772,1.08898e-08,1.56991
7950,7633,382.842,68.7044,7.14871e-07,8.22868
7951,7634,345.38,143.451,2.84529e-07,1.16962
7952,7635,319.192,193.632,4.30279e-06,-0.972051
7953,7636,245.281,32.9002,0.00113272,-0.488538
7954,7637,280.043,28.7519,0.00372167,4.41821
7955,7638,361.432,168.13,6.67925e-10,-0.247988
7956,7639,247.052,152.002,0.0375479,0.429898
7957,7640,423.106,289.358,3.62037e-09,2.07092
7958,7641,262.12,94.4421,0.00205254,3.49129
7959,7642,266.199,97.062,0.00554735,2.59991
7960,7643,323.47,190.263,2.53733e-09,-1.45781
7961,7644,216.258,-38.9056,0.137316,3.30402
7962,7645,237.965,3.37024,0.108774,5.64831
7963,7646,307.17,91.6826,0.031654,1.85996
7964,7647,262.932,134.907,4.66637e-06,1.02932
7965,7648,191.34,29.7586,0.302446,1.95091
7966,7649,181.105,-38.1134,0.47593,1.98121
7967,7650,260.586,17.5457,0.0302102,3.04753
7968,7651,157.459,-44.9597,0.934507,2.02886
7969,7652,176.245,-34.3143,0.217411,2.6686
7970,7653,179.445,-0.22491,0.9675,2.89911
7971,7654,199.57,153.56,0.650118,2.38432
7972,7655,323.904,159.678,0.0820484,4.49903
7973,7656,289.937,207.729,3.80957e-05,0.719569
7974,7657,310.402,104.01,0.00011562,1.49452
7975,7658,312.985,199.035,8.71564e-09,0.814955
7976,7659,350.888,92.1743,9.01921e-07,3.07062
7977,7660,116.178,-60.419,21.9708,2.0017
7978,7661,217.919,180.092,0.0359131,2.4386
7979,7662,309.835,212.522,1.60129e-05,3.42964
7980,7663,280.994,15.1053,0.00151987,-1.42854
7981,7664,401.446,34.2828,2.18894e-08,6.49886
7982,7665,394.125,171.443,3.62853e-09,4.62211
7983,7666,295.438,154.925,1.60735e-07,3.31807
7984,7667,295.438,154.925,1.60735e-07,3.31807
7985,7668,372.628,199.93,3.41838e-10,3.90868
7986,7669,333.002,59.6775,3.66357e-09,2.88601
7987,7670,342.555,143.981,2.32823e-09,2.595
7988,7671,411.739,269.811,4.73179e-09,3.02016
7989,7672,287.118,210.425,7.79553e-09,0.0900943
7990,7673,289.0,149.551,2.0143e-08,-1.47097
7991,7674,370.197,83.0848,7.61754e-10,2.84995
7992,7675,316.862,122.841,5.04493e-06,-1.02384
7993,7676,383.007,201.643,2.64026e-10,2.30238
7994,7677,120.26,-5.55643,1.90997,-0.125518
7995,7678,255.32,144.555,9.76771e-11,1.00923
7996,7679,294.182,31.0794,0.000212063,1.52967
7997,7680,332.685,162.295,1.09973e-08,0.79539
7998,7681,320.071,200.681,2.69052e-08,1.38295
7999,7682,347.941,223.585,6.72261e-10,0.280064
8000,7683,334.073,192.654,3.90749e-10,0.0173192
8001,7684,274.625,139.58,0.000584242,-0.996027
8002,7685,375.005,112.678,1.67216e-08,4.68998
8003,7686,411.488,247.365,1.2048e-09,2.81608
8004,7687,423.507,182.448,2.3168e-10,1.84379
8005,7688,325.969,175.979,1.71816e-06,2.21148
8006,7689,389.763,127.734,4.48778e-09,6.68797
8007,7690,370.07,230.395,6.21325e-08,6.27818
8008,7691,344.498,161.576,4.617e-09,5.18694
8009,7692,332.829,145.982,2.6305e-09,3.78096
8010,7693,345.432,135.964,8.39707e-10,2.98747
8011,7694,463.223,198.22,1.61032e-10,2.70261
8012,7695,462.411,131.418,6.43759e-11,2.39424
8013,7696,306.545,192.208,3.41186e-10,-1.84704
8014,7697,311.611,92.472,1.77383e-05,2.1891
8015,7698,492.56,235.461,5.21576e-10,4.92701
8016,7699,455.321,211.248,5.16288e-10,3.76862
8017,7700,407.585,202.546,1.59041e-09,1.71481
8018,7701,353.174,130.564,3.80678e-08,5.52748
8019,7702,389.851,206.53,6.07162e-10,1.7231
8020,7703,404.006,189.016,8.3525e-09,2.67593
8021,7704,402.475,224.927,9.41722e-09,2.08766
8022,7705,335.086,159.858,1.57157e-08,3.49656
8023,7706,402.03,142.655,8.78835e-09,5.90325
8024,7707,411.465,228.495,8.32495e-09,2.51058
8025,7708,291.961,112.219,6.83695e-05,2.02782
8026,7709,273.883,272.932,1.7545e-09,1.59934
8027,7710,404.884,89.4933,1.19975e-08,9.43817
8028,7711,386.408,215.938,1.66616e-09,6.29977
8029,7712,343.171,170.977,9.18811e-09,1.75052
8030,7713,346.543,206.797,3.76544e-09,0.749183
8031,7714,408.557,214.258,1.06651e-09,3.48887
8032,7715,323.141,109.038,2.06337e-09,2.00735
8033,7716,320.661,241.253,2.28088e-10,-1.84951
8034,7717,257.337,109.539,8.41505e-08,1.47119
8035,7718,317.805,173.599,1.32277e-09,-1.89953
8036,7719,408.314,172.107,8.86491e-11,6.86196
8038,7721,306.609,189.645,4.47311e-09,-1.90488
8039,7722,277.164,89.2554,1.04514e-05,0.264922
8040,7723,344.543,120.931,3.11918e-06,0.953806
8041,7724,396.782,183.847,2.12197e-09,4.36032
8042,7725,286.783,87.9791,1.70504e-06,-0.848194
8043,7726,299.538,19.0669,1.5375e-05,3.03176
8044,7727,254.816,144.055,2.15952e-09,-0.267172
8046,7729,310.135,18.9465,0.00150327,4.87628
8047,7730,256.034,60.6012,0.0122077,4.02182
8048,7731,212.256,44.5354,0.495955,4.07913
8049,7732,161.087,-29.448,3.42126,3.41698
8050,7733,327.212,134.742,3.06107e-08,2.80757
8051,7734,281.894,141.019,3.88935e-10,1.85973
8052,7735,294.937,114.407,0.000601448,4.17953
8053,7736,364.218,154.422,9.74335e-08,3.04637
8054,7737,321.796,104.543,4.89328e-08,3.70202
