id,substances_id,orig_sample_id,tox21_id,pubchem_sid,withdrawn,bottle_barcode
8884,324,NCGC00259495-01,201946,144209144,0,
8885,4752,NCGC00258935-01,201384,144208582,0,
8886,6660,NCGC00259576-01,202027,144209225,0,
8887,3774,NCGC00258998-01,201447,144208645,0,
8888,8495,NCGC00259748-01,202199,144209397,0,
8889,5780,NCGC00259647-01,202098,144209296,0,
8890,1380,NCGC00259293-01,201744,144208942,0,
8891,5853,NCGC00258890-01,201338,144208536,0,
8892,6796,NCGC00259667-01,202118,144209316,0,
8893,5880,NCGC00259690-01,202141,144209339,0,
8894,2971,NCGC00258972-01,201421,144208619,0,
8895,8807,NCGC00258986-01,201435,144208633,0,
8896,5882,NCGC00258823-01,201271,144208469,0,
8897,8682,NCGC00258976-01,201425,144208623,0,
8898,5239,NCGC00259519-01,201970,144209168,0,
8899,7873,NCGC00259090-01,201540,144208738,0,
8900,8790,NCGC00259915-01,202366,144209564,0,
8901,8476,NCGC00259535-01,201986,144209184,0,
8902,4804,NCGC00259749-01,202200,144209398,0,
8903,3986,NCGC00258908-01,201356,144208554,0,
8904,1057,NCGC00258850-01,201298,144208496,0,
8905,3997,NCGC00259283-01,201734,144208932,0,
8906,5053,NCGC00259741-01,202192,144209390,0,
8907,5054,NCGC00259763-01,202214,144209412,0,
8908,3053,NCGC00259426-01,201877,144209075,0,
8909,2137,NCGC00258937-01,201386,144208584,0,
8910,2859,NCGC00259049-01,201498,144208696,0,
8911,1023,NCGC00259701-01,202152,144209350,0,
8912,4770,NCGC00259399-01,201850,144209048,0,
8913,5839,NCGC00260670-01,201371,144208569,0,
8914,4856,NCGC00259227-01,201678,144208876,0,
8915,5866,NCGC00259555-01,202006,144209204,0,
8916,6967,NCGC00259970-01,202421,144209619,0,
8917,1960,NCGC00259066-01,201516,144208714,0,
8918,7573,NCGC00259424-01,201875,144209073,0,
8919,1181,NCGC00259168-01,201619,144208817,0,
8920,8824,NCGC00259111-01,201562,144208760,0,
8921,1197,NCGC00259843-01,202294,144209492,0,
8922,3998,NCGC00259595-01,202046,144209244,0,
8923,5715,NCGC00259280-01,201731,144208929,0,
8924,1199,NCGC00259228-01,201679,144208877,0,
8925,1959,NCGC00258964-01,201413,144208611,0,
8926,1947,NCGC00259487-01,201938,144209136,0,
8927,4069,NCGC00259209-01,201660,144208858,0,
8928,8477,NCGC00259886-01,202337,144209535,0,
8929,2478,NCGC00259502-01,201953,144209151,0,
8930,6589,NCGC00259371-01,201822,144209020,0,
8931,256,NCGC00259500-01,201951,144209149,0,
8932,111,NCGC00259546-01,201997,144209195,0,
8933,1251,NCGC00259010-01,201459,144208657,0,
8934,4109,NCGC00258928-01,201377,144208575,0,
8935,5998,NCGC00259829-01,202280,144209478,0,
8936,6000,NCGC00259873-01,202324,144209522,0,
8937,7742,NCGC00259592-01,202043,144209241,0,
8938,5727,NCGC00259901-01,202352,144209550,0,
8939,6963,NCGC00260005-01,202456,144209654,0,
8940,1311,NCGC00259544-01,201995,144209193,0,
8941,5870,NCGC00259909-01,202360,144209558,0,
8942,7665,NCGC00259285-01,201736,144208934,0,
8943,3923,NCGC00259822-01,202273,144209471,0,
8944,7583,NCGC00259316-01,201767,144208965,0,
8945,6655,NCGC00259879-01,202330,144209528,0,
8946,8557,NCGC00259068-01,201518,144208716,0,
8947,6591,NCGC00258941-01,201390,144208588,0,
8948,7542,NCGC00259752-01,202203,144209401,0,
8949,7725,NCGC00259753-01,202204,144209402,0,
8950,1179,NCGC00258944-01,201393,144208591,0,
8951,8792,NCGC00259148-01,201599,144208797,0,
8952,5859,NCGC00259973-01,202424,144209622,0,
8953,8793,NCGC00259007-01,201456,144208654,0,
8954,8528,NCGC00259060-01,201509,144208707,0,
8955,6881,NCGC00260013-01,202464,144209662,0,
8956,2925,NCGC00259435-01,201886,144209084,0,
8957,4113,NCGC00258953-01,201402,144208600,0,
8958,8843,NCGC00259462-01,201913,144209111,0,
8959,3167,NCGC00259343-01,201794,144208992,0,
8960,97,NCGC00258989-01,201438,144208636,0,
8961,2134,NCGC00258833-01,201281,144208479,0,
8962,4906,NCGC00258909-01,201357,144208555,0,
8963,8501,NCGC00258960-01,201409,144208607,0,
8964,7740,NCGC00259777-01,202228,144209426,0,
8965,3056,NCGC00259002-01,201451,144208649,0,
8966,1185,NCGC00259518-01,201969,144209167,0,
8967,7738,NCGC00259100-01,201551,144208749,0,
8968,6934,NCGC00259241-01,201692,144208890,0,
8969,3051,NCGC00259225-01,201676,144208874,0,
8970,4130,NCGC00259613-01,202064,144209262,0,
8971,6621,NCGC00259364-01,201815,144209013,0,
8972,3097,NCGC00259254-01,201705,144208903,0,
8973,2908,NCGC00259028-01,201477,144208675,0,
8974,262,NCGC00259081-01,201531,144208729,0,
8975,6805,NCGC00259445-01,201896,144209094,0,
8976,2423,NCGC00259881-01,202332,144209530,0,
8977,8511,NCGC00259767-01,202218,144209416,0,
8978,4761,NCGC00259580-01,202031,144209229,0,
8979,4729,NCGC00259235-01,201686,144208884,0,
8980,6803,NCGC00258999-01,201448,144208646,0,
8981,5860,NCGC00259037-01,201486,144208684,0,
8982,5699,NCGC00259417-01,201868,144209066,0,
8983,3801,NCGC00260007-01,202458,144209656,0,
8984,5072,NCGC00259215-01,201666,144208864,0,
8985,1985,NCGC00259962-01,202413,144209611,0,
8986,4833,NCGC00258979-01,201428,144208626,0,
8987,6864,NCGC00259276-01,201727,144208925,0,
8988,4116,NCGC00259270-01,201721,144208919,0,
8989,1241,NCGC00259906-01,202357,144209555,0,
8990,8589,NCGC00258995-01,201444,144208642,0,
8991,1118,NCGC00259646-01,202097,144209295,0,
8992,319,NCGC00259898-01,202349,144209547,0,
8993,4154,NCGC00258925-01,201374,144208572,0,
8994,5788,NCGC00258918-01,201366,144208564,0,
8995,8539,NCGC00259222-01,201673,144208871,0,
8996,4754,NCGC00259855-01,202306,144209504,0,
8997,7869,NCGC00259428-01,201879,144209077,0,
8998,104,NCGC00259606-01,202057,144209255,0,
8999,8536,NCGC00259358-01,201809,144209007,0,
9000,8566,NCGC00258853-01,201301,144208499,0,
9001,6654,NCGC00259944-01,202395,144209593,0,
9002,3786,NCGC00259158-01,201609,144208807,0,
9003,8491,NCGC00259302-01,201753,144208951,0,
9004,3910,NCGC00258927-01,201376,144208574,0,
9005,3991,NCGC00259214-01,201665,144208863,0,
9006,7548,NCGC00259376-01,201827,144209025,0,
9007,4779,NCGC00259290-01,201741,144208939,0,
9008,3913,NCGC00259903-01,202354,144209552,0,
9009,2887,NCGC00259387-01,201838,144209036,0,
9010,5782,NCGC00259092-01,201542,144208740,0,
9011,7554,NCGC00258911-01,201359,144208557,0,
9012,259,NCGC00259537-01,201988,144209186,0,
9013,9008,NCGC00259001-01,201450,144208648,0,
9014,7664,NCGC00259135-01,201586,144208784,0,
9015,2939,NCGC00259488-01,201939,144209137,0,
9016,7556,NCGC00258983-01,201432,144208630,0,
9017,3843,NCGC00259113-01,201564,144208762,0,
9018,3906,NCGC00258926-01,201375,144208573,0,
9019,6047,NCGC00259454-01,201905,144209103,0,
9020,6831,NCGC00258788-01,201236,144208434,0,
9021,3798,NCGC00259545-01,201996,144209194,0,
9022,106,NCGC00259958-01,202409,144209607,0,
9023,8516,NCGC00259340-01,201791,144208989,0,
9024,5691,NCGC00259762-01,202213,144209411,0,
9025,5747,NCGC00259401-01,201852,144209050,0,
9026,1230,NCGC00258879-01,201327,144208525,0,
9027,4995,NCGC00259051-01,201500,144208698,0,
9028,8840,NCGC00258830-01,201278,144208476,0,
9029,7615,NCGC00259619-01,202070,144209268,0,
9030,4738,NCGC00259167-01,201618,144208816,0,
9031,8538,NCGC00259499-01,201950,144209148,0,
9032,4912,NCGC00259885-01,202336,144209534,0,
9033,263,NCGC00259193-01,201644,144208842,0,
9034,7569,NCGC00259144-01,201595,144208793,0,
9035,392,NCGC00259413-01,201864,144209062,0,
9036,1356,NCGC00259972-01,202423,144209621,0,
9037,7585,NCGC00259304-01,201755,144208953,0,
9038,1433,NCGC00259301-01,201752,144208950,0,
9039,6643,NCGC00259554-01,202005,144209203,0,
9040,1955,NCGC00259390-01,201841,144209039,0,
9041,1066,NCGC00259910-01,202361,144209559,0,
9042,2027,NCGC00259220-01,201671,144208869,0,
9043,7563,NCGC00259848-01,202299,144209497,0,
9044,4744,NCGC00258843-01,201291,144208489,0,
9045,8540,NCGC00259659-01,202110,144209308,0,
9046,5724,NCGC00259770-01,202221,144209419,0,
9047,5863,NCGC00259610-01,202061,144209259,0,
9048,7668,NCGC00258814-01,201262,144208460,0,
9049,4118,NCGC00259484-01,201935,144209133,0,
9050,6606,NCGC00259094-01,201544,144208742,0,
9051,2923,NCGC00259813-01,202264,144209462,0,
9052,8729,NCGC00259377-01,201828,144209026,0,
9053,6838,NCGC00259438-01,201889,144209087,0,
9054,4786,NCGC00259924-01,202375,144209573,0,
9055,8570,NCGC00259480-01,201931,144209129,0,
9056,1978,NCGC00259114-01,201565,144208763,0,
9057,7750,NCGC00258796-01,201244,144208442,0,
9058,5666,NCGC00259564-01,202015,144209213,0,
9059,3875,NCGC00258845-01,201293,144208491,0,
9060,6720,NCGC00259108-01,201559,144208757,0,
9061,1045,NCGC00258971-01,201420,144208618,0,
9062,7736,NCGC00259711-01,202162,144209360,0,
9063,2982,NCGC00258849-01,201297,144208495,0,
9064,136,NCGC00258791-01,201239,144208437,0,
9065,2300,NCGC00259180-01,201631,144208829,0,
9066,7745,NCGC00259020-01,201469,144208667,0,
9067,2180,NCGC00259720-01,202171,144209369,0,
9068,6605,NCGC00259795-01,202246,144209444,0,
9069,5893,NCGC00259054-01,201503,144208701,0,
9070,3824,NCGC00258893-01,201341,144208539,0,
9071,1992,NCGC00259314-01,201765,144208963,0,
9072,5717,NCGC00259149-01,201600,144208798,0,
9073,6604,NCGC00259457-01,201908,144209106,0,
9074,7853,NCGC00259708-01,202159,144209357,0,
9075,5684,NCGC00259745-01,202196,144209394,0,
9076,1019,NCGC00259455-01,201906,144209104,0,
9077,2139,NCGC00259116-01,201567,144208765,0,
9078,3624,NCGC00259925-01,202376,144209574,0,
9079,7595,NCGC00258864-01,201312,144208510,0,
9080,2915,NCGC00258810-01,201258,144208456,0,
9081,1055,NCGC00259475-01,201926,144209124,0,
9082,8487,NCGC00259385-01,201836,144209034,0,
9083,6665,NCGC00258829-01,201277,144208475,0,
9084,2873,NCGC00259963-01,202414,144209612,0,
9085,3972,NCGC00258883-01,201331,144208529,0,
9086,2259,NCGC00258947-01,201396,144208594,0,
9087,130,NCGC00259137-01,201588,144208786,0,
9088,3248,NCGC00259726-01,202177,144209375,0,
9089,7619,NCGC00259161-01,201612,144208810,0,
9090,4945,NCGC00259096-01,201547,144208745,0,
9091,5658,NCGC00259952-01,202403,144209601,0,
9092,1256,NCGC00259547-01,201998,144209196,0,
9093,3995,NCGC00259017-01,201466,144208664,0,
9094,5694,NCGC00259386-01,201837,144209035,0,
9095,7895,NCGC00259677-01,202128,144209326,0,
9096,3157,NCGC00259503-01,201954,144209152,0,
9097,5807,NCGC00259882-01,202333,144209531,0,
9098,6894,NCGC00259022-01,201471,144208669,0,
9099,5861,NCGC00259346-01,201797,144208995,0,
9100,7886,NCGC00259143-01,201594,144208792,0,
9101,7659,NCGC00259323-01,201774,144208972,0,
9102,1037,NCGC00259238-01,201689,144208887,0,
9103,7810,NCGC00259792-01,202243,144209441,0,
9104,6799,NCGC00258946-01,201395,144208593,0,
9105,3996,NCGC00259887-01,202338,144209536,0,
9106,4922,NCGC00259865-01,202316,144209514,0,
9107,4795,NCGC00258798-01,201246,144208444,0,
9108,7896,NCGC00259699-01,202150,144209348,0,
9109,1120,NCGC00259077-01,201527,144208725,0,
9110,4755,NCGC00259026-01,201475,144208673,0,
9111,5730,NCGC00259344-01,201795,144208993,0,
9112,8669,NCGC00259556-01,202007,144209205,0,
9113,2135,NCGC00259628-01,202079,144209277,0,
9114,113,NCGC00259601-01,202052,144209250,0,
9115,1989,NCGC00259465-01,201916,144209114,0,
9116,3908,NCGC00259771-01,202222,144209420,0,
9117,6800,NCGC00258852-01,201300,144208498,0,
9118,4810,NCGC00259598-01,202049,144209247,0,
9119,4907,NCGC00259223-01,201674,144208872,0,
9120,2210,NCGC00259328-01,201779,144208977,0,
9121,2872,NCGC00259954-01,202405,144209603,0,
9122,1193,NCGC00259483-01,201934,144209132,0,
9123,4812,NCGC00259142-01,201593,144208791,0,
9124,1262,NCGC00259530-01,201981,144209179,0,
9125,3795,NCGC00258899-01,201347,144208545,0,
9126,2980,NCGC00259292-01,201743,144208941,0,
9127,4724,NCGC00258815-01,201263,144208461,0,
9128,7641,NCGC00259900-01,202351,144209549,0,
9129,4780,NCGC00259429-01,201880,144209078,0,
9130,3050,NCGC00259557-01,202008,144209206,0,
9131,3054,NCGC00258891-01,201339,144208537,0,
9132,8858,NCGC00259558-01,202009,144209207,0,
9133,4898,NCGC00259731-01,202182,144209380,0,
9134,4835,NCGC00259249-01,201700,144208898,0,
9135,7741,NCGC00259123-01,201574,144208772,0,
9136,8480,NCGC00259080-01,201530,144208728,0,
9137,1257,NCGC00258905-01,201353,144208551,0,
9138,1340,NCGC00258797-01,201245,144208443,0,
9139,1180,NCGC00258965-01,201414,144208612,0,
9140,127,NCGC00259746-01,202197,144209395,0,
9141,7859,NCGC00259849-01,202300,144209498,0,
9142,5723,NCGC00259453-01,201904,144209102,0,
9143,7643,NCGC00259182-01,201633,144208831,0,
9144,4763,NCGC00259921-01,202372,144209570,0,
9145,4071,NCGC00259040-01,201489,144208687,0,
9146,6684,NCGC00259423-01,201874,144209072,0,
9147,8596,NCGC00259978-01,202429,144209627,0,
9148,2038,NCGC00259278-01,201729,144208927,0,
9149,5906,NCGC00259969-01,202420,144209618,0,
9150,2140,NCGC00259321-01,201772,144208970,0,
9151,3052,NCGC00259035-01,201484,144208682,0,
9152,6790,NCGC00259863-01,202314,144209512,0,
9153,3808,NCGC00259105-01,201556,144208754,0,
9154,2889,NCGC00259789-01,202240,144209438,0,
9155,2864,NCGC00259514-01,201965,144209163,0,
9156,3785,NCGC00259252-01,201703,144208901,0,
9157,4064,NCGC00259991-01,202442,144209640,0,
9158,5913,NCGC00259568-01,202019,144209217,0,
9159,4753,NCGC00259833-01,202284,144209482,0,
9160,7822,NCGC00258977-01,201426,144208624,0,
9161,6646,NCGC00259680-01,202131,144209329,0,
9162,6898,NCGC00259803-01,202254,144209452,0,
9163,2217,NCGC00258969-01,201418,144208616,0,
9164,3057,NCGC00259631-01,202082,144209280,0,
9165,7749,NCGC00259464-01,201915,144209113,0,
9166,4908,NCGC00259011-01,201460,144208658,0,
9167,2000,NCGC00259964-01,202415,144209613,0,
9168,1986,NCGC00259965-01,202416,144209614,0,
9169,2913,NCGC00259533-01,201984,144209182,0,
9170,8508,NCGC00258888-01,201336,144208534,0,
9171,1000,NCGC00259173-01,201624,144208822,0,
9172,5679,NCGC00259773-01,202224,144209422,0,
9173,8758,NCGC00258832-01,201280,144208478,0,
9174,8732,NCGC00259359-01,201810,144209008,0,
9175,6648,NCGC00259769-01,202220,144209418,0,
9176,3132,NCGC00259099-01,201550,144208748,0,
9177,1941,NCGC00259908-01,202359,144209557,0,
9178,5005,NCGC00259312-01,201763,144208961,0,
9179,2911,NCGC00259612-01,202063,144209261,0,
9180,8675,NCGC00259216-01,201667,144208865,0,
9181,3133,NCGC00258860-01,201308,144208506,0,
9182,4791,NCGC00259154-01,201605,144208803,0,
9183,8492,NCGC00258942-01,201391,144208589,0,
9184,2868,NCGC00259334-01,201785,144208983,0,
9185,3134,NCGC00259825-01,202276,144209474,0,
9186,7596,NCGC00259233-01,201684,144208882,0,
9187,2954,NCGC00259539-01,201990,144209188,0,
9188,1299,NCGC00259616-01,202067,144209265,0,
9189,3993,NCGC00259821-01,202272,144209470,0,
9190,95,NCGC00259300-01,201751,144208949,0,
9191,4732,NCGC00258789-01,201237,144208435,0,
9192,3992,NCGC00258871-01,201319,144208517,0,
9193,5660,NCGC00259052-01,201501,144208699,0,
9194,2218,NCGC00258892-01,201340,144208538,0,
9195,84,NCGC00259420-01,201871,144209069,0,
9196,7733,NCGC00258834-01,201282,144208480,0,
9197,4000,NCGC00259095-01,201545,144208743,0,
9198,2220,NCGC00259869-01,202320,144209518,0,
9199,6579,NCGC00259571-01,202022,144209220,0,
9200,5756,NCGC00258980-01,201429,144208627,0,
9201,6716,NCGC00259982-01,202433,144209631,0,
9202,139,NCGC00259103-01,201554,144208752,0,
9203,8686,NCGC00259509-01,201960,144209158,0,
9204,2888,NCGC00259057-01,201506,144208704,0,
9205,3205,NCGC00259765-01,202216,144209414,0,
9206,1063,NCGC00259146-01,201597,144208795,0,
9207,1351,NCGC00259019-01,201468,144208666,0,
9208,1081,NCGC00259140-01,201591,144208789,0,
9209,1961,NCGC00259890-01,202341,144209539,0,
9210,8530,NCGC00259862-01,202313,144209511,0,
9211,5653,NCGC00258903-01,201351,144208549,0,
9212,123,NCGC00259185-01,201636,144208834,0,
9213,3915,NCGC00259867-01,202318,144209516,0,
9214,3091,NCGC00260441-01,202895,144210093,0,
9215,328,NCGC00260087-01,202538,144209736,0,
9216,5970,NCGC00260104-01,202555,144209753,0,
9217,833,NCGC00260272-01,202724,144209922,0,
9218,4715,NCGC00260530-01,202985,144210183,0,
9219,3679,NCGC00260509-01,202963,144210161,0,
9220,4631,NCGC00260518-01,202972,144210170,0,
9221,2749,NCGC00260346-01,202800,144209998,0,
9222,5852,NCGC00260037-01,202488,144209686,0,
9223,7427,NCGC00260522-01,202976,144210174,0,
9224,7783,NCGC00260060-01,202511,144209709,0,
9225,2750,NCGC00260229-01,202681,144209879,0,
9226,6629,NCGC00260023-01,202474,144209672,0,
9227,276,NCGC00260017-01,202468,144209666,0,
9228,9302,NCGC00260347-01,202801,144209999,0,
9229,2751,NCGC00260228-01,202680,144209878,0,
9230,5675,NCGC00260327-01,202781,144209979,0,
9231,1053,NCGC00260333-01,202787,144209985,0,
9232,4751,NCGC00260531-01,202986,144210184,0,
9233,5701,NCGC00260071-01,202522,144209720,0,
9234,6490,NCGC00260353-01,202807,144210005,0,
9235,8665,NCGC00260082-01,202533,144209731,0,
9236,2181,NCGC00260431-01,202885,144210083,0,
9237,2975,NCGC00260150-01,202602,144209800,0,
9238,1849,NCGC00260517-01,202971,144210169,0,
9239,1850,NCGC00260354-01,202808,144210006,0,
9240,8745,NCGC00260025-01,202476,144209674,0,
9241,9303,NCGC00260520-01,202974,144210172,0,
9242,8697,NCGC00260430-01,202884,144210082,0,
9243,2970,NCGC00260514-01,202968,144210166,0,
9244,1851,NCGC00260173-01,202625,144209823,0,
9245,6493,NCGC00260171-01,202623,144209821,0,
9246,1852,NCGC00260208-01,202660,144209858,0,
9247,2204,NCGC00260090-01,202541,144209739,0,
9248,5547,NCGC00260170-01,202622,144209820,0,
9249,4633,NCGC00260357-01,202811,144210009,0,
9250,6850,NCGC00260022-01,202473,144209671,0,
9251,4612,NCGC00260359-01,202813,144210011,0,
9252,9283,NCGC00260502-01,202956,144210154,0,
9253,4613,NCGC00260163-01,202615,144209813,0,
9254,9304,NCGC00260512-01,202966,144210164,0,
9255,195,NCGC00260097-01,202548,144209746,0,
9256,8381,NCGC00260200-01,202652,144209850,0,
9257,8382,NCGC00260198-01,202650,144209848,0,
9258,3681,NCGC00260177-01,202629,144209827,0,
9259,8383,NCGC00260195-01,202647,144209845,0,
9260,8384,NCGC00260452-01,202906,144210104,0,
9261,3215,NCGC00260032-01,202483,144209681,0,
9262,9305,NCGC00260453-01,202907,144210105,0,
9263,3079,NCGC00260434-01,202888,144210086,0,
9264,3684,NCGC00260227-01,202679,144209877,0,
9265,4954,NCGC00260016-01,202467,144209665,0,
9266,2754,NCGC00260454-01,202908,144210106,0,
9267,4635,NCGC00260364-01,202818,144210016,0,
9268,7114,NCGC00260503-01,202957,144210155,0,
9269,7432,NCGC00260455-01,202909,144210107,0,
9270,9306,NCGC00260365-01,202819,144210017,0,
9271,7434,NCGC00260366-01,202820,144210018,0,
9272,7435,NCGC00260237-01,202689,144209887,0,
9273,2758,NCGC00260367-01,202821,144210019,0,
9274,3077,NCGC00260044-01,202495,144209693,0,
9275,1853,NCGC00260459-01,202913,144210111,0,
9276,8844,NCGC00260084-01,202535,144209733,0,
9277,5550,NCGC00260172-01,202624,144209822,0,
9278,898,NCGC00260375-01,202829,144210027,0,
9279,4616,NCGC00260197-01,202649,144209847,0,
9280,1384,NCGC00260067-01,202518,144209716,0,
9281,9290,NCGC00260206-01,202658,144209856,0,
9282,4620,NCGC00260196-01,202648,144209846,0,
9283,9291,NCGC00260178-01,202630,144209828,0,
9284,831,NCGC00260378-01,202832,144210030,0,
9285,6500,NCGC00260464-01,202918,144210116,0,
9286,1861,NCGC00260505-01,202959,144210157,0,
9287,5886,NCGC00260048-01,202499,144209697,0,
9288,6502,NCGC00260465-01,202919,144210117,0,
9289,8397,NCGC00260466-01,202920,144210118,0,
9290,3696,NCGC00260381-01,202835,144210033,0,
9291,8398,NCGC00260382-01,202836,144210034,0,
9292,4171,NCGC00260096-01,202547,144209745,0,
9293,6503,NCGC00260467-01,202921,144210119,0,
9294,117,NCGC00260139-01,202591,144209789,0,
9295,3460,NCGC00260468-01,202922,144210120,0,
9296,4961,NCGC00260544-01,202999,144210197,0,
9297,6003,NCGC00260118-01,202569,144209767,0,
9298,2054,NCGC00260532-01,202987,144210185,0,
9299,6583,NCGC00260133-01,202584,144209782,0,
9300,283,NCGC00260035-01,202486,144209684,0,
9301,901,NCGC00260388-01,202842,144210040,0,
9302,1958,NCGC00260673-01,202586,144209784,0,
9303,5557,NCGC00260471-01,202925,144210123,0,
9304,8870,NCGC00260390-01,202844,144210042,0,
9305,150,NCGC00260339-01,202793,144209991,0,
9306,2258,NCGC00260299-01,202751,144209949,0,
9307,5558,NCGC00260474-01,202928,144210126,0,
9308,3699,NCGC00260392-01,202846,144210044,0,
9309,2769,NCGC00260477-01,202931,144210129,0,
9310,5885,NCGC00260526-01,202980,144210178,0,
9311,9294,NCGC00260481-01,202935,144210133,0,
9312,8710,NCGC00260432-01,202886,144210084,0,
9313,4624,NCGC00260447-01,202901,144210099,0,
9314,5783,NCGC00260400-01,202854,144210052,0,
9315,8386,NCGC00260483-01,202937,144210135,0,
9316,3153,NCGC00260027-01,202478,144209676,0,
9317,7448,NCGC00260404-01,202858,144210056,0,
9318,8388,NCGC00260249-01,202701,144209899,0,
9319,8736,NCGC00260445-01,202899,144210097,0,
9320,7611,NCGC00260337-01,202791,144209989,0,
9321,3919,NCGC00260330-01,202784,144209982,0,
9322,2771,NCGC00260485-01,202939,144210137,0,
9323,4132,NCGC00260119-01,202570,144209768,0,
9324,4133,NCGC00260312-01,202765,144209963,0,
9325,4133,NCGC00260313-01,202766,144209964,0,
9326,4133,NCGC00260311-01,202764,144209962,0,
9327,8998,NCGC00260342-01,202796,144209994,0,
9328,1864,NCGC00260175-01,202627,144209825,0,
9329,313,NCGC00260074-01,202525,144209723,0,
9330,7450,NCGC00260488-01,202942,144210140,0,
9331,6505,NCGC00260247-01,202699,144209897,0,
9332,2773,NCGC00260489-01,202943,144210141,0,
9333,6507,NCGC00260492-01,202946,144210144,0,
9334,6025,NCGC00260676-01,202983,144210181,0,
9335,3270,NCGC00260418-01,202872,144210070,0,
9336,6833,NCGC00260053-01,202504,144209702,0,
9337,6584,NCGC00260537-01,202992,144210190,0,
9338,1269,NCGC00260448-01,202902,144210100,0,
9339,6508,NCGC00260180-01,202632,144209830,0,
9340,7858,NCGC00260109-01,202560,144209758,0,
9341,7451,NCGC00260493-01,202947,144210145,0,
9342,3030,NCGC00260151-01,202603,144209801,0,
9343,6509,NCGC00260494-01,202948,144210146,0,
9344,2866,NCGC00260536-01,202991,144210189,0,
9345,7593,NCGC00260547-01,203002,144210200,0,
9346,274,NCGC00260438-01,202892,144210090,0,
9347,4626,NCGC00260421-01,202875,144210073,0,
9348,296,NCGC00260020-01,202471,144209669,0,
9349,5737,NCGC00260148-01,202600,144209798,0,
9350,3287,NCGC00260422-01,202876,144210074,0,
9351,4627,NCGC00260450-01,202904,144210102,0,
9352,1869,NCGC00260423-01,202877,144210075,0,
9353,9299,NCGC00260424-01,202878,144210076,0,
9354,4722,NCGC00260529-01,202984,144210182,0,
9355,4931,NCGC00260433-01,202887,144210085,0,
9356,4942,NCGC00260534-01,202989,144210187,0,
9357,3095,NCGC00260057-01,202508,144209706,0,
9358,2764,NCGC00260260-01,202712,144209910,0,
9359,3940,NCGC00013034-01,110003,144203554,0,
9360,5665,NCGC00013051-05,110007,144203558,0,
9361,6221,NCGC00013067-01,110009,144203560,0,
9362,5266,NCGC00013315-01,110023,144203574,0,
9363,549,NCGC00013319-01,110024,144203575,0,
9364,614,NCGC00013426-01,110026,144203577,0,
9365,615,NCGC00013495-01,110028,144203579,0,
9366,7699,NCGC00013556-01,110029,144203580,0,
9367,5268,NCGC00013718-01,110034,144203585,0,
9368,2495,NCGC00013723-01,110036,144203587,0,
9369,2496,NCGC00013725-01,110038,144203589,0,
9370,5794,NCGC00013796-01,110039,144203590,0,
9371,3935,NCGC00014044-01,110043,144203594,0,
9372,7187,NCGC00014313-01,110044,144203595,0,
9373,7188,NCGC00014437-01,110046,144203597,0,
9374,3107,NCGC00014482-01,110047,144203598,0,
9375,2499,NCGC00014483-01,110048,144203599,0,
9376,1564,NCGC00014485-01,110049,144203600,0,
9377,1565,NCGC00014496-01,110051,144203602,0,
9378,1566,NCGC00014617-01,110053,144203604,0,
9379,6226,NCGC00014633-01,110054,144203605,0,
9380,3969,NCGC00014648-01,110055,144203606,0,
9381,5269,NCGC00014810-01,110061,144203612,0,
9382,5205,NCGC00015195-03,110094,144203645,0,
9383,3431,NCGC00015339-02,110128,144203679,0,
9384,3010,NCGC00015397-06,110136,144203687,0,
9385,7189,NCGC00015412-06,110140,144203691,0,
9386,4868,NCGC00015441-04,110149,144203700,0,
9387,1569,NCGC00015547-02,110171,144203722,0,
9388,1573,NCGC00015640-02,110187,144203738,0,
9389,5276,NCGC00015741-06,110210,144203761,0,
9390,9020,NCGC00015824-07,110232,144203783,0,
9391,8536,NCGC00015846-11,110243,144203794,0,
9392,244,NCGC00015919-04,110261,144203812,0,
9393,5278,NCGC00015954-02,110265,144203816,0,
9394,2364,NCGC00015958-03,110267,144203818,0,
9395,5848,NCGC00015998-04,110278,144203829,0,
9396,4354,NCGC00016046-02,110288,144203839,0,
9397,2117,NCGC00016064-06,110296,144203847,0,
9398,8554,NCGC00016066-07,110298,144203849,0,
9399,8126,NCGC00016099-04,110304,144203855,0,
9400,1129,NCGC00016119-02,110308,144203859,0,
9401,8128,NCGC00016149-03,110310,144203861,0,
9402,6234,NCGC00016250-01,110327,144203878,0,
9403,3947,NCGC00016267-01,110336,144203887,0,
9404,6235,NCGC00016277-01,110343,144203894,0,
9405,2493,NCGC00016289-01,110353,144203904,0,
9406,2917,NCGC00016304-01,110359,144203910,0,
9407,7121,NCGC00016305-01,110360,144203911,0,
9408,8656,NCGC00016336-01,110379,144203930,0,
9409,5811,NCGC00016340-01,110383,144203934,0,
9410,8508,NCGC00016348-02,110388,144203939,0,
9411,1141,NCGC00016371-01,110401,144203952,0,
9412,1949,NCGC00016387-02,110412,144203963,0,
9413,8955,NCGC00016481-01,110448,144203999,0,
9414,7197,NCGC00016491-01,110453,144204004,0,
9415,6241,NCGC00016505-01,110462,144204013,0,
9416,1155,NCGC00016508-01,110464,144204015,0,
9417,5281,NCGC00016519-01,110470,144204021,0,
9418,5282,NCGC00016525-01,110473,144204024,0,
9419,1139,NCGC00016527-01,110475,144204026,0,
9420,8602,NCGC00016535-01,110482,144204033,0,
9421,127,NCGC00016543-01,110484,144204035,0,
